PetID,CustomerID,PetName,Species,Breed,Birthday,Gender,HealthStatus
PET00269,CUS14932,Bí Ngô,Thỏ,Thỏ Vặn,2022-04-28,Cái,Khỏe mạnh
PET00270,CUS68539,Dừa,Thỏ,Thỏ Xám,2021-11-19,Đực,Phục hồi chấn thương
PET00271,CUS33117,Honey,Mèo,Munchkin,2021-02-05,Đực,Sau phẫu thuật
PET00272,CUS50215,Mocha,Thỏ,Thỏ Angora,2018-12-18,Đực,Tiêm phòng đầy đủ
PET00273,CUS16353,Xôi,Thỏ,Thỏ Holland Lop,2023-12-11,Đực,Bệnh mãn tính
PET00274,CUS01374,Phở,Hamster,Hamster Roborovski,2021-08-18,Đực,Phục hồi chấn thương
PET00275,CUS07492,Cỏ,Chó,Bulldog Pháp,2023-01-10,Cái,Phục hồi chấn thương
PET00276,CUS00087,Cà Rốt,Thỏ,Thỏ Đen,2018-09-26,Cái,Sau phẫu thuật
PET00277,CUS37196,Gió,Chim,Vẹt Hoàng Yến,2021-07-17,Cái,Bệnh mãn tính
PET00278,CUS07955,Bánh,Chim,Chim Yến Phụng,2018-10-27,Cái,Đang điều trị
PET00279,CUS21639,Mèo Mập,Thỏ,Thỏ Lùn Hà Lan,2019-10-07,Cái,Bệnh mãn tính
PET00280,CUS52165,Cookie,Hamster,Hamster Syria,2022-12-14,Cái,Sau phẫu thuật
PET00281,CUS25605,Trắng,Mèo,Maine Coon,2018-05-11,Đực,Chưa tiêm phòng
PET00282,CUS28218,Mực,Chó,Husky,2019-12-16,Đực,Khỏe mạnh
PET00283,CUS62810,Latte,Thỏ,Thỏ Lùn Hà Lan,2018-09-30,Đực,Phục hồi chấn thương
PET00284,CUS48354,Mây,Chó,Béc giê Đức,2021-08-07,Đực,Tiêm phòng đầy đủ
PET00285,CUS43046,Sugar,Hamster,Hamster Winter White,2022-11-05,Cái,Phục hồi chấn thương
PET00286,CUS52384,Chè,Hamster,Hamster Winter White,2021-03-17,Cái,Tiêm phòng đầy đủ
PET00287,CUS11430,Vàng,Rùa,Rùa Sulcata,2020-10-20,Cái,Chưa tiêm phòng
PET00288,CUS75391,Suối,Mèo,Mèo Mướp,2019-05-01,Cái,Tiêm phòng đầy đủ
PET00289,CUS73482,Lucky,Chó,Bulldog Pháp,2024-06-01,Cái,Khỏe mạnh
PET00290,CUS71440,Mưa,Chó,Golden Retriever,2019-12-02,Đực,Chưa tiêm phòng
PET00291,CUS38509,Đen,Mèo,Mèo Anh lông ngắn,2022-12-26,Cái,Cần theo dõi
PET00292,CUS73838,Luna,Chó,Corgi,2022-09-27,Đực,Khỏe mạnh
PET00293,CUS39310,Khoai,Chó,Corgi,2020-04-09,Cái,Khỏe mạnh
PET00294,CUS77917,Miu,Rùa,Rùa Sulcata,2019-02-07,Cái,Bệnh mãn tính
PET00295,CUS27390,Buddy,Mèo,Mèo Anh lông ngắn,2019-02-16,Cái,Khỏe mạnh
PET00296,CUS62041,Cưng,Rùa,Rùa Sulcata,2023-03-15,Đực,Bệnh mãn tính
PET00297,CUS01161,Gió,Chim,Chim Yến Phụng,2022-02-05,Cái,Chưa tiêm phòng
PET00298,CUS13392,Canh,Chó,Chó Nhật,2022-02-03,Cái,Sau phẫu thuật
PET00299,CUS76146,Honey,Chó,Pitbull,2019-02-27,Đực,Đang điều trị
PET00300,CUS01610,Mocha,Mèo,Mèo ta,2019-11-01,Cái,Bệnh mãn tính
PET00301,CUS67859,Cheese,Thỏ,Thỏ Angora,2019-08-16,Cái,Đang điều trị
PET00302,CUS01006,Milu,Chim,Vẹt,2018-01-18,Đực,Chưa tiêm phòng
PET00303,CUS20910,Mực,Hamster,Hamster Campbell,2020-09-18,Đực,Chưa tiêm phòng
PET00304,CUS52685,Bánh,Chim,Vẹt Xám Châu Phi,2023-05-10,Đực,Cần theo dõi
PET00305,CUS28645,Ki,Thỏ,Thỏ Lùn Hà Lan,2022-08-01,Cái,Sau phẫu thuật
PET00306,CUS48346,Cookie,Chó,Chihuahua,2018-10-11,Cái,Tiêm phòng đầy đủ
PET00307,CUS11163,Lu,Mèo,Sphynx,2018-03-11,Đực,Cần theo dõi
PET00308,CUS79752,Lucky,Hamster,Hamster Syria,2021-04-08,Đực,Phục hồi chấn thương
PET00309,CUS21864,Nem,Chim,Vẹt Xám Châu Phi,2023-01-22,Cái,Sau phẫu thuật
PET00310,CUS16016,Bún,Chim,Vẹt Hoàng Yến,2019-08-05,Đực,Cần theo dõi
PET00311,CUS32636,Bo,Thỏ,Thỏ Lop,2022-07-21,Cái,Tiêm phòng đầy đủ
PET00312,CUS14360,Lu,Chó,Labrador,2022-07-08,Đực,Sau phẫu thuật
PET00313,CUS68561,Mun,Rùa,Rùa Cạn,2020-01-10,Cái,Cần theo dõi
PET00314,CUS07788,Latte,Hamster,Hamster Winter White,2020-12-19,Đực,Khỏe mạnh
PET00315,CUS01119,Khoai,Mèo,Munchkin,2019-01-11,Đực,Cần theo dõi
PET00316,CUS01938,Simba,Rùa,Rùa Sulcata,2021-01-08,Đực,Khỏe mạnh
PET00317,CUS75093,Cookie,Hamster,Hamster Syria,2021-11-01,Đực,Cần theo dõi
PET00318,CUS79328,Na,Chim,Vẹt,2018-01-26,Đực,Tiêm phòng đầy đủ
PET00319,CUS01376,Bí Ngô,Chó,Chó Nhật,2019-05-28,Cái,Cần theo dõi
PET00320,CUS68980,Cưng,Chó,Husky,2021-07-03,Cái,Bệnh mãn tính
PET00321,CUS28347,Dưa,Chim,Chim Sáo,2019-04-12,Đực,Chưa tiêm phòng
PET00322,CUS28004,Suối,Mèo,Sphynx,2019-03-25,Đực,Tiêm phòng đầy đủ
PET00323,CUS30389,Mây,Chó,Chó Nhật,2020-11-19,Đực,Chưa tiêm phòng
PET00324,CUS64272,Đậu,Hamster,Hamster Campbell,2019-12-26,Đực,Sau phẫu thuật
PET00325,CUS43593,Mochi,Hamster,Hamster Trung Quốc,2021-03-18,Đực,Chưa tiêm phòng
PET00326,CUS47706,Honey,Hamster,Hamster Trung Quốc,2022-07-09,Cái,Cần theo dõi
PET00327,CUS16975,Cỏ,Chó,Husky,2019-04-09,Cái,Bệnh mãn tính
PET00328,CUS61590,Cà Rốt,Thỏ,Thỏ Xám,2022-09-19,Cái,Phục hồi chấn thương
PET00329,CUS36723,Sương,Chó,Pitbull,2022-09-18,Đực,Tiêm phòng đầy đủ
PET00330,CUS07713,Nấm,Mèo,Mèo Anh lông ngắn,2018-04-14,Cái,Tiêm phòng đầy đủ
PET00331,CUS67578,Bella,Hamster,Hamster Roborovski,2020-05-30,Cái,Bệnh mãn tính
PET00332,CUS17557,Cà Rốt,Hamster,Hamster Roborovski,2018-12-24,Cái,Phục hồi chấn thương
PET00333,CUS79867,Cookie,Thỏ,Thỏ Lop,2019-10-04,Đực,Cần theo dõi
PET00334,CUS21789,Trăng,Mèo,Sphynx,2020-01-25,Đực,Phục hồi chấn thương
PET00335,CUS75633,Cookie,Thỏ,Thỏ Đen,2024-05-03,Cái,Tiêm phòng đầy đủ
PET00336,CUS09775,Pudding,Rùa,Rùa Núi Vimg,2019-08-10,Đực,Bệnh mãn tính
PET00337,CUS12642,Gió,Chó,Bulldog Pháp,2021-05-01,Cái,Chưa tiêm phòng
PET00338,CUS79544,Pudding,Chó,Phốc sóc,2019-08-16,Cái,Khỏe mạnh
PET00339,CUS52693,Phở,Hamster,Hamster Winter White,2022-02-16,Đực,Cần theo dõi
PET00340,CUS76794,Nala,Thỏ,Thỏ Lop,2019-10-30,Cái,Tiêm phòng đầy đủ
PET00341,CUS44707,Cookie,Hamster,Hamster Winter White,2020-12-10,Cái,Chưa tiêm phòng
PET00342,CUS33117,Bơ,Mèo,Sphynx,2019-12-24,Cái,Sau phẫu thuật
PET00343,CUS24244,Mưa,Rùa,Rùa Sulcata,2021-01-20,Đực,Tiêm phòng đầy đủ
PET00344,CUS57893,Vàng,Chim,Vẹt Xám Châu Phi,2021-08-16,Cái,Bệnh mãn tính
PET00345,CUS56748,Cỏ,Hamster,Hamster Campbell,2023-08-09,Cái,Cần theo dõi
PET00346,CUS52624,Lu Lu,Chó,Chó ta,2020-04-11,Đực,Phục hồi chấn thương
PET00347,CUS08486,Mèo Mập,Chim,Vẹt Hoàng Yến,2020-02-12,Đực,Chưa tiêm phòng
PET00348,CUS26212,Latte,Mèo,Mèo ta,2023-09-13,Cái,Cần theo dõi
PET00349,CUS54700,Mít,Thỏ,Thỏ Đen,2021-11-13,Cái,Sau phẫu thuật
PET00350,CUS73913,Vàng,Thỏ,Thỏ Lùn Hà Lan,2021-02-07,Cái,Phục hồi chấn thương
PET00351,CUS41404,Chè,Rùa,Rùa Tai Đỏ,2021-10-03,Đực,Phục hồi chấn thương
PET00352,CUS09544,Lu Lu,Chim,Chim Yến Phụng,2023-04-01,Đực,Cần theo dõi
PET00353,CUS49491,Bí Ngô,Rùa,Rùa Tai Đỏ,2021-11-09,Đực,Bệnh mãn tính
PET00354,CUS10019,Cưng,Thỏ,Thỏ Lùn Hà Lan,2021-04-17,Cái,Khỏe mạnh
PET00355,CUS51991,Mây,Thỏ,Thỏ Lùn Hà Lan,2019-09-20,Đực,Khỏe mạnh
PET00356,CUS66952,Bí Ngô,Chó,Labrador,2021-02-17,Đực,Khỏe mạnh
PET00357,CUS70018,Bơ,Mèo,Mèo Tam Thể,2023-09-28,Cái,Tiêm phòng đầy đủ
PET00358,CUS76780,Cưng,Chó,Shiba Inu,2024-01-25,Đực,Phục hồi chấn thương
PET00359,CUS55429,Buddy,Thỏ,Thỏ Angora,2018-01-30,Đực,Khỏe mạnh
PET00360,CUS49829,Sữa,Chó,Shiba Inu,2019-04-28,Đực,Đang điều trị
PET00361,CUS67050,Milu,Thỏ,Thỏ Đen,2021-04-11,Đực,Cần theo dõi
PET00362,CUS50922,Max,Chim,Vẹt,2023-02-25,Đực,Cần theo dõi
PET00363,CUS01249,Cookie,Hamster,Hamster Syria,2022-05-25,Cái,Bệnh mãn tính
PET00364,CUS03358,Ki,Rùa,Rùa Tai Đỏ,2020-01-04,Cái,Sau phẫu thuật
PET00365,CUS31649,Miu,Hamster,Hamster Winter White,2019-06-04,Cái,Phục hồi chấn thương
PET00366,CUS65030,Lucky,Hamster,Hamster Winter White,2018-11-05,Cái,Chưa tiêm phòng
PET00367,CUS26199,Oreo,Hamster,Hamster Winter White,2019-07-19,Đực,Chưa tiêm phòng
PET00368,CUS49914,Simba,Thỏ,Thỏ Vặn,2022-12-01,Đực,Sau phẫu thuật
PET00369,CUS00262,Chè,Thỏ,Thỏ Holland Lop,2021-12-14,Cái,Chưa tiêm phòng
PET00370,CUS12122,Pudding,Thỏ,Thỏ Vặn,2022-08-03,Cái,Bệnh mãn tính
PET00371,CUS30323,Caramel,Chó,Phốc sóc,2018-11-18,Đực,Bệnh mãn tính
PET00372,CUS78619,Bơ,Chim,Chim Sáo,2018-11-20,Đực,Chưa tiêm phòng
PET00373,CUS58702,Luna,Chó,Chó ta,2019-08-14,Cái,Cần theo dõi
PET00374,CUS37092,Rocky,Mèo,Ragdoll,2020-02-26,Đực,Sau phẫu thuật
PET00375,CUS78249,Cam,Chim,Vẹt Hoàng Yến,2023-07-11,Đực,Bệnh mãn tính
PET00376,CUS60095,Chanh,Chó,Corgi,2023-02-14,Cái,Tiêm phòng đầy đủ
PET00377,CUS13985,Sugar,Rùa,Rùa Núi Vimg,2019-07-20,Đực,Bệnh mãn tính
PET00378,CUS14663,Nem,Chim,Vẹt,2022-04-06,Đực,Bệnh mãn tính
PET00379,CUS63918,Chả,Hamster,Hamster Trung Quốc,2022-01-15,Đực,Chưa tiêm phòng
PET00380,CUS06634,Xoài,Chim,Chim Bồ Câu,2023-03-21,Cái,Tiêm phòng đầy đủ
PET00381,CUS44770,Butter,Hamster,Hamster Syria,2020-09-08,Đực,Phục hồi chấn thương
PET00382,CUS39925,Bông Bông,Thỏ,Thỏ Holland Lop,2020-07-05,Đực,Bệnh mãn tính
PET00383,CUS45765,Miu,Hamster,Hamster Winter White,2020-05-11,Cái,Tiêm phòng đầy đủ
PET00384,CUS29710,Bông,Chim,Chim Bồ Câu,2021-05-06,Đực,Phục hồi chấn thương
PET00385,CUS36141,Bông Bông,Hamster,Hamster Winter White,2018-09-19,Cái,Chưa tiêm phòng
PET00386,CUS32788,Mèo Mập,Rùa,Rùa Núi Vimg,2022-02-03,Cái,Khỏe mạnh
PET00387,CUS41801,Cam,Chó,Béc giê Đức,2023-09-16,Đực,Tiêm phòng đầy đủ
PET00388,CUS74218,Mít,Mèo,Ragdoll,2023-05-14,Đực,Chưa tiêm phòng
PET00389,CUS65143,Phở,Chim,Chim Sáo,2019-02-24,Đực,Bệnh mãn tính
PET00390,CUS03639,Mocha,Mèo,Siamese,2018-01-21,Cái,Cần theo dõi
PET00391,CUS28083,Mít,Rùa,Rùa Núi Vimg,2022-02-18,Đực,Chưa tiêm phòng
PET00392,CUS24457,Đậu,Mèo,Bengal,2021-12-04,Cái,Đang điều trị
PET00393,CUS57257,Lá,Chó,Béc giê Đức,2018-05-16,Cái,Khỏe mạnh
PET00394,CUS14711,Nấm,Rùa,Rùa Sulcata,2022-05-28,Đực,Đang điều trị
PET00395,CUS58223,Lucky,Rùa,Rùa Tai Đỏ,2022-05-30,Đực,Cần theo dõi
PET00396,CUS49909,Trắng,Chim,Vẹt Hoàng Yến,2023-05-09,Đực,Cần theo dõi
PET00397,CUS44228,Buddy,Hamster,Hamster Trung Quốc,2023-04-22,Cái,Bệnh mãn tính
PET00398,CUS65998,Mun,Chó,Chó Phú Quốc,2021-03-10,Đực,Cần theo dõi
PET00399,CUS12919,Nem,Chim,Chim Bồ Câu,2019-11-29,Đực,Phục hồi chấn thương
PET00400,CUS23438,Xoài,Chim,Chim Bồ Câu,2022-07-11,Cái,Cần theo dõi
PET00401,CUS22132,Caramel,Rùa,Rùa Sulcata,2019-02-09,Đực,Sau phẫu thuật
PET00402,CUS56202,Caramel,Mèo,Mèo Anh lông ngắn,2021-03-01,Đực,Bệnh mãn tính
PET00403,CUS17378,Đậu,Chim,Vẹt Cockatiel,2022-08-14,Đực,Khỏe mạnh
PET00404,CUS50783,Miu,Hamster,Hamster Campbell,2022-10-29,Cái,Đang điều trị
PET00405,CUS38879,Leo,Thỏ,Thỏ Vặn,2019-12-08,Cái,Khỏe mạnh
PET00406,CUS64067,Cưng,Chó,Samoyed,2022-12-14,Đực,Chưa tiêm phòng
PET00407,CUS66159,Pudding,Rùa,Rùa Tai Đỏ,2022-06-06,Cái,Tiêm phòng đầy đủ
PET00408,CUS37357,Coco,Hamster,Hamster Roborovski,2023-01-23,Cái,Tiêm phòng đầy đủ
PET00409,CUS70631,Caramel,Mèo,Mèo ta,2023-12-21,Đực,Sau phẫu thuật
PET00410,CUS64855,Na,Thỏ,Thỏ Xám,2020-06-05,Đực,Đang điều trị
PET00411,CUS60256,Gió,Rùa,Rùa Sulcata,2022-04-21,Cái,Cần theo dõi
PET00412,CUS42833,Lu Lu,Thỏ,Thỏ Vặn,2023-06-17,Đực,Cần theo dõi
PET00413,CUS31591,Suối,Chim,Vẹt Xám Châu Phi,2023-05-14,Cái,Chưa tiêm phòng
PET00414,CUS36346,Bin,Mèo,Bengal,2019-07-02,Cái,Cần theo dõi
PET00415,CUS54483,Caramel,Rùa,Rùa Núi Vimg,2021-08-08,Cái,Tiêm phòng đầy đủ
PET00416,CUS00845,Sữa,Mèo,Mèo Mướp,2019-02-04,Cái,Khỏe mạnh
PET00417,CUS06559,Cà Rốt,Mèo,Munchkin,2024-03-27,Cái,Khỏe mạnh
PET00418,CUS52913,Mít,Mèo,Mèo Nga,2024-03-15,Đực,Đang điều trị
PET00419,CUS12133,Chè,Chim,Chim Sáo,2018-11-13,Cái,Khỏe mạnh
PET00420,CUS12005,Cưng,Rùa,Rùa Cạn,2019-02-25,Cái,Sau phẫu thuật
PET00421,CUS69655,Lá,Rùa,Rùa Tai Đỏ,2022-07-25,Đực,Đang điều trị
PET00422,CUS72789,Cún,Hamster,Hamster Syria,2023-07-01,Cái,Đang điều trị
PET00423,CUS64455,Milu,Mèo,Mèo Anh lông ngắn,2023-08-02,Cái,Bệnh mãn tính
PET00424,CUS10581,Mít,Mèo,Mèo Ba Tư,2020-06-21,Đực,Tiêm phòng đầy đủ
PET00425,CUS65856,Bánh,Mèo,Mèo Scottlish Fold,2022-10-19,Đực,Đang điều trị
PET00426,CUS78364,Bún,Thỏ,Thỏ Lop,2020-06-07,Cái,Đang điều trị
PET00427,CUS31358,Cà Rốt,Chó,Samoyed,2019-06-29,Đực,Đang điều trị
PET00428,CUS14846,Mưa,Rùa,Rùa Cạn,2022-05-22,Đực,Cần theo dõi
PET00429,CUS24826,Bơ,Mèo,Sphynx,2019-02-01,Cái,Cần theo dõi
PET00430,CUS46918,Leo,Rùa,Rùa Cạn,2020-03-28,Cái,Đang điều trị
PET00431,CUS26778,Oreo,Hamster,Hamster Campbell,2021-09-14,Đực,Tiêm phòng đầy đủ
PET00432,CUS51921,Sao,Thỏ,Thỏ Holland Lop,2022-12-01,Cái,Sau phẫu thuật
PET00433,CUS47806,Lu,Mèo,Mèo Anh lông ngắn,2021-11-18,Đực,Đang điều trị
PET00434,CUS08399,Latte,Rùa,Rùa Núi Vimg,2018-12-26,Đực,Khỏe mạnh
PET00435,CUS77009,Luna,Chó,Rottweiler,2020-02-28,Đực,Phục hồi chấn thương
PET00436,CUS56454,Nala,Mèo,Mèo Anh lông dài,2024-05-14,Cái,Cần theo dõi
PET00437,CUS57548,Bin,Rùa,Rùa Sulcata,2024-03-04,Đực,Phục hồi chấn thương
PET00438,CUS46752,Cún,Chim,Chim Sáo,2023-11-03,Cái,Cần theo dõi
PET00439,CUS31190,Bella,Chó,Golden Retriever,2024-01-11,Đực,Bệnh mãn tính
PET00440,CUS22974,Na,Mèo,Mèo Anh lông dài,2018-06-09,Cái,Cần theo dõi
PET00441,CUS03353,Mít,Chó,Samoyed,2021-05-27,Đực,Khỏe mạnh
PET00442,CUS67331,Nắng,Hamster,Hamster Winter White,2024-01-27,Đực,Phục hồi chấn thương
PET00443,CUS74583,Cún,Rùa,Rùa Cạn,2022-05-21,Cái,Phục hồi chấn thương
PET00444,CUS26531,Pudding,Chim,Chim Sáo,2023-01-11,Đực,Khỏe mạnh
PET00445,CUS26202,Bin,Mèo,Siamese,2022-07-11,Đực,Khỏe mạnh
PET00446,CUS47172,Nấm,Hamster,Hamster Syria,2019-07-24,Cái,Phục hồi chấn thương
PET00447,CUS41877,Bí Ngô,Mèo,Mèo Scottlish Fold,2018-01-21,Cái,Cần theo dõi
PET00448,CUS71963,Rocky,Chim,Chim Sáo,2024-04-20,Đực,Cần theo dõi
PET00449,CUS05967,Ki,Hamster,Hamster Syria,2022-12-08,Cái,Chưa tiêm phòng
PET00450,CUS33170,Rocky,Mèo,Mèo Mướp,2023-05-17,Cái,Bệnh mãn tính
PET00451,CUS45671,Mochi,Hamster,Hamster Campbell,2023-12-21,Cái,Chưa tiêm phòng
PET00452,CUS10984,Dừa,Mèo,Siamese,2019-11-09,Cái,Tiêm phòng đầy đủ
PET00453,CUS64857,Honey,Chó,Labrador,2019-02-07,Đực,Chưa tiêm phòng
PET00454,CUS61905,Charlie,Chó,Poodle,2018-03-14,Cái,Sau phẫu thuật
PET00455,CUS72282,Caramel,Hamster,Hamster Winter White,2022-01-08,Đực,Khỏe mạnh
PET00456,CUS17141,Hoa,Rùa,Rùa Cạn,2022-09-03,Cái,Cần theo dõi
PET00457,CUS04754,Gấu,Rùa,Rùa Núi Vimg,2018-02-25,Cái,Phục hồi chấn thương
PET00458,CUS06169,Đậu,Thỏ,Thỏ Holland Lop,2021-04-05,Cái,Phục hồi chấn thương
PET00459,CUS64041,Xoài,Chim,Chim Bồ Câu,2018-10-20,Đực,Tiêm phòng đầy đủ
PET00460,CUS38476,Honey,Hamster,Hamster Winter White,2021-12-27,Cái,Phục hồi chấn thương
PET00461,CUS43371,Latte,Rùa,Rùa Núi Vimg,2018-08-09,Cái,Khỏe mạnh
PET00462,CUS44954,Cưng,Hamster,Hamster Winter White,2019-11-30,Đực,Khỏe mạnh
PET00463,CUS69027,Bo,Chim,Chim Yến Phụng,2023-08-03,Đực,Đang điều trị
PET00464,CUS22100,Bé Bi,Mèo,Siamese,2019-10-26,Cái,Sau phẫu thuật
PET00465,CUS45147,Đen,Hamster,Hamster Winter White,2020-10-10,Đực,Khỏe mạnh
PET00466,CUS56409,Sao,Chó,Cocker Spaniel,2020-02-18,Đực,Tiêm phòng đầy đủ
PET00467,CUS66189,Rocky,Rùa,Rùa Sulcata,2020-01-18,Cái,Bệnh mãn tính
PET00468,CUS37509,Caramel,Chim,Vẹt,2019-01-01,Cái,Khỏe mạnh
PET00469,CUS58201,Bánh,Rùa,Rùa Núi Vimg,2020-05-12,Cái,Bệnh mãn tính
PET00470,CUS77287,Gió,Hamster,Hamster Roborovski,2023-10-11,Đực,Sau phẫu thuật
PET00471,CUS38604,Hoa,Mèo,Siamese,2021-08-27,Cái,Tiêm phòng đầy đủ
PET00472,CUS32999,Gấu,Thỏ,Thỏ Angora,2022-12-27,Đực,Khỏe mạnh
PET00473,CUS25079,Lu,Chó,Beagle,2022-04-16,Cái,Chưa tiêm phòng
PET00474,CUS61967,Phở,Rùa,Rùa Núi Vimg,2018-06-18,Đực,Cần theo dõi
PET00475,CUS59718,Bơ,Mèo,Mèo Mướp,2022-02-21,Đực,Sau phẫu thuật
PET00476,CUS27023,Nấm,Rùa,Rùa Cạn,2023-09-12,Cái,Bệnh mãn tính
PET00477,CUS56030,Cỏ,Chó,Bulldog Pháp,2021-06-29,Đực,Chưa tiêm phòng
PET00478,CUS77515,Trắng,Chim,Chim Sáo,2019-02-01,Đực,Cần theo dõi
PET00479,CUS19760,Rocky,Hamster,Hamster Winter White,2023-07-04,Đực,Chưa tiêm phòng
PET00480,CUS62781,Suối,Rùa,Rùa Cạn,2018-03-17,Cái,Cần theo dõi
PET00481,CUS17093,Bông Bông,Chim,Vẹt Xám Châu Phi,2021-11-08,Đực,Bệnh mãn tính
PET00482,CUS25892,Dưa,Chim,Vẹt Hoàng Yến,2020-07-29,Đực,Cần theo dõi
PET00483,CUS45798,Dừa,Rùa,Rùa Tai Đỏ,2022-10-27,Đực,Đang điều trị
PET00484,CUS06212,Bim,Thỏ,Thỏ Angora,2020-03-26,Đực,Bệnh mãn tính
PET00485,CUS15936,Suối,Rùa,Rùa Sulcata,2021-01-31,Đực,Phục hồi chấn thương
PET00486,CUS41120,Oreo,Chó,Golden Retriever,2020-10-31,Cái,Sau phẫu thuật
PET00487,CUS79470,Chả,Chim,Chim Sáo,2020-04-11,Đực,Tiêm phòng đầy đủ
PET00488,CUS46086,Gấu,Mèo,Mèo Scottlish Fold,2020-03-11,Đực,Khỏe mạnh
PET00489,CUS38314,Luna,Thỏ,Thỏ Xám,2022-02-11,Cái,Phục hồi chấn thương
PET00490,CUS04517,Gấu,Chó,Beagle,2024-04-07,Đực,Sau phẫu thuật
PET00491,CUS22726,Cà Rốt,Chim,Vẹt,2022-12-24,Đực,Khỏe mạnh
PET00492,CUS67071,Mèo Mập,Hamster,Hamster Winter White,2020-06-05,Đực,Chưa tiêm phòng
PET00493,CUS76981,Latte,Hamster,Hamster Winter White,2020-06-09,Cái,Khỏe mạnh
PET00494,CUS57275,Latte,Thỏ,Thỏ Vặn,2021-03-08,Đực,Bệnh mãn tính
PET00495,CUS20537,Sương,Chim,Chim Sáo,2019-04-30,Cái,Sau phẫu thuật
PET00496,CUS05548,Cơm,Hamster,Hamster Winter White,2023-05-05,Cái,Cần theo dõi
PET00497,CUS30648,Mèo Mập,Chó,Labrador,2018-07-07,Đực,Bệnh mãn tính
PET00498,CUS31300,Cookie,Hamster,Hamster Syria,2023-05-25,Cái,Tiêm phòng đầy đủ
PET00499,CUS42425,Mực,Chó,Samoyed,2019-07-14,Đực,Phục hồi chấn thương
PET00500,CUS10796,Milu,Rùa,Rùa Núi Vimg,2018-01-26,Đực,Đang điều trị
PET00501,CUS52857,Bông,Chim,Chim Sáo,2022-11-22,Cái,Đang điều trị
PET00502,CUS57037,Cơm,Rùa,Rùa Núi Vimg,2020-12-13,Đực,Sau phẫu thuật
PET00503,CUS42375,Nắng,Hamster,Hamster Syria,2023-04-12,Đực,Cần theo dõi
PET00504,CUS35452,Sushi,Rùa,Rùa Núi Vimg,2022-09-17,Cái,Đang điều trị
PET00505,CUS64921,Lucky,Mèo,Mèo Mướp,2023-03-30,Cái,Chưa tiêm phòng
PET00506,CUS58034,Nắng,Chim,Chim Sáo,2023-12-10,Cái,Tiêm phòng đầy đủ
PET00507,CUS35454,Trà,Thỏ,Thỏ Trắng,2024-05-07,Cái,Đang điều trị
PET00508,CUS25127,Nấm,Chim,Chim Bồ Câu,2021-09-30,Cái,Chưa tiêm phòng
PET00509,CUS68874,Max,Thỏ,Thỏ Vặn,2022-06-16,Đực,Đang điều trị
PET00510,CUS28651,Latte,Rùa,Rùa Tai Đỏ,2022-11-27,Đực,Sau phẫu thuật
PET00511,CUS77450,Miu,Thỏ,Thỏ Lop,2021-10-22,Cái,Cần theo dõi
PET00512,CUS48610,Chè,Chó,Corgi,2023-05-10,Đực,Cần theo dõi
PET00513,CUS22043,Chả,Chim,Vẹt Xám Châu Phi,2020-09-19,Cái,Chưa tiêm phòng
PET00514,CUS45733,Bé Bi,Chim,Vẹt Cockatiel,2023-08-27,Cái,Cần theo dõi
PET00515,CUS45470,Bún,Thỏ,Thỏ Angora,2018-09-18,Đực,Khỏe mạnh
PET00516,CUS75807,Mây,Rùa,Rùa Núi Vimg,2024-01-01,Cái,Cần theo dõi
PET00517,CUS70921,Cookie,Thỏ,Thỏ Holland Lop,2023-04-29,Đực,Chưa tiêm phòng
PET00518,CUS09641,Hoa,Hamster,Hamster Syria,2021-06-27,Cái,Phục hồi chấn thương
PET00519,CUS20610,Charlie,Chim,Chim Bồ Câu,2020-04-08,Cái,Bệnh mãn tính
PET00520,CUS55551,Đậu,Chim,Vẹt,2022-08-06,Cái,Khỏe mạnh
PET00521,CUS25803,Trắng,Hamster,Hamster Campbell,2021-01-08,Cái,Tiêm phòng đầy đủ
PET00522,CUS78032,Hoa,Chim,Chim Bồ Câu,2019-02-06,Đực,Bệnh mãn tính
PET00523,CUS73005,Cookie,Rùa,Rùa Núi Vimg,2018-11-09,Cái,Phục hồi chấn thương
PET00524,CUS13208,Gió,Chó,Chó Phú Quốc,2024-02-29,Đực,Đang điều trị
PET00525,CUS02192,Butter,Thỏ,Thỏ Trắng,2023-12-03,Đực,Chưa tiêm phòng
PET00526,CUS71637,Cưng,Rùa,Rùa Tai Đỏ,2018-02-08,Đực,Sau phẫu thuật
PET00527,CUS79226,Mít,Chim,Chim Yến Phụng,2022-09-23,Cái,Đang điều trị
PET00528,CUS47549,Chanh,Hamster,Hamster Trung Quốc,2020-05-06,Đực,Phục hồi chấn thương
PET00529,CUS45758,Lu,Rùa,Rùa Sulcata,2020-02-06,Cái,Tiêm phòng đầy đủ
PET00530,CUS11663,Sương,Mèo,Ragdoll,2023-11-16,Cái,Đang điều trị
PET00531,CUS69655,Nem,Hamster,Hamster Roborovski,2020-07-04,Đực,Khỏe mạnh
PET00532,CUS75203,Canh,Chim,Chim Bồ Câu,2020-03-16,Đực,Đang điều trị
PET00533,CUS20478,Lá,Thỏ,Thỏ Xám,2018-01-13,Đực,Bệnh mãn tính
PET00534,CUS39311,Luna,Chó,Rottweiler,2019-10-21,Đực,Chưa tiêm phòng
PET00535,CUS15469,Mun,Chim,Chim Bồ Câu,2018-05-01,Đực,Cần theo dõi
PET00536,CUS21965,Honey,Mèo,Maine Coon,2019-09-16,Đực,Sau phẫu thuật
