PrescriptionID,DrugID,Quantity,UsageInstruction
PRSC061610,DRG0103,9,"Uống sau khi ăn, ngày 2 lần"
PRSC071255,DRG0294,8,"Uống sau khi ăn, ngày 2 lần"
PRSC074289,DRG0288,3,"Uống sau khi ăn, ngày 2 lần"
PRSC031518,DRG0067,6,"Uống sau khi ăn, ngày 2 lần"
PRSC026352,DRG0255,4,"Uống sau khi ăn, ngày 2 lần"
PRSC039119,DRG0128,2,"Uống sau khi ăn, ngày 2 lần"
PRSC000974,DRG0074,8,"Uống sau khi ăn, ngày 2 lần"
PRSC078034,DRG0287,4,"Uống sau khi ăn, ngày 2 lần"
PRSC029381,DRG0130,1,"Uống sau khi ăn, ngày 2 lần"
PRSC018263,DRG0300,3,"Uống sau khi ăn, ngày 2 lần"
PRSC071400,DRG0183,2,"Uống sau khi ăn, ngày 2 lần"
PRSC073308,DRG0218,9,"Uống sau khi ăn, ngày 2 lần"
PRSC031991,DRG0089,10,"Uống sau khi ăn, ngày 2 lần"
PRSC066216,DRG0093,1,"Uống sau khi ăn, ngày 2 lần"
PRSC046359,DRG0300,3,"Uống sau khi ăn, ngày 2 lần"
PRSC056932,DRG0189,1,"Uống sau khi ăn, ngày 2 lần"
PRSC021732,DRG0130,3,"Uống sau khi ăn, ngày 2 lần"
PRSC031311,DRG0085,3,"Uống sau khi ăn, ngày 2 lần"
PRSC006422,DRG0288,7,"Uống sau khi ăn, ngày 2 lần"
PRSC073949,DRG0273,4,"Uống sau khi ăn, ngày 2 lần"
PRSC069140,DRG0234,10,"Uống sau khi ăn, ngày 2 lần"
PRSC003701,DRG0092,10,"Uống sau khi ăn, ngày 2 lần"
PRSC029033,DRG0041,4,"Uống sau khi ăn, ngày 2 lần"
PRSC074545,DRG0030,5,"Uống sau khi ăn, ngày 2 lần"
PRSC023147,DRG0006,10,"Uống sau khi ăn, ngày 2 lần"
PRSC073187,DRG0287,9,"Uống sau khi ăn, ngày 2 lần"
PRSC009496,DRG0047,2,"Uống sau khi ăn, ngày 2 lần"
PRSC009242,DRG0269,1,"Uống sau khi ăn, ngày 2 lần"
PRSC076107,DRG0012,2,"Uống sau khi ăn, ngày 2 lần"
PRSC076508,DRG0124,1,"Uống sau khi ăn, ngày 2 lần"
PRSC066425,DRG0009,5,"Uống sau khi ăn, ngày 2 lần"
PRSC054589,DRG0094,8,"Uống sau khi ăn, ngày 2 lần"
PRSC039424,DRG0114,6,"Uống sau khi ăn, ngày 2 lần"
PRSC027910,DRG0266,3,"Uống sau khi ăn, ngày 2 lần"
PRSC056322,DRG0288,6,"Uống sau khi ăn, ngày 2 lần"
PRSC012505,DRG0059,8,"Uống sau khi ăn, ngày 2 lần"
PRSC062000,DRG0156,2,"Uống sau khi ăn, ngày 2 lần"
PRSC024140,DRG0186,9,"Uống sau khi ăn, ngày 2 lần"
PRSC070279,DRG0100,7,"Uống sau khi ăn, ngày 2 lần"
PRSC064246,DRG0087,10,"Uống sau khi ăn, ngày 2 lần"
PRSC045094,DRG0123,7,"Uống sau khi ăn, ngày 2 lần"
PRSC016064,DRG0030,5,"Uống sau khi ăn, ngày 2 lần"
PRSC067482,DRG0180,8,"Uống sau khi ăn, ngày 2 lần"
PRSC003027,DRG0060,8,"Uống sau khi ăn, ngày 2 lần"
PRSC015253,DRG0286,10,"Uống sau khi ăn, ngày 2 lần"
PRSC077742,DRG0053,1,"Uống sau khi ăn, ngày 2 lần"
PRSC002738,DRG0027,6,"Uống sau khi ăn, ngày 2 lần"
PRSC063557,DRG0242,8,"Uống sau khi ăn, ngày 2 lần"
PRSC011714,DRG0243,7,"Uống sau khi ăn, ngày 2 lần"
PRSC031872,DRG0123,3,"Uống sau khi ăn, ngày 2 lần"
PRSC025396,DRG0058,6,"Uống sau khi ăn, ngày 2 lần"
PRSC002206,DRG0102,10,"Uống sau khi ăn, ngày 2 lần"
PRSC063087,DRG0187,7,"Uống sau khi ăn, ngày 2 lần"
PRSC032090,DRG0177,8,"Uống sau khi ăn, ngày 2 lần"
PRSC015429,DRG0185,5,"Uống sau khi ăn, ngày 2 lần"
PRSC023276,DRG0069,4,"Uống sau khi ăn, ngày 2 lần"
PRSC067347,DRG0273,9,"Uống sau khi ăn, ngày 2 lần"
PRSC016571,DRG0051,8,"Uống sau khi ăn, ngày 2 lần"
PRSC026319,DRG0207,1,"Uống sau khi ăn, ngày 2 lần"
PRSC060507,DRG0116,1,"Uống sau khi ăn, ngày 2 lần"
PRSC001131,DRG0038,8,"Uống sau khi ăn, ngày 2 lần"
PRSC079498,DRG0015,8,"Uống sau khi ăn, ngày 2 lần"
PRSC078142,DRG0177,4,"Uống sau khi ăn, ngày 2 lần"
PRSC023485,DRG0181,10,"Uống sau khi ăn, ngày 2 lần"
PRSC077139,DRG0160,7,"Uống sau khi ăn, ngày 2 lần"
PRSC033386,DRG0119,7,"Uống sau khi ăn, ngày 2 lần"
PRSC012911,DRG0025,3,"Uống sau khi ăn, ngày 2 lần"
PRSC006655,DRG0098,9,"Uống sau khi ăn, ngày 2 lần"
PRSC007527,DRG0277,5,"Uống sau khi ăn, ngày 2 lần"
PRSC017811,DRG0215,6,"Uống sau khi ăn, ngày 2 lần"
PRSC017009,DRG0190,10,"Uống sau khi ăn, ngày 2 lần"
PRSC008118,DRG0163,5,"Uống sau khi ăn, ngày 2 lần"
PRSC037866,DRG0257,3,"Uống sau khi ăn, ngày 2 lần"
PRSC035431,DRG0226,6,"Uống sau khi ăn, ngày 2 lần"
PRSC019072,DRG0077,4,"Uống sau khi ăn, ngày 2 lần"
PRSC032895,DRG0125,3,"Uống sau khi ăn, ngày 2 lần"
PRSC055172,DRG0261,4,"Uống sau khi ăn, ngày 2 lần"
PRSC054610,DRG0208,5,"Uống sau khi ăn, ngày 2 lần"
PRSC021180,DRG0293,6,"Uống sau khi ăn, ngày 2 lần"
PRSC061162,DRG0169,2,"Uống sau khi ăn, ngày 2 lần"
PRSC061860,DRG0097,10,"Uống sau khi ăn, ngày 2 lần"
PRSC051255,DRG0235,1,"Uống sau khi ăn, ngày 2 lần"
PRSC045546,DRG0282,6,"Uống sau khi ăn, ngày 2 lần"
PRSC053092,DRG0053,2,"Uống sau khi ăn, ngày 2 lần"
PRSC001817,DRG0299,3,"Uống sau khi ăn, ngày 2 lần"
PRSC057710,DRG0213,3,"Uống sau khi ăn, ngày 2 lần"
PRSC078666,DRG0098,1,"Uống sau khi ăn, ngày 2 lần"
PRSC065227,DRG0187,1,"Uống sau khi ăn, ngày 2 lần"
PRSC078714,DRG0290,6,"Uống sau khi ăn, ngày 2 lần"
PRSC057183,DRG0021,2,"Uống sau khi ăn, ngày 2 lần"
PRSC020343,DRG0294,3,"Uống sau khi ăn, ngày 2 lần"
PRSC003140,DRG0239,3,"Uống sau khi ăn, ngày 2 lần"
PRSC042122,DRG0101,1,"Uống sau khi ăn, ngày 2 lần"
PRSC024112,DRG0075,7,"Uống sau khi ăn, ngày 2 lần"
PRSC046385,DRG0060,5,"Uống sau khi ăn, ngày 2 lần"
PRSC036106,DRG0041,7,"Uống sau khi ăn, ngày 2 lần"
PRSC027046,DRG0028,7,"Uống sau khi ăn, ngày 2 lần"
PRSC009763,DRG0044,3,"Uống sau khi ăn, ngày 2 lần"
PRSC007313,DRG0246,1,"Uống sau khi ăn, ngày 2 lần"
PRSC041710,DRG0205,8,"Uống sau khi ăn, ngày 2 lần"
PRSC055669,DRG0001,6,"Uống sau khi ăn, ngày 2 lần"
PRSC059256,DRG0219,2,"Uống sau khi ăn, ngày 2 lần"
PRSC037601,DRG0080,10,"Uống sau khi ăn, ngày 2 lần"
PRSC049745,DRG0048,8,"Uống sau khi ăn, ngày 2 lần"
PRSC062361,DRG0136,3,"Uống sau khi ăn, ngày 2 lần"
PRSC036626,DRG0230,1,"Uống sau khi ăn, ngày 2 lần"
PRSC039827,DRG0250,4,"Uống sau khi ăn, ngày 2 lần"
PRSC071698,DRG0093,10,"Uống sau khi ăn, ngày 2 lần"
PRSC011604,DRG0067,2,"Uống sau khi ăn, ngày 2 lần"
PRSC003367,DRG0090,7,"Uống sau khi ăn, ngày 2 lần"
PRSC063153,DRG0001,1,"Uống sau khi ăn, ngày 2 lần"
PRSC013420,DRG0190,5,"Uống sau khi ăn, ngày 2 lần"
PRSC000067,DRG0178,8,"Uống sau khi ăn, ngày 2 lần"
PRSC069835,DRG0154,6,"Uống sau khi ăn, ngày 2 lần"
PRSC012145,DRG0075,5,"Uống sau khi ăn, ngày 2 lần"
PRSC064114,DRG0237,9,"Uống sau khi ăn, ngày 2 lần"
PRSC010659,DRG0110,9,"Uống sau khi ăn, ngày 2 lần"
PRSC079904,DRG0191,1,"Uống sau khi ăn, ngày 2 lần"
PRSC079552,DRG0019,1,"Uống sau khi ăn, ngày 2 lần"
PRSC070359,DRG0139,8,"Uống sau khi ăn, ngày 2 lần"
PRSC008263,DRG0291,1,"Uống sau khi ăn, ngày 2 lần"
PRSC069888,DRG0067,4,"Uống sau khi ăn, ngày 2 lần"
PRSC050554,DRG0196,4,"Uống sau khi ăn, ngày 2 lần"
PRSC002591,DRG0134,5,"Uống sau khi ăn, ngày 2 lần"
PRSC067054,DRG0157,4,"Uống sau khi ăn, ngày 2 lần"
PRSC059968,DRG0270,4,"Uống sau khi ăn, ngày 2 lần"
PRSC007733,DRG0023,4,"Uống sau khi ăn, ngày 2 lần"
PRSC029007,DRG0210,9,"Uống sau khi ăn, ngày 2 lần"
PRSC044762,DRG0174,7,"Uống sau khi ăn, ngày 2 lần"
PRSC002429,DRG0280,9,"Uống sau khi ăn, ngày 2 lần"
PRSC017553,DRG0147,5,"Uống sau khi ăn, ngày 2 lần"
PRSC041235,DRG0103,2,"Uống sau khi ăn, ngày 2 lần"
PRSC027156,DRG0108,5,"Uống sau khi ăn, ngày 2 lần"
PRSC026373,DRG0148,7,"Uống sau khi ăn, ngày 2 lần"
PRSC030355,DRG0270,8,"Uống sau khi ăn, ngày 2 lần"
PRSC021950,DRG0194,5,"Uống sau khi ăn, ngày 2 lần"
PRSC034645,DRG0274,6,"Uống sau khi ăn, ngày 2 lần"
PRSC016700,DRG0212,5,"Uống sau khi ăn, ngày 2 lần"
PRSC020390,DRG0116,9,"Uống sau khi ăn, ngày 2 lần"
PRSC019713,DRG0010,7,"Uống sau khi ăn, ngày 2 lần"
PRSC011307,DRG0264,10,"Uống sau khi ăn, ngày 2 lần"
PRSC055340,DRG0047,3,"Uống sau khi ăn, ngày 2 lần"
PRSC049568,DRG0088,9,"Uống sau khi ăn, ngày 2 lần"
PRSC077231,DRG0163,3,"Uống sau khi ăn, ngày 2 lần"
PRSC000761,DRG0063,3,"Uống sau khi ăn, ngày 2 lần"
PRSC077709,DRG0086,9,"Uống sau khi ăn, ngày 2 lần"
PRSC069702,DRG0143,2,"Uống sau khi ăn, ngày 2 lần"
PRSC059829,DRG0121,9,"Uống sau khi ăn, ngày 2 lần"
PRSC005573,DRG0215,3,"Uống sau khi ăn, ngày 2 lần"
PRSC078232,DRG0192,4,"Uống sau khi ăn, ngày 2 lần"
PRSC059961,DRG0013,10,"Uống sau khi ăn, ngày 2 lần"
PRSC077391,DRG0104,9,"Uống sau khi ăn, ngày 2 lần"
PRSC011578,DRG0088,6,"Uống sau khi ăn, ngày 2 lần"
PRSC026819,DRG0051,5,"Uống sau khi ăn, ngày 2 lần"
PRSC020122,DRG0167,2,"Uống sau khi ăn, ngày 2 lần"
PRSC028403,DRG0102,7,"Uống sau khi ăn, ngày 2 lần"
PRSC025576,DRG0240,10,"Uống sau khi ăn, ngày 2 lần"
PRSC072595,DRG0126,2,"Uống sau khi ăn, ngày 2 lần"
PRSC010806,DRG0284,9,"Uống sau khi ăn, ngày 2 lần"
PRSC007056,DRG0117,7,"Uống sau khi ăn, ngày 2 lần"
PRSC041265,DRG0009,5,"Uống sau khi ăn, ngày 2 lần"
PRSC002728,DRG0187,10,"Uống sau khi ăn, ngày 2 lần"
PRSC025592,DRG0100,8,"Uống sau khi ăn, ngày 2 lần"
PRSC054857,DRG0154,3,"Uống sau khi ăn, ngày 2 lần"
PRSC052929,DRG0031,1,"Uống sau khi ăn, ngày 2 lần"
PRSC043952,DRG0132,9,"Uống sau khi ăn, ngày 2 lần"
PRSC010622,DRG0087,9,"Uống sau khi ăn, ngày 2 lần"
PRSC051032,DRG0147,1,"Uống sau khi ăn, ngày 2 lần"
PRSC022381,DRG0252,4,"Uống sau khi ăn, ngày 2 lần"
PRSC070239,DRG0011,5,"Uống sau khi ăn, ngày 2 lần"
PRSC005518,DRG0215,2,"Uống sau khi ăn, ngày 2 lần"
PRSC034697,DRG0281,8,"Uống sau khi ăn, ngày 2 lần"
PRSC077316,DRG0206,5,"Uống sau khi ăn, ngày 2 lần"
PRSC079814,DRG0034,8,"Uống sau khi ăn, ngày 2 lần"
PRSC015258,DRG0209,7,"Uống sau khi ăn, ngày 2 lần"
PRSC031968,DRG0101,3,"Uống sau khi ăn, ngày 2 lần"
PRSC073589,DRG0004,6,"Uống sau khi ăn, ngày 2 lần"
PRSC000084,DRG0141,3,"Uống sau khi ăn, ngày 2 lần"
PRSC061952,DRG0221,3,"Uống sau khi ăn, ngày 2 lần"
PRSC018930,DRG0145,3,"Uống sau khi ăn, ngày 2 lần"
PRSC039215,DRG0100,9,"Uống sau khi ăn, ngày 2 lần"
PRSC008917,DRG0036,4,"Uống sau khi ăn, ngày 2 lần"
PRSC035189,DRG0145,3,"Uống sau khi ăn, ngày 2 lần"
PRSC017683,DRG0191,4,"Uống sau khi ăn, ngày 2 lần"
PRSC066120,DRG0191,4,"Uống sau khi ăn, ngày 2 lần"
PRSC071396,DRG0139,8,"Uống sau khi ăn, ngày 2 lần"
PRSC070401,DRG0144,3,"Uống sau khi ăn, ngày 2 lần"
PRSC021695,DRG0259,8,"Uống sau khi ăn, ngày 2 lần"
PRSC026345,DRG0194,2,"Uống sau khi ăn, ngày 2 lần"
PRSC073326,DRG0184,3,"Uống sau khi ăn, ngày 2 lần"
PRSC059619,DRG0212,6,"Uống sau khi ăn, ngày 2 lần"
PRSC057240,DRG0166,6,"Uống sau khi ăn, ngày 2 lần"
PRSC019561,DRG0239,3,"Uống sau khi ăn, ngày 2 lần"
PRSC078506,DRG0170,7,"Uống sau khi ăn, ngày 2 lần"
PRSC066323,DRG0204,3,"Uống sau khi ăn, ngày 2 lần"
PRSC028056,DRG0167,8,"Uống sau khi ăn, ngày 2 lần"
PRSC044183,DRG0253,7,"Uống sau khi ăn, ngày 2 lần"
PRSC066283,DRG0098,1,"Uống sau khi ăn, ngày 2 lần"
PRSC078512,DRG0114,9,"Uống sau khi ăn, ngày 2 lần"
PRSC043386,DRG0077,4,"Uống sau khi ăn, ngày 2 lần"
PRSC071177,DRG0268,4,"Uống sau khi ăn, ngày 2 lần"
PRSC033436,DRG0157,10,"Uống sau khi ăn, ngày 2 lần"
PRSC014767,DRG0222,9,"Uống sau khi ăn, ngày 2 lần"
PRSC009854,DRG0130,1,"Uống sau khi ăn, ngày 2 lần"
PRSC067802,DRG0282,2,"Uống sau khi ăn, ngày 2 lần"
PRSC023342,DRG0162,7,"Uống sau khi ăn, ngày 2 lần"
PRSC057280,DRG0055,2,"Uống sau khi ăn, ngày 2 lần"
PRSC033148,DRG0208,2,"Uống sau khi ăn, ngày 2 lần"
PRSC031030,DRG0165,1,"Uống sau khi ăn, ngày 2 lần"
PRSC033040,DRG0096,4,"Uống sau khi ăn, ngày 2 lần"
PRSC001147,DRG0292,2,"Uống sau khi ăn, ngày 2 lần"
PRSC079352,DRG0150,3,"Uống sau khi ăn, ngày 2 lần"
PRSC047098,DRG0262,4,"Uống sau khi ăn, ngày 2 lần"
PRSC001401,DRG0270,1,"Uống sau khi ăn, ngày 2 lần"
PRSC010871,DRG0280,10,"Uống sau khi ăn, ngày 2 lần"
PRSC021611,DRG0017,6,"Uống sau khi ăn, ngày 2 lần"
PRSC036455,DRG0276,8,"Uống sau khi ăn, ngày 2 lần"
PRSC004438,DRG0111,10,"Uống sau khi ăn, ngày 2 lần"
PRSC029718,DRG0159,3,"Uống sau khi ăn, ngày 2 lần"
PRSC069826,DRG0117,7,"Uống sau khi ăn, ngày 2 lần"
PRSC059628,DRG0256,10,"Uống sau khi ăn, ngày 2 lần"
PRSC069192,DRG0053,5,"Uống sau khi ăn, ngày 2 lần"
PRSC000235,DRG0100,6,"Uống sau khi ăn, ngày 2 lần"
PRSC027621,DRG0098,1,"Uống sau khi ăn, ngày 2 lần"
PRSC022053,DRG0106,5,"Uống sau khi ăn, ngày 2 lần"
PRSC045340,DRG0020,2,"Uống sau khi ăn, ngày 2 lần"
PRSC053281,DRG0195,10,"Uống sau khi ăn, ngày 2 lần"
PRSC070053,DRG0152,8,"Uống sau khi ăn, ngày 2 lần"
PRSC048758,DRG0192,8,"Uống sau khi ăn, ngày 2 lần"
PRSC017713,DRG0043,7,"Uống sau khi ăn, ngày 2 lần"
PRSC068267,DRG0011,5,"Uống sau khi ăn, ngày 2 lần"
PRSC067406,DRG0004,3,"Uống sau khi ăn, ngày 2 lần"
PRSC077967,DRG0061,9,"Uống sau khi ăn, ngày 2 lần"
PRSC035267,DRG0286,7,"Uống sau khi ăn, ngày 2 lần"
PRSC063872,DRG0022,3,"Uống sau khi ăn, ngày 2 lần"
PRSC065254,DRG0165,6,"Uống sau khi ăn, ngày 2 lần"
PRSC058079,DRG0252,8,"Uống sau khi ăn, ngày 2 lần"
PRSC037595,DRG0203,8,"Uống sau khi ăn, ngày 2 lần"
PRSC071872,DRG0269,3,"Uống sau khi ăn, ngày 2 lần"
PRSC000183,DRG0001,10,"Uống sau khi ăn, ngày 2 lần"
PRSC051171,DRG0136,9,"Uống sau khi ăn, ngày 2 lần"
PRSC045287,DRG0268,9,"Uống sau khi ăn, ngày 2 lần"
PRSC009004,DRG0168,1,"Uống sau khi ăn, ngày 2 lần"
PRSC024767,DRG0117,4,"Uống sau khi ăn, ngày 2 lần"
PRSC042402,DRG0029,5,"Uống sau khi ăn, ngày 2 lần"
PRSC069378,DRG0129,8,"Uống sau khi ăn, ngày 2 lần"
PRSC052417,DRG0229,9,"Uống sau khi ăn, ngày 2 lần"
PRSC071306,DRG0006,3,"Uống sau khi ăn, ngày 2 lần"
PRSC031728,DRG0244,4,"Uống sau khi ăn, ngày 2 lần"
PRSC057861,DRG0125,5,"Uống sau khi ăn, ngày 2 lần"
PRSC058824,DRG0256,5,"Uống sau khi ăn, ngày 2 lần"
PRSC056205,DRG0281,6,"Uống sau khi ăn, ngày 2 lần"
PRSC076690,DRG0283,8,"Uống sau khi ăn, ngày 2 lần"
PRSC050558,DRG0035,9,"Uống sau khi ăn, ngày 2 lần"
PRSC011694,DRG0248,9,"Uống sau khi ăn, ngày 2 lần"
PRSC006958,DRG0217,5,"Uống sau khi ăn, ngày 2 lần"
PRSC075008,DRG0092,4,"Uống sau khi ăn, ngày 2 lần"
PRSC073835,DRG0149,10,"Uống sau khi ăn, ngày 2 lần"
PRSC064241,DRG0140,2,"Uống sau khi ăn, ngày 2 lần"
PRSC035924,DRG0168,3,"Uống sau khi ăn, ngày 2 lần"
PRSC043375,DRG0136,1,"Uống sau khi ăn, ngày 2 lần"
PRSC026288,DRG0077,5,"Uống sau khi ăn, ngày 2 lần"
PRSC003193,DRG0070,10,"Uống sau khi ăn, ngày 2 lần"
PRSC015735,DRG0072,5,"Uống sau khi ăn, ngày 2 lần"
PRSC017035,DRG0250,9,"Uống sau khi ăn, ngày 2 lần"
PRSC003356,DRG0062,6,"Uống sau khi ăn, ngày 2 lần"
PRSC075195,DRG0256,4,"Uống sau khi ăn, ngày 2 lần"
PRSC012090,DRG0027,7,"Uống sau khi ăn, ngày 2 lần"
PRSC074392,DRG0039,1,"Uống sau khi ăn, ngày 2 lần"
PRSC041079,DRG0047,5,"Uống sau khi ăn, ngày 2 lần"
PRSC002565,DRG0228,6,"Uống sau khi ăn, ngày 2 lần"
PRSC001162,DRG0086,1,"Uống sau khi ăn, ngày 2 lần"
PRSC032239,DRG0091,7,"Uống sau khi ăn, ngày 2 lần"
PRSC027142,DRG0163,5,"Uống sau khi ăn, ngày 2 lần"
PRSC004027,DRG0181,1,"Uống sau khi ăn, ngày 2 lần"
PRSC005874,DRG0037,9,"Uống sau khi ăn, ngày 2 lần"
PRSC015761,DRG0125,4,"Uống sau khi ăn, ngày 2 lần"
PRSC078368,DRG0233,7,"Uống sau khi ăn, ngày 2 lần"
PRSC077132,DRG0029,10,"Uống sau khi ăn, ngày 2 lần"
PRSC045682,DRG0271,5,"Uống sau khi ăn, ngày 2 lần"
PRSC026979,DRG0012,4,"Uống sau khi ăn, ngày 2 lần"
PRSC014279,DRG0170,7,"Uống sau khi ăn, ngày 2 lần"
PRSC039232,DRG0219,6,"Uống sau khi ăn, ngày 2 lần"
PRSC041565,DRG0279,8,"Uống sau khi ăn, ngày 2 lần"
PRSC009224,DRG0127,3,"Uống sau khi ăn, ngày 2 lần"
PRSC066310,DRG0161,1,"Uống sau khi ăn, ngày 2 lần"
PRSC037257,DRG0168,1,"Uống sau khi ăn, ngày 2 lần"
PRSC076291,DRG0051,7,"Uống sau khi ăn, ngày 2 lần"
PRSC028238,DRG0148,6,"Uống sau khi ăn, ngày 2 lần"
PRSC020277,DRG0262,10,"Uống sau khi ăn, ngày 2 lần"
PRSC025548,DRG0020,7,"Uống sau khi ăn, ngày 2 lần"
PRSC036817,DRG0129,7,"Uống sau khi ăn, ngày 2 lần"
PRSC072051,DRG0296,7,"Uống sau khi ăn, ngày 2 lần"
PRSC048170,DRG0160,3,"Uống sau khi ăn, ngày 2 lần"
PRSC015418,DRG0253,1,"Uống sau khi ăn, ngày 2 lần"
PRSC065480,DRG0018,2,"Uống sau khi ăn, ngày 2 lần"
PRSC020272,DRG0150,10,"Uống sau khi ăn, ngày 2 lần"
PRSC009168,DRG0177,9,"Uống sau khi ăn, ngày 2 lần"
PRSC057852,DRG0207,6,"Uống sau khi ăn, ngày 2 lần"
PRSC044991,DRG0207,8,"Uống sau khi ăn, ngày 2 lần"
PRSC072550,DRG0155,10,"Uống sau khi ăn, ngày 2 lần"
PRSC032590,DRG0089,8,"Uống sau khi ăn, ngày 2 lần"
PRSC029511,DRG0044,3,"Uống sau khi ăn, ngày 2 lần"
PRSC046468,DRG0228,1,"Uống sau khi ăn, ngày 2 lần"
PRSC060085,DRG0187,4,"Uống sau khi ăn, ngày 2 lần"
PRSC010873,DRG0128,2,"Uống sau khi ăn, ngày 2 lần"
PRSC025810,DRG0234,3,"Uống sau khi ăn, ngày 2 lần"
PRSC074437,DRG0119,5,"Uống sau khi ăn, ngày 2 lần"
PRSC013941,DRG0031,5,"Uống sau khi ăn, ngày 2 lần"
PRSC074322,DRG0141,8,"Uống sau khi ăn, ngày 2 lần"
PRSC010468,DRG0044,5,"Uống sau khi ăn, ngày 2 lần"
PRSC048201,DRG0084,5,"Uống sau khi ăn, ngày 2 lần"
PRSC039425,DRG0140,2,"Uống sau khi ăn, ngày 2 lần"
PRSC010484,DRG0050,9,"Uống sau khi ăn, ngày 2 lần"
PRSC060391,DRG0144,3,"Uống sau khi ăn, ngày 2 lần"
PRSC066172,DRG0179,9,"Uống sau khi ăn, ngày 2 lần"
PRSC068663,DRG0059,10,"Uống sau khi ăn, ngày 2 lần"
PRSC016720,DRG0201,2,"Uống sau khi ăn, ngày 2 lần"
PRSC025005,DRG0230,7,"Uống sau khi ăn, ngày 2 lần"
PRSC064201,DRG0278,9,"Uống sau khi ăn, ngày 2 lần"
PRSC006739,DRG0139,2,"Uống sau khi ăn, ngày 2 lần"
PRSC011153,DRG0013,3,"Uống sau khi ăn, ngày 2 lần"
PRSC079136,DRG0077,1,"Uống sau khi ăn, ngày 2 lần"
PRSC050740,DRG0072,10,"Uống sau khi ăn, ngày 2 lần"
PRSC021926,DRG0064,7,"Uống sau khi ăn, ngày 2 lần"
PRSC024938,DRG0150,4,"Uống sau khi ăn, ngày 2 lần"
PRSC004811,DRG0042,5,"Uống sau khi ăn, ngày 2 lần"
PRSC070399,DRG0015,10,"Uống sau khi ăn, ngày 2 lần"
PRSC050079,DRG0259,10,"Uống sau khi ăn, ngày 2 lần"
PRSC001365,DRG0250,7,"Uống sau khi ăn, ngày 2 lần"
PRSC027788,DRG0296,2,"Uống sau khi ăn, ngày 2 lần"
PRSC005402,DRG0172,9,"Uống sau khi ăn, ngày 2 lần"
PRSC052678,DRG0080,7,"Uống sau khi ăn, ngày 2 lần"
PRSC056003,DRG0013,5,"Uống sau khi ăn, ngày 2 lần"
PRSC026028,DRG0125,10,"Uống sau khi ăn, ngày 2 lần"
PRSC011595,DRG0170,4,"Uống sau khi ăn, ngày 2 lần"
PRSC051000,DRG0258,2,"Uống sau khi ăn, ngày 2 lần"
PRSC003142,DRG0122,9,"Uống sau khi ăn, ngày 2 lần"
PRSC011338,DRG0008,9,"Uống sau khi ăn, ngày 2 lần"
PRSC020812,DRG0057,6,"Uống sau khi ăn, ngày 2 lần"
PRSC045040,DRG0248,9,"Uống sau khi ăn, ngày 2 lần"
PRSC040090,DRG0161,1,"Uống sau khi ăn, ngày 2 lần"
PRSC052934,DRG0068,2,"Uống sau khi ăn, ngày 2 lần"
PRSC041318,DRG0126,7,"Uống sau khi ăn, ngày 2 lần"
PRSC008956,DRG0112,5,"Uống sau khi ăn, ngày 2 lần"
PRSC050100,DRG0005,3,"Uống sau khi ăn, ngày 2 lần"
PRSC015771,DRG0279,6,"Uống sau khi ăn, ngày 2 lần"
PRSC030902,DRG0273,1,"Uống sau khi ăn, ngày 2 lần"
PRSC034536,DRG0178,3,"Uống sau khi ăn, ngày 2 lần"
PRSC000177,DRG0176,8,"Uống sau khi ăn, ngày 2 lần"
PRSC009157,DRG0079,6,"Uống sau khi ăn, ngày 2 lần"
PRSC033417,DRG0001,6,"Uống sau khi ăn, ngày 2 lần"
PRSC018993,DRG0089,9,"Uống sau khi ăn, ngày 2 lần"
PRSC029086,DRG0123,1,"Uống sau khi ăn, ngày 2 lần"
PRSC044196,DRG0166,2,"Uống sau khi ăn, ngày 2 lần"
PRSC041076,DRG0299,2,"Uống sau khi ăn, ngày 2 lần"
PRSC008626,DRG0025,4,"Uống sau khi ăn, ngày 2 lần"
PRSC011489,DRG0169,5,"Uống sau khi ăn, ngày 2 lần"
PRSC050256,DRG0296,4,"Uống sau khi ăn, ngày 2 lần"
PRSC057929,DRG0253,8,"Uống sau khi ăn, ngày 2 lần"
PRSC004235,DRG0224,8,"Uống sau khi ăn, ngày 2 lần"
PRSC067867,DRG0158,9,"Uống sau khi ăn, ngày 2 lần"
PRSC052763,DRG0103,2,"Uống sau khi ăn, ngày 2 lần"
PRSC011394,DRG0270,3,"Uống sau khi ăn, ngày 2 lần"
PRSC044499,DRG0162,7,"Uống sau khi ăn, ngày 2 lần"
PRSC043252,DRG0097,1,"Uống sau khi ăn, ngày 2 lần"
PRSC052086,DRG0143,6,"Uống sau khi ăn, ngày 2 lần"
PRSC013831,DRG0190,5,"Uống sau khi ăn, ngày 2 lần"
PRSC043909,DRG0199,8,"Uống sau khi ăn, ngày 2 lần"
PRSC015597,DRG0292,2,"Uống sau khi ăn, ngày 2 lần"
PRSC039307,DRG0080,4,"Uống sau khi ăn, ngày 2 lần"
PRSC032427,DRG0012,6,"Uống sau khi ăn, ngày 2 lần"
PRSC042136,DRG0093,1,"Uống sau khi ăn, ngày 2 lần"
PRSC006889,DRG0096,9,"Uống sau khi ăn, ngày 2 lần"
PRSC066348,DRG0206,2,"Uống sau khi ăn, ngày 2 lần"
PRSC079285,DRG0179,1,"Uống sau khi ăn, ngày 2 lần"
PRSC015078,DRG0148,5,"Uống sau khi ăn, ngày 2 lần"
