OrderID,CustomerID,SalesPersonID,CreateDate,CreateTime,Status,BranchID
ORD000384,CUS37859,E0385,2023-10-07,15:00:00,Paid,B009
ORD000385,CUS03458,E0342,2024-12-30,15:00:00,Created,B008
ORD000386,CUS75266,E0391,2023-11-10,19:00:00,Created,B009
ORD000387,CUS27866,E0452,2022-06-13,10:30:00,Cancelled,B001
ORD000388,CUS45980,E0439,2024-06-02,19:00:00,Created,B006
ORD000389,CUS26325,E0491,2023-10-25,08:00:00,Cancelled,B007
ORD000390,CUS34638,E0315,2023-06-13,10:30:00,Paid,B009
ORD000391,CUS75697,E0453,2022-08-14,19:00:00,Paid,B005
ORD000392,CUS36383,E0391,2023-06-29,19:00:00,Created,B004
ORD000393,CUS33775,E0331,2022-07-03,08:00:00,Cancelled,B007
ORD000394,CUS58273,E0420,2024-01-06,15:00:00,Created,B010
ORD000395,CUS72618,E0392,2022-02-19,08:00:00,Cancelled,B010
ORD000396,CUS37125,E0332,2024-03-17,10:30:00,Paid,B004
ORD000397,CUS52805,E0391,2024-08-21,08:00:00,Cancelled,B008
ORD000398,CUS58970,E0311,2024-01-04,15:00:00,Paid,B004
ORD000399,CUS68403,E0492,2024-11-04,19:00:00,Cancelled,B001
ORD000400,CUS70606,E0495,2024-03-23,08:00:00,Created,B008
ORD000401,CUS14002,E0496,2023-08-18,15:00:00,Created,B004
ORD000402,CUS09744,E0312,2023-03-19,10:30:00,Created,B001
ORD000403,CUS15987,E0342,2024-07-10,10:30:00,Cancelled,B001
ORD000404,CUS20043,E0449,2023-12-15,15:00:00,Paid,B006
ORD000405,CUS68844,E0360,2022-01-20,15:00:00,Cancelled,B002
ORD000406,CUS23776,E0470,2023-09-11,15:00:00,Created,B005
ORD000407,CUS62061,E0331,2023-07-15,08:00:00,Paid,B006
ORD000408,CUS72506,E0308,2024-08-25,15:00:00,Created,B004
ORD000409,CUS13923,E0290,2024-04-23,19:00:00,Created,B009
ORD000410,CUS59411,E0345,2024-12-11,10:30:00,Created,B007
ORD000411,CUS71639,E0411,2023-06-06,08:00:00,Paid,B008
ORD000412,CUS39987,E0382,2024-03-17,19:00:00,Paid,B003
ORD000413,CUS27413,E0491,2022-06-18,08:00:00,Created,B002
ORD000414,CUS31366,E0361,2024-12-01,10:30:00,Cancelled,B001
ORD000415,CUS33738,E0287,2022-03-17,08:00:00,Created,B004
ORD000416,CUS11564,E0453,2023-07-25,19:00:00,Cancelled,B009
ORD000417,CUS76084,E0471,2024-01-06,08:00:00,Paid,B008
ORD000418,CUS26373,E0365,2022-10-28,08:00:00,Paid,B006
ORD000419,CUS12299,E0470,2024-09-03,08:00:00,Cancelled,B008
ORD000420,CUS61502,E0434,2023-11-17,19:00:00,Paid,B004
ORD000421,CUS03308,E0382,2022-03-27,19:00:00,Cancelled,B003
ORD000422,CUS76648,E0482,2022-08-28,10:30:00,Cancelled,B010
ORD000423,CUS78905,E0394,2024-03-28,15:00:00,Created,B004
ORD000424,CUS63257,E0370,2024-12-30,19:00:00,Cancelled,B009
ORD000425,CUS32141,E0298,2024-10-27,15:00:00,Cancelled,B010
ORD000426,CUS33637,E0449,2024-02-20,10:30:00,Paid,B006
ORD000427,CUS01894,E0439,2024-07-17,19:00:00,Paid,B005
ORD000428,CUS36818,E0435,2023-11-29,08:00:00,Created,B007
ORD000429,CUS29777,E0426,2024-01-15,19:00:00,Paid,B007
ORD000430,CUS01032,E0279,2024-08-23,08:00:00,Created,B002
ORD000431,CUS50101,E0308,2023-10-19,15:00:00,Created,B008
ORD000432,CUS23439,E0449,2022-10-27,19:00:00,Created,B003
ORD000433,CUS56909,E0426,2022-05-10,19:00:00,Paid,B008
ORD000434,CUS60077,E0275,2023-08-29,08:00:00,Created,B004
ORD000435,CUS29834,E0385,2023-04-04,08:00:00,Paid,B005
ORD000436,CUS50931,E0394,2022-08-25,08:00:00,Created,B010
ORD000437,CUS15294,E0489,2022-11-07,08:00:00,Paid,B006
ORD000438,CUS72221,E0411,2023-12-04,19:00:00,Created,B009
ORD000439,CUS03077,E0449,2023-05-04,15:00:00,Cancelled,B004
ORD000440,CUS13583,E0455,2022-06-29,19:00:00,Paid,B010
ORD000441,CUS55425,E0301,2022-08-20,10:30:00,Paid,B004
ORD000442,CUS48053,E0495,2024-06-16,15:00:00,Cancelled,B008
ORD000443,CUS19605,E0297,2022-07-22,19:00:00,Created,B001
ORD000444,CUS77130,E0434,2024-05-19,08:00:00,Paid,B007
ORD000445,CUS61537,E0373,2023-10-24,19:00:00,Cancelled,B006
ORD000446,CUS30271,E0271,2024-04-21,19:00:00,Paid,B005
ORD000447,CUS56849,E0331,2023-03-09,19:00:00,Paid,B009
ORD000448,CUS39630,E0439,2024-07-02,15:00:00,Cancelled,B005
ORD000449,CUS64637,E0489,2022-12-20,08:00:00,Paid,B001
ORD000450,CUS79169,E0482,2024-03-07,10:30:00,Created,B006
ORD000451,CUS72880,E0287,2022-04-26,15:00:00,Paid,B002
ORD000452,CUS16596,E0281,2023-06-26,19:00:00,Created,B010
ORD000453,CUS08352,E0332,2022-08-10,15:00:00,Created,B005
ORD000454,CUS28294,E0370,2022-07-07,08:00:00,Cancelled,B004
ORD000455,CUS60130,E0298,2022-09-09,15:00:00,Created,B008
ORD000456,CUS48200,E0434,2024-03-01,15:00:00,Paid,B002
ORD000457,CUS37500,E0420,2023-04-18,08:00:00,Cancelled,B007
ORD000458,CUS73992,E0481,2024-03-09,15:00:00,Paid,B004
ORD000459,CUS52659,E0279,2024-04-03,08:00:00,Created,B006
ORD000460,CUS03777,E0385,2022-07-08,19:00:00,Cancelled,B005
ORD000461,CUS12762,E0311,2024-03-31,19:00:00,Created,B005
ORD000462,CUS14648,E0391,2022-10-09,15:00:00,Paid,B010
ORD000463,CUS61821,E0298,2022-11-24,10:30:00,Paid,B006
ORD000464,CUS74873,E0488,2023-01-16,15:00:00,Cancelled,B006
ORD000465,CUS60404,E0381,2023-11-02,15:00:00,Cancelled,B006
ORD000466,CUS18783,E0392,2024-09-09,08:00:00,Created,B008
ORD000467,CUS22832,E0391,2024-02-26,19:00:00,Paid,B005
ORD000468,CUS66261,E0290,2024-12-21,19:00:00,Cancelled,B009
ORD000469,CUS48427,E0416,2022-04-04,10:30:00,Cancelled,B002
ORD000470,CUS39629,E0481,2023-05-12,19:00:00,Cancelled,B007
ORD000471,CUS35853,E0298,2024-03-11,10:30:00,Cancelled,B003
ORD000472,CUS46783,E0462,2024-08-24,10:30:00,Paid,B009
ORD000473,CUS71483,E0382,2024-12-08,19:00:00,Paid,B005
ORD000474,CUS62152,E0310,2024-03-09,15:00:00,Created,B009
ORD000475,CUS05596,E0415,2023-11-02,08:00:00,Created,B001
ORD000476,CUS00971,E0492,2022-12-02,08:00:00,Cancelled,B002
ORD000477,CUS23047,E0471,2024-04-28,15:00:00,Paid,B005
ORD000478,CUS59986,E0481,2023-11-27,08:00:00,Paid,B010
ORD000479,CUS75060,E0290,2022-09-14,19:00:00,Paid,B002
ORD000480,CUS40461,E0342,2022-12-28,19:00:00,Cancelled,B005
ORD000481,CUS71919,E0288,2022-12-26,08:00:00,Cancelled,B004
ORD000482,CUS10216,E0381,2022-08-06,19:00:00,Cancelled,B009
ORD000483,CUS34464,E0280,2022-10-24,19:00:00,Created,B010
ORD000484,CUS16158,E0283,2024-03-15,10:30:00,Created,B009
ORD000485,CUS72960,E0485,2023-03-19,19:00:00,Created,B001
ORD000486,CUS14384,E0488,2024-03-16,19:00:00,Cancelled,B003
ORD000487,CUS00111,E0301,2022-10-15,19:00:00,Cancelled,B009
ORD000488,CUS34533,E0391,2022-01-19,10:30:00,Created,B004
ORD000489,CUS73588,E0287,2023-05-21,08:00:00,Cancelled,B009
ORD000490,CUS31854,E0346,2024-04-30,19:00:00,Paid,B010
ORD000491,CUS52884,E0350,2024-02-28,08:00:00,Cancelled,B008
ORD000492,CUS35396,E0365,2024-05-14,19:00:00,Paid,B002
ORD000493,CUS05866,E0322,2024-08-29,10:30:00,Created,B009
ORD000494,CUS69285,E0271,2022-04-17,15:00:00,Created,B006
ORD000495,CUS68191,E0473,2024-02-03,10:30:00,Paid,B008
ORD000496,CUS41056,E0489,2022-05-10,10:30:00,Cancelled,B006
ORD000497,CUS49351,E0382,2024-11-23,08:00:00,Paid,B004
ORD000498,CUS21713,E0297,2024-08-08,15:00:00,Cancelled,B004
ORD000499,CUS03989,E0365,2023-10-17,10:30:00,Cancelled,B010
ORD000500,CUS11159,E0357,2023-02-07,15:00:00,Created,B010
ORD000501,CUS24757,E0293,2023-12-23,19:00:00,Created,B007
ORD000502,CUS29867,E0471,2022-02-19,19:00:00,Cancelled,B006
ORD000503,CUS02709,E0415,2022-04-19,19:00:00,Created,B007
ORD000504,CUS48657,E0357,2023-11-01,15:00:00,Created,B002
ORD000505,CUS28474,E0391,2024-12-17,08:00:00,Cancelled,B008
ORD000506,CUS42765,E0308,2024-12-26,19:00:00,Paid,B010
ORD000507,CUS21797,E0450,2023-03-06,08:00:00,Created,B008
ORD000508,CUS04830,E0275,2022-03-10,10:30:00,Paid,B004
ORD000509,CUS45139,E0305,2023-12-13,19:00:00,Paid,B002
ORD000510,CUS06836,E0471,2024-09-19,08:00:00,Cancelled,B010
ORD000511,CUS74541,E0453,2023-12-01,15:00:00,Cancelled,B006
ORD000512,CUS77727,E0315,2024-02-04,10:30:00,Cancelled,B005
ORD000513,CUS46878,E0283,2023-04-24,19:00:00,Paid,B009
ORD000514,CUS34726,E0360,2022-06-28,08:00:00,Created,B006
ORD000515,CUS03408,E0342,2023-02-07,08:00:00,Created,B009
ORD000516,CUS79781,E0488,2024-12-18,08:00:00,Paid,B007
ORD000517,CUS29250,E0290,2022-09-06,15:00:00,Paid,B006
ORD000518,CUS73640,E0462,2023-10-23,19:00:00,Paid,B002
ORD000519,CUS58273,E0452,2022-02-26,08:00:00,Created,B004
ORD000520,CUS34050,E0318,2024-09-10,19:00:00,Paid,B006
ORD000521,CUS69061,E0455,2022-11-26,10:30:00,Cancelled,B006
ORD000522,CUS71680,E0435,2024-02-28,10:30:00,Paid,B007
ORD000523,CUS46592,E0439,2024-05-29,19:00:00,Created,B004
ORD000524,CUS60946,E0500,2022-02-13,10:30:00,Paid,B003
ORD000525,CUS76767,E0500,2022-03-23,10:30:00,Cancelled,B006
ORD000526,CUS06701,E0482,2023-05-19,08:00:00,Created,B002
ORD000527,CUS24543,E0495,2022-12-03,19:00:00,Created,B004
ORD000528,CUS25543,E0500,2023-12-10,19:00:00,Cancelled,B001
ORD000529,CUS03466,E0485,2024-02-12,08:00:00,Cancelled,B009
ORD000530,CUS69388,E0415,2024-02-04,19:00:00,Paid,B010
ORD000531,CUS63517,E0482,2024-03-29,08:00:00,Created,B006
ORD000532,CUS77827,E0385,2024-03-08,08:00:00,Paid,B008
ORD000533,CUS04611,E0482,2023-02-17,19:00:00,Created,B002
ORD000534,CUS37534,E0482,2022-10-14,19:00:00,Paid,B010
ORD000535,CUS74334,E0287,2022-07-24,19:00:00,Created,B010
ORD000536,CUS39563,E0342,2024-03-24,19:00:00,Created,B003
ORD000537,CUS12489,E0345,2023-06-04,15:00:00,Created,B009
ORD000538,CUS79138,E0365,2024-09-26,08:00:00,Cancelled,B007
ORD000539,CUS00871,E0392,2022-04-01,19:00:00,Cancelled,B001
ORD000540,CUS13936,E0288,2023-01-28,19:00:00,Paid,B010
ORD000541,CUS02060,E0290,2023-05-30,08:00:00,Paid,B003
ORD000542,CUS41025,E0365,2022-08-25,19:00:00,Paid,B002
ORD000543,CUS71137,E0462,2024-11-25,19:00:00,Cancelled,B007
ORD000544,CUS02567,E0311,2022-09-22,15:00:00,Cancelled,B001
ORD000545,CUS23767,E0308,2023-02-23,19:00:00,Paid,B007
ORD000546,CUS30784,E0276,2022-02-03,10:30:00,Paid,B007
ORD000547,CUS50709,E0346,2024-02-24,08:00:00,Cancelled,B006
ORD000548,CUS20407,E0287,2022-10-05,08:00:00,Cancelled,B003
ORD000549,CUS05411,E0357,2024-04-04,08:00:00,Paid,B010
ORD000550,CUS55393,E0271,2022-04-29,19:00:00,Created,B001
ORD000551,CUS77861,E0382,2023-04-27,10:30:00,Cancelled,B009
ORD000552,CUS09384,E0275,2023-11-26,19:00:00,Cancelled,B003
ORD000553,CUS17620,E0298,2022-11-08,08:00:00,Paid,B001
ORD000554,CUS37789,E0360,2024-10-22,08:00:00,Paid,B005
ORD000555,CUS26195,E0462,2022-12-13,19:00:00,Created,B010
ORD000556,CUS48772,E0305,2024-10-17,19:00:00,Cancelled,B010
ORD000557,CUS71151,E0290,2024-07-14,08:00:00,Paid,B007
ORD000558,CUS10261,E0452,2023-04-29,19:00:00,Created,B009
ORD000559,CUS49608,E0279,2024-04-15,10:30:00,Paid,B005
ORD000560,CUS70935,E0416,2023-05-10,19:00:00,Created,B008
ORD000561,CUS39587,E0294,2022-12-10,15:00:00,Created,B003
ORD000562,CUS30410,E0455,2023-05-28,10:30:00,Paid,B006
ORD000563,CUS57408,E0332,2022-01-06,08:00:00,Created,B007
ORD000564,CUS71116,E0488,2023-09-16,08:00:00,Cancelled,B008
ORD000565,CUS70730,E0365,2022-02-17,15:00:00,Paid,B002
ORD000566,CUS13691,E0489,2022-07-20,15:00:00,Cancelled,B002
ORD000567,CUS42478,E0417,2022-12-10,10:30:00,Created,B009
ORD000568,CUS50605,E0342,2024-03-06,10:30:00,Paid,B007
ORD000569,CUS22705,E0482,2022-07-08,10:30:00,Cancelled,B002
ORD000570,CUS19187,E0280,2024-08-25,15:00:00,Cancelled,B007
ORD000571,CUS07917,E0420,2022-12-05,15:00:00,Created,B002
ORD000572,CUS43990,E0470,2022-04-23,08:00:00,Created,B006
ORD000573,CUS67331,E0290,2022-12-30,15:00:00,Cancelled,B008
ORD000574,CUS03051,E0417,2024-04-20,19:00:00,Paid,B007
ORD000575,CUS52681,E0491,2023-01-26,10:30:00,Paid,B004
ORD000576,CUS45654,E0446,2023-11-16,15:00:00,Cancelled,B006
ORD000577,CUS04682,E0426,2024-03-14,10:30:00,Paid,B007
ORD000578,CUS60663,E0486,2023-12-09,10:30:00,Cancelled,B009
ORD000579,CUS57115,E0417,2022-05-27,15:00:00,Paid,B001
ORD000580,CUS75873,E0471,2023-10-25,10:30:00,Created,B006
ORD000581,CUS45685,E0473,2023-03-30,10:30:00,Created,B004
ORD000582,CUS69608,E0492,2022-12-16,08:00:00,Paid,B006
ORD000583,CUS06641,E0357,2023-06-15,19:00:00,Cancelled,B009
ORD000584,CUS04642,E0271,2023-03-17,19:00:00,Cancelled,B008
ORD000585,CUS49879,E0361,2024-05-15,10:30:00,Cancelled,B009
ORD000586,CUS36203,E0365,2022-12-14,15:00:00,Paid,B007
ORD000587,CUS52996,E0496,2022-05-02,19:00:00,Paid,B007
ORD000588,CUS10966,E0486,2024-01-21,15:00:00,Paid,B007
ORD000589,CUS42752,E0485,2022-10-22,08:00:00,Cancelled,B002
ORD000590,CUS07474,E0293,2023-06-29,19:00:00,Paid,B002
ORD000591,CUS28137,E0280,2023-03-15,08:00:00,Created,B006
ORD000592,CUS11746,E0383,2022-01-18,15:00:00,Paid,B001
ORD000593,CUS17640,E0394,2023-01-05,08:00:00,Created,B010
ORD000594,CUS69774,E0357,2023-04-11,08:00:00,Created,B003
ORD000595,CUS15823,E0462,2022-09-05,08:00:00,Created,B010
ORD000596,CUS71463,E0318,2022-11-28,08:00:00,Created,B003
ORD000597,CUS57855,E0420,2024-02-03,10:30:00,Cancelled,B010
ORD000598,CUS27810,E0482,2023-09-18,19:00:00,Paid,B007
ORD000599,CUS23471,E0312,2023-03-17,10:30:00,Created,B006
ORD000600,CUS18056,E0350,2022-08-09,08:00:00,Paid,B002
ORD000601,CUS77679,E0305,2024-09-13,19:00:00,Cancelled,B007
ORD000602,CUS22141,E0370,2024-10-19,15:00:00,Created,B009
ORD000603,CUS39151,E0287,2023-10-15,19:00:00,Cancelled,B003
ORD000604,CUS63618,E0481,2024-04-09,10:30:00,Cancelled,B002
ORD000605,CUS40228,E0449,2023-01-18,19:00:00,Created,B004
ORD000606,CUS78810,E0471,2023-06-06,10:30:00,Paid,B005
ORD000607,CUS26069,E0485,2024-10-07,19:00:00,Created,B004
ORD000608,CUS74055,E0485,2022-08-28,10:30:00,Cancelled,B007
ORD000609,CUS05591,E0450,2022-08-03,19:00:00,Paid,B004
ORD000610,CUS57097,E0442,2023-12-25,08:00:00,Cancelled,B010
ORD000611,CUS45797,E0318,2023-07-01,08:00:00,Cancelled,B004
ORD000612,CUS30460,E0346,2024-02-27,15:00:00,Cancelled,B002
ORD000613,CUS43833,E0470,2023-08-17,10:30:00,Cancelled,B006
ORD000614,CUS30521,E0287,2024-05-05,10:30:00,Paid,B007
ORD000615,CUS37692,E0283,2022-01-12,19:00:00,Paid,B008
ORD000616,CUS20974,E0365,2024-09-06,10:30:00,Created,B001
ORD000617,CUS69432,E0332,2023-12-29,10:30:00,Cancelled,B003
ORD000618,CUS28043,E0345,2024-01-30,10:30:00,Created,B007
ORD000619,CUS28629,E0315,2022-05-14,15:00:00,Cancelled,B003
ORD000620,CUS38536,E0283,2023-09-28,10:30:00,Cancelled,B005
ORD000621,CUS74922,E0290,2022-09-17,15:00:00,Cancelled,B008
ORD000622,CUS20753,E0350,2023-01-10,19:00:00,Created,B009
ORD000623,CUS40442,E0298,2023-07-27,10:30:00,Created,B009
ORD000624,CUS42083,E0394,2023-08-26,15:00:00,Cancelled,B003
ORD000625,CUS45759,E0276,2023-02-09,15:00:00,Cancelled,B006
ORD000626,CUS19630,E0331,2022-03-28,08:00:00,Created,B007
ORD000627,CUS42614,E0383,2023-10-26,15:00:00,Paid,B007
ORD000628,CUS75414,E0315,2023-08-21,15:00:00,Created,B008
ORD000629,CUS05065,E0280,2023-03-18,19:00:00,Created,B003
ORD000630,CUS30587,E0470,2024-02-24,08:00:00,Created,B006
ORD000631,CUS33322,E0312,2022-04-03,15:00:00,Created,B002
ORD000632,CUS32572,E0382,2024-10-25,10:30:00,Cancelled,B009
ORD000633,CUS44259,E0492,2022-07-03,19:00:00,Cancelled,B001
ORD000634,CUS66024,E0455,2024-08-07,19:00:00,Created,B009
ORD000635,CUS33314,E0297,2023-02-08,19:00:00,Cancelled,B002
ORD000636,CUS57193,E0471,2022-04-14,08:00:00,Created,B005
ORD000637,CUS36898,E0310,2022-12-08,08:00:00,Created,B003
ORD000638,CUS37084,E0281,2022-12-01,15:00:00,Cancelled,B001
ORD000639,CUS32033,E0453,2024-08-06,08:00:00,Cancelled,B004
ORD000640,CUS00294,E0322,2022-12-08,15:00:00,Cancelled,B001
ORD000641,CUS41185,E0454,2024-10-08,10:30:00,Cancelled,B004
ORD000642,CUS76306,E0442,2024-08-30,19:00:00,Cancelled,B010
ORD000643,CUS18302,E0288,2023-04-26,15:00:00,Cancelled,B010
ORD000644,CUS73374,E0455,2023-11-06,08:00:00,Created,B007
ORD000645,CUS06069,E0271,2023-11-11,08:00:00,Paid,B010
ORD000646,CUS61481,E0287,2024-09-12,10:30:00,Paid,B006
ORD000647,CUS73157,E0450,2022-10-14,19:00:00,Paid,B003
ORD000648,CUS42329,E0318,2022-01-11,08:00:00,Created,B002
ORD000649,CUS56754,E0434,2024-01-25,19:00:00,Paid,B008
ORD000650,CUS39700,E0492,2024-04-04,08:00:00,Created,B001
ORD000651,CUS04651,E0411,2022-06-14,15:00:00,Created,B007
ORD000652,CUS77369,E0350,2023-02-26,19:00:00,Cancelled,B005
ORD000653,CUS64067,E0350,2023-08-01,08:00:00,Cancelled,B009
ORD000654,CUS12669,E0446,2024-11-25,08:00:00,Paid,B009
ORD000655,CUS60600,E0471,2022-11-09,10:30:00,Created,B006
ORD000656,CUS02121,E0365,2024-09-21,08:00:00,Paid,B005
ORD000657,CUS20541,E0500,2024-01-18,19:00:00,Cancelled,B001
ORD000658,CUS46842,E0454,2024-05-31,15:00:00,Created,B003
ORD000659,CUS15377,E0442,2024-12-17,10:30:00,Paid,B004
ORD000660,CUS66725,E0298,2022-12-04,19:00:00,Created,B001
ORD000661,CUS09250,E0346,2022-05-30,08:00:00,Cancelled,B007
ORD000662,CUS71974,E0361,2022-03-19,19:00:00,Cancelled,B007
ORD000663,CUS46401,E0473,2023-01-21,15:00:00,Cancelled,B003
ORD000664,CUS33394,E0500,2022-02-23,08:00:00,Created,B005
ORD000665,CUS08558,E0442,2023-12-15,08:00:00,Cancelled,B005
ORD000666,CUS54503,E0481,2024-03-29,15:00:00,Cancelled,B001
ORD000667,CUS17534,E0287,2024-09-25,15:00:00,Cancelled,B001
ORD000668,CUS10517,E0426,2024-10-11,19:00:00,Created,B002
ORD000669,CUS43114,E0489,2024-10-06,08:00:00,Cancelled,B010
ORD000670,CUS26771,E0370,2024-03-28,19:00:00,Paid,B002
ORD000671,CUS68019,E0310,2023-05-03,10:30:00,Created,B010
ORD000672,CUS22321,E0454,2023-06-24,08:00:00,Cancelled,B002
ORD000673,CUS06840,E0305,2023-03-23,19:00:00,Paid,B002
ORD000674,CUS39576,E0454,2022-02-06,08:00:00,Created,B002
ORD000675,CUS05046,E0435,2024-08-12,15:00:00,Cancelled,B009
ORD000676,CUS00871,E0446,2023-11-01,15:00:00,Paid,B002
ORD000677,CUS31259,E0442,2024-04-16,15:00:00,Created,B009
ORD000678,CUS51471,E0301,2022-11-21,08:00:00,Cancelled,B005
ORD000679,CUS21441,E0455,2024-03-02,10:30:00,Paid,B002
ORD000680,CUS08922,E0275,2024-03-23,08:00:00,Paid,B005
ORD000681,CUS49129,E0450,2023-10-10,15:00:00,Paid,B008
ORD000682,CUS13920,E0287,2023-09-01,15:00:00,Paid,B004
ORD000683,CUS10218,E0345,2024-02-05,08:00:00,Created,B004
ORD000684,CUS61648,E0370,2022-10-14,15:00:00,Paid,B009
ORD000685,CUS43380,E0361,2024-10-10,08:00:00,Cancelled,B002
ORD000686,CUS28604,E0275,2024-01-23,08:00:00,Created,B010
ORD000687,CUS71609,E0370,2023-07-12,19:00:00,Paid,B008
ORD000688,CUS03658,E0482,2024-02-05,15:00:00,Cancelled,B006
ORD000689,CUS10432,E0279,2022-07-06,08:00:00,Created,B004
ORD000690,CUS02929,E0481,2023-11-09,10:30:00,Paid,B009
ORD000691,CUS73827,E0365,2024-08-08,10:30:00,Paid,B009
ORD000692,CUS07747,E0271,2023-07-22,08:00:00,Paid,B006
ORD000693,CUS76344,E0491,2024-02-29,10:30:00,Paid,B007
ORD000694,CUS61676,E0283,2023-03-04,10:30:00,Paid,B010
ORD000695,CUS15435,E0288,2022-05-27,19:00:00,Paid,B009
ORD000696,CUS47392,E0426,2023-05-12,15:00:00,Cancelled,B004
ORD000697,CUS69639,E0492,2024-04-15,15:00:00,Paid,B007
ORD000698,CUS02975,E0446,2023-04-15,15:00:00,Created,B010
ORD000699,CUS49669,E0345,2024-11-15,19:00:00,Cancelled,B005
ORD000700,CUS43151,E0489,2023-10-22,15:00:00,Paid,B008
ORD000701,CUS17720,E0373,2024-01-14,10:30:00,Created,B010
ORD000702,CUS14978,E0416,2022-09-17,19:00:00,Paid,B004
ORD000703,CUS35057,E0280,2023-02-28,19:00:00,Paid,B001
ORD000704,CUS58497,E0392,2022-11-09,10:30:00,Created,B010
ORD000705,CUS77587,E0311,2022-08-02,10:30:00,Paid,B007
ORD000706,CUS43824,E0454,2023-04-04,15:00:00,Cancelled,B009
ORD000707,CUS05333,E0391,2023-04-10,19:00:00,Paid,B007
ORD000708,CUS57070,E0318,2023-12-16,15:00:00,Cancelled,B006
ORD000709,CUS55340,E0301,2022-04-02,15:00:00,Created,B010
ORD000710,CUS16600,E0500,2022-05-11,10:30:00,Cancelled,B006
ORD000711,CUS59493,E0416,2023-08-09,08:00:00,Paid,B003
ORD000712,CUS44621,E0322,2024-10-25,19:00:00,Cancelled,B008
ORD000713,CUS67987,E0434,2023-05-05,08:00:00,Paid,B008
ORD000714,CUS69538,E0271,2022-12-28,08:00:00,Paid,B001
ORD000715,CUS11766,E0440,2024-11-15,08:00:00,Paid,B005
ORD000716,CUS64290,E0315,2022-02-21,19:00:00,Cancelled,B005
ORD000717,CUS32669,E0500,2022-07-01,19:00:00,Created,B002
ORD000718,CUS02186,E0452,2024-01-10,19:00:00,Paid,B004
ORD000719,CUS31281,E0322,2023-10-29,19:00:00,Paid,B006
ORD000720,CUS12717,E0361,2022-12-17,10:30:00,Cancelled,B002
ORD000721,CUS79848,E0420,2022-11-27,10:30:00,Created,B009
ORD000722,CUS14437,E0297,2023-08-23,15:00:00,Cancelled,B001
ORD000723,CUS06002,E0373,2022-04-28,19:00:00,Cancelled,B002
ORD000724,CUS29221,E0439,2023-12-30,10:30:00,Paid,B007
ORD000725,CUS73651,E0276,2023-02-02,10:30:00,Created,B007
ORD000726,CUS74090,E0381,2022-06-17,19:00:00,Paid,B009
ORD000727,CUS36434,E0383,2024-07-27,08:00:00,Paid,B009
ORD000728,CUS35318,E0426,2024-04-07,08:00:00,Cancelled,B004
ORD000729,CUS39558,E0488,2024-11-01,10:30:00,Created,B009
ORD000730,CUS41361,E0415,2024-07-04,15:00:00,Cancelled,B002
ORD000731,CUS16542,E0435,2024-07-01,08:00:00,Created,B002
ORD000732,CUS44436,E0341,2022-12-13,08:00:00,Paid,B008
ORD000733,CUS24471,E0455,2024-07-28,19:00:00,Paid,B006
ORD000734,CUS29599,E0453,2023-06-21,15:00:00,Cancelled,B003
ORD000735,CUS76720,E0311,2024-08-11,19:00:00,Paid,B003
ORD000736,CUS04279,E0294,2023-06-10,15:00:00,Created,B003
ORD000737,CUS53050,E0452,2022-12-26,10:30:00,Paid,B009
ORD000738,CUS33564,E0394,2023-09-08,10:30:00,Created,B005
ORD000739,CUS50301,E0485,2024-08-04,10:30:00,Cancelled,B009
ORD000740,CUS37790,E0294,2022-08-25,08:00:00,Paid,B003
ORD000741,CUS61749,E0280,2022-11-21,19:00:00,Paid,B007
ORD000742,CUS32372,E0385,2024-03-22,10:30:00,Cancelled,B010
ORD000743,CUS05365,E0298,2022-05-04,10:30:00,Cancelled,B008
ORD000744,CUS50130,E0492,2022-10-13,19:00:00,Paid,B009
ORD000745,CUS71814,E0391,2024-04-16,15:00:00,Paid,B009
ORD000746,CUS49451,E0500,2023-10-14,08:00:00,Created,B010
ORD000747,CUS15114,E0471,2023-05-29,08:00:00,Created,B003
ORD000748,CUS40313,E0310,2024-05-31,15:00:00,Cancelled,B003
ORD000749,CUS00139,E0495,2022-01-01,19:00:00,Paid,B003
ORD000750,CUS42351,E0437,2024-04-14,08:00:00,Created,B010
ORD000751,CUS64575,E0492,2022-08-31,08:00:00,Created,B009
ORD000752,CUS04347,E0315,2022-07-13,08:00:00,Paid,B009
ORD000753,CUS62116,E0331,2024-04-26,08:00:00,Cancelled,B009
ORD000754,CUS32429,E0392,2024-12-17,10:30:00,Created,B007
ORD000755,CUS22821,E0383,2024-06-10,19:00:00,Cancelled,B007
ORD000756,CUS47764,E0271,2022-04-14,19:00:00,Cancelled,B004
ORD000757,CUS50925,E0440,2022-01-14,19:00:00,Cancelled,B002
ORD000758,CUS48535,E0492,2024-11-02,15:00:00,Created,B005
ORD000759,CUS47327,E0298,2023-01-27,15:00:00,Cancelled,B007
ORD000760,CUS51907,E0308,2024-03-31,15:00:00,Cancelled,B002
ORD000761,CUS04383,E0434,2022-12-27,10:30:00,Cancelled,B007
ORD000762,CUS07864,E0496,2024-06-07,10:30:00,Paid,B006
ORD000763,CUS46257,E0331,2024-11-07,10:30:00,Created,B008
ORD000764,CUS19477,E0454,2023-09-06,15:00:00,Created,B003
ORD000765,CUS57949,E0455,2022-02-02,08:00:00,Paid,B009
ORD000766,CUS74064,E0301,2022-04-29,08:00:00,Paid,B001
