InvoiceID,OrderID,OrderServiceID,CustomerID,CID,CardID,CreatedDate,CreatedTime,TotalPrice,PaymentMoney,PaymentTypeID
INV000242,ORD009120,ORS081763,CUS77083,E0363,CARD28260,2024-04-09,08:00:00,1966511,1966511,PM03
INV000243,ORD051861,ORS040779,CUS58136,E0447,CARD15014,2024-10-02,08:00:00,1117289,1117289,PM01
INV000244,ORD000053,ORS068456,CUS79598,E0468,CARD33011,2022-12-07,18:00:00,1325577,1325577,PM03
INV000245,ORD038275,ORS087486,CUS07358,E0478,CARD05412,2024-04-14,08:00:00,727863,727863,PM01
INV000246,ORD030036,ORS080977,CUS14861,E0477,CARD43270,2024-07-26,14:00:00,1229749,1229749,PM04
INV000247,ORD019783,ORS072297,CUS58005,E0277,CARD30761,2024-05-18,14:00:00,377259,377259,PM03
INV000248,ORD006996,ORS093492,CUS54623,E0300,CARD34351,2023-05-27,18:00:00,409875,409875,PM03
INV000249,ORD041243,ORS045016,CUS27837,E0398,CARD23731,2022-10-06,08:00:00,1705815,1705815,PM02
INV000250,ORD076171,ORS048709,CUS63822,E0303,CARD06323,2023-03-13,18:00:00,2608647,2608647,PM02
INV000251,ORD017119,ORS049162,CUS36168,E0379,CARD25582,2023-03-07,18:00:00,79629,79629,PM01
INV000252,ORD085617,ORS015062,CUS44940,E0295,CARD31586,2024-01-14,08:00:00,529730,529730,PM03
INV000253,ORD045714,ORS029351,CUS55715,E0408,CARD49097,2024-04-14,08:00:00,387027,387027,PM03
INV000254,ORD057146,ORS094614,CUS13218,E0464,CARD30358,2024-01-11,08:00:00,1993994,1993994,PM02
INV000255,ORD074187,ORS011973,CUS65060,E0395,CARD23761,2022-04-05,08:00:00,107010,107010,PM04
INV000256,ORD035713,ORS084846,CUS65062,E0337,CARD32416,2024-04-12,14:00:00,990088,990088,PM02
INV000257,ORD057685,ORS098368,CUS38768,E0291,CARD43306,2024-05-15,18:00:00,2900410,2900410,PM02
INV000258,ORD092232,ORS085273,CUS20158,E0431,CARD39524,2022-05-10,18:00:00,2697713,2697713,PM02
INV000259,ORD093792,ORS015878,CUS51707,E0338,CARD02712,2023-01-01,11:00:00,300163,300163,PM04
INV000260,ORD076501,ORS048430,CUS16546,E0465,CARD16948,2023-01-28,11:00:00,1651007,1651007,PM04
INV000261,ORD035703,ORS083188,CUS11088,E0304,CARD25768,2023-08-14,14:00:00,459841,459841,PM03
INV000262,ORD082607,ORS098129,CUS47154,E0369,CARD02654,2024-03-27,18:00:00,1903233,1903233,PM01
INV000263,ORD074005,ORS074843,CUS48528,E0468,CARD45854,2023-10-13,18:00:00,2315893,2315893,PM03
INV000264,ORD063094,ORS006159,CUS69651,E0413,CARD34093,2022-04-29,08:00:00,2527081,2527081,PM04
INV000265,ORD052047,ORS017968,CUS39311,E0422,CARD32081,2023-05-09,18:00:00,572677,572677,PM01
INV000266,ORD068791,ORS048993,CUS61802,E0413,CARD38438,2024-06-23,11:00:00,2813360,2813360,PM03
INV000267,ORD089226,ORS031434,CUS25482,E0465,CARD33319,2022-09-22,18:00:00,50153,50153,PM03
INV000268,ORD099407,ORS028390,CUS70399,E0299,CARD19150,2024-11-09,11:00:00,146834,146834,PM01
INV000269,ORD070598,ORS022085,CUS01587,E0395,CARD20869,2024-04-22,18:00:00,2726174,2726174,PM04
INV000270,ORD051793,ORS093708,CUS42010,E0409,CARD37267,2023-06-30,14:00:00,2997096,2997096,PM03
INV000271,ORD050051,ORS098597,CUS44030,E0300,CARD25593,2024-08-03,14:00:00,1833177,1833177,PM01
INV000272,ORD032525,ORS013044,CUS50586,E0307,CARD42935,2023-05-21,08:00:00,2156133,2156133,PM04
INV000273,ORD077815,ORS053676,CUS43988,E0289,CARD23498,2023-02-07,11:00:00,990208,990208,PM02
INV000274,ORD000042,ORS019944,CUS09261,E0353,CARD07755,2022-11-05,08:00:00,151894,151894,PM03
INV000275,ORD088714,ORS069710,CUS67750,E0409,CARD24780,2023-06-23,08:00:00,2805770,2805770,PM04
INV000276,ORD033892,ORS079836,CUS69832,E0479,CARD14337,2024-04-30,14:00:00,940470,940470,PM02
INV000277,ORD088205,ORS087505,CUS25026,E0448,CARD09426,2022-12-11,11:00:00,2858866,2858866,PM03
INV000278,ORD027183,ORS015369,CUS12506,E0336,CARD14471,2024-07-25,18:00:00,1397451,1397451,PM02
INV000279,ORD071032,ORS008976,CUS31807,E0407,CARD05433,2024-08-13,11:00:00,1073716,1073716,PM02
INV000280,ORD086517,ORS014667,CUS35209,E0330,CARD38212,2023-11-11,08:00:00,1723397,1723397,PM01
INV000281,ORD025433,ORS089367,CUS41010,E0472,CARD28425,2022-05-11,11:00:00,1622304,1622304,PM03
INV000282,ORD040965,ORS088339,CUS54504,E0479,CARD26375,2022-12-24,11:00:00,2422955,2422955,PM03
INV000283,ORD081464,ORS029564,CUS61677,E0379,CARD05516,2024-01-26,14:00:00,1851411,1851411,PM02
INV000284,ORD028753,ORS075753,CUS34651,E0291,CARD20592,2023-10-12,18:00:00,365158,365158,PM01
INV000285,ORD063036,ORS006750,CUS22238,E0319,CARD11252,2022-09-22,18:00:00,751495,751495,PM04
INV000286,ORD002348,ORS082632,CUS32598,E0371,CARD41776,2024-10-25,08:00:00,1187433,1187433,PM01
INV000287,ORD072993,ORS095536,CUS11594,E0295,CARD12037,2024-07-27,14:00:00,1298931,1298931,PM02
INV000288,ORD086886,ORS032789,CUS58351,E0336,CARD13567,2022-12-13,11:00:00,728761,728761,PM01
INV000289,ORD068344,ORS088516,CUS48932,E0349,CARD45534,2022-01-17,14:00:00,2044474,2044474,PM02
INV000290,ORD032342,ORS005627,CUS24121,E0273,CARD41095,2024-06-05,08:00:00,2339567,2339567,PM04
INV000291,ORD064864,ORS009971,CUS14250,E0433,CARD39155,2024-10-31,08:00:00,960141,960141,PM04
INV000292,ORD039054,ORS060905,CUS18187,E0303,CARD16955,2024-04-29,14:00:00,173666,173666,PM04
INV000293,ORD072434,ORS000940,CUS20292,E0410,CARD16541,2022-10-07,11:00:00,935975,935975,PM02
INV000294,ORD064133,ORS010929,CUS04819,E0468,CARD07016,2022-04-11,08:00:00,2123288,2123288,PM03
INV000295,ORD086954,ORS024997,CUS33396,E0295,CARD01838,2022-09-22,11:00:00,1573068,1573068,PM01
INV000296,ORD069236,ORS030906,CUS50347,E0429,CARD14243,2024-11-05,14:00:00,1351919,1351919,PM03
INV000297,ORD028937,ORS022176,CUS52432,E0423,CARD16941,2024-03-23,18:00:00,1151837,1151837,PM01
INV000298,ORD032917,ORS062074,CUS11416,E0431,CARD37668,2022-06-24,14:00:00,1840719,1840719,PM04
INV000299,ORD010128,ORS014990,CUS28582,E0460,CARD48206,2022-07-24,14:00:00,230133,230133,PM03
INV000300,ORD055587,ORS057899,CUS64737,E0363,CARD01268,2023-09-30,11:00:00,201024,201024,PM02
INV000301,ORD020729,ORS031494,CUS60851,E0273,CARD26516,2023-02-19,18:00:00,270204,270204,PM01
INV000302,ORD011061,ORS006476,CUS22377,E0396,CARD46563,2023-08-18,14:00:00,2663514,2663514,PM01
INV000303,ORD077686,ORS050608,CUS75033,E0396,CARD19619,2023-12-16,14:00:00,795436,795436,PM02
INV000304,ORD068000,ORS085651,CUS19208,E0295,CARD32754,2023-04-10,18:00:00,178482,178482,PM01
INV000305,ORD011569,ORS049834,CUS35150,E0291,CARD23433,2022-01-08,18:00:00,2455991,2455991,PM02
INV000306,ORD096599,ORS097296,CUS01601,E0374,CARD44441,2024-11-08,08:00:00,2457320,2457320,PM03
INV000307,ORD035320,ORS040497,CUS77051,E0369,CARD22649,2024-04-20,08:00:00,222376,222376,PM02
INV000308,ORD081159,ORS094651,CUS02401,E0408,CARD00399,2024-06-03,08:00:00,2039520,2039520,PM01
INV000309,ORD037734,ORS026545,CUS74229,E0352,CARD46398,2024-07-20,11:00:00,1255366,1255366,PM02
INV000310,ORD012790,ORS049697,CUS08955,E0319,CARD36800,2022-06-18,11:00:00,1164120,1164120,PM01
INV000311,ORD006881,ORS019937,CUS37232,E0430,CARD19601,2023-01-01,11:00:00,818302,818302,PM03
INV000312,ORD023915,ORS016329,CUS49202,E0478,CARD32040,2022-06-14,18:00:00,1939930,1939930,PM01
INV000313,ORD035863,ORS086250,CUS38986,E0443,CARD41045,2023-10-19,14:00:00,610011,610011,PM01
INV000314,ORD038792,ORS055673,CUS04643,E0353,CARD35011,2022-11-29,08:00:00,609635,609635,PM03
INV000315,ORD060657,ORS097863,CUS53525,E0422,CARD20324,2024-07-19,14:00:00,874878,874878,PM04
INV000316,ORD054551,ORS003121,CUS69097,E0396,CARD47584,2024-10-28,14:00:00,2805856,2805856,PM03
INV000317,ORD075848,ORS043076,CUS20632,E0458,CARD38596,2023-12-30,11:00:00,392678,392678,PM02
INV000318,ORD096189,ORS048767,CUS19974,E0465,CARD32388,2022-12-17,11:00:00,130774,130774,PM02
INV000319,ORD068872,ORS021590,CUS16642,E0408,CARD31207,2024-02-05,18:00:00,730445,730445,PM01
INV000320,ORD086178,ORS073902,CUS01841,E0317,CARD23063,2023-02-01,08:00:00,2570790,2570790,PM02
INV000321,ORD063150,ORS061457,CUS65827,E0291,CARD15846,2024-04-29,14:00:00,1087974,1087974,PM01
INV000322,ORD088304,ORS098939,CUS41851,E0438,CARD00775,2023-11-17,18:00:00,2345333,2345333,PM03
INV000323,ORD096469,ORS098014,CUS68983,E0410,CARD08620,2024-11-21,08:00:00,2200501,2200501,PM04
INV000324,ORD029176,ORS007060,CUS18348,E0477,CARD49109,2022-11-10,08:00:00,1364282,1364282,PM02
INV000325,ORD021725,ORS076920,CUS25617,E0472,CARD44386,2024-08-23,08:00:00,1911118,1911118,PM02
INV000326,ORD097182,ORS067151,CUS61354,E0430,CARD47798,2024-01-25,08:00:00,927715,927715,PM04
INV000327,ORD089377,ORS018812,CUS14974,E0474,CARD25221,2022-07-17,18:00:00,63959,63959,PM03
INV000328,ORD019822,ORS009900,CUS52513,E0422,CARD40706,2024-03-07,18:00:00,2978141,2978141,PM03
INV000329,ORD094513,ORS044196,CUS29284,E0413,CARD32655,2022-03-03,11:00:00,905078,905078,PM04
INV000330,ORD029673,ORS057184,CUS45640,E0338,CARD01896,2024-09-03,14:00:00,2045515,2045515,PM03
INV000331,ORD064740,ORS054521,CUS21557,E0363,CARD12082,2024-07-21,08:00:00,615906,615906,PM03
INV000332,ORD023950,ORS086975,CUS77662,E0303,CARD32516,2022-03-08,11:00:00,289123,289123,PM02
INV000333,ORD048996,ORS003077,CUS49389,E0468,CARD20115,2023-10-20,14:00:00,2964893,2964893,PM02
INV000334,ORD064545,ORS049452,CUS17745,E0422,CARD38740,2023-04-21,08:00:00,59412,59412,PM01
INV000335,ORD043031,ORS080260,CUS17916,E0409,CARD31585,2023-01-25,08:00:00,436405,436405,PM02
INV000336,ORD039099,ORS015805,CUS08524,E0479,CARD29853,2023-01-28,11:00:00,415030,415030,PM02
INV000337,ORD021852,ORS065778,CUS27347,E0395,CARD35401,2023-12-06,14:00:00,2968104,2968104,PM04
INV000338,ORD025277,ORS012786,CUS66967,E0277,CARD03256,2022-03-09,08:00:00,1847741,1847741,PM03
INV000339,ORD082801,ORS027440,CUS38248,E0352,CARD29368,2024-08-19,14:00:00,1268942,1268942,PM01
INV000340,ORD066466,ORS011508,CUS41426,E0352,CARD19614,2024-08-26,18:00:00,2893281,2893281,PM02
INV000341,ORD087599,ORS057821,CUS44657,E0289,CARD25768,2023-10-27,18:00:00,2837517,2837517,PM02
INV000342,ORD093661,ORS032083,CUS77697,E0399,CARD24826,2023-03-22,11:00:00,2309424,2309424,PM01
INV000343,ORD016736,ORS021202,CUS78416,E0273,CARD35545,2022-05-21,14:00:00,2558887,2558887,PM01
INV000344,ORD021085,ORS003499,CUS18707,E0277,CARD34600,2023-11-19,08:00:00,979008,979008,PM03
INV000345,ORD068230,ORS031036,CUS08778,E0477,CARD12113,2023-06-29,08:00:00,562880,562880,PM03
INV000346,ORD099907,ORS017342,CUS17582,E0393,CARD17319,2024-06-16,14:00:00,2811102,2811102,PM03
INV000347,ORD022830,ORS028219,CUS29153,E0460,CARD03075,2023-04-08,11:00:00,240837,240837,PM03
INV000348,ORD089306,ORS048797,CUS33800,E0367,CARD02590,2022-09-19,14:00:00,1237320,1237320,PM01
INV000349,ORD099430,ORS094161,CUS50452,E0399,CARD43773,2024-07-07,14:00:00,1161170,1161170,PM02
INV000350,ORD002089,ORS036005,CUS20281,E0479,CARD13571,2022-12-01,18:00:00,479130,479130,PM01
INV000351,ORD063341,ORS051404,CUS35731,E0474,CARD35678,2024-02-14,18:00:00,1424227,1424227,PM04
INV000352,ORD075141,ORS015421,CUS60369,E0369,CARD42922,2024-08-22,11:00:00,836436,836436,PM01
INV000353,ORD065821,ORS086630,CUS76985,E0273,CARD01275,2023-09-23,18:00:00,170540,170540,PM04
INV000354,ORD033943,ORS090817,CUS31645,E0401,CARD34359,2023-01-04,08:00:00,1859498,1859498,PM02
INV000355,ORD094923,ORS064195,CUS00821,E0374,CARD45321,2023-12-18,08:00:00,2790718,2790718,PM04
INV000356,ORD087205,ORS028799,CUS72762,E0430,CARD48690,2024-03-09,14:00:00,357405,357405,PM02
INV000357,ORD034313,ORS050897,CUS15683,E0321,CARD19649,2022-12-30,18:00:00,2835125,2835125,PM02
INV000358,ORD093683,ORS089358,CUS48372,E0368,CARD16586,2024-09-06,11:00:00,461932,461932,PM04
INV000359,ORD094682,ORS095293,CUS33229,E0401,CARD43832,2024-01-08,11:00:00,841126,841126,PM01
INV000360,ORD067112,ORS051327,CUS78216,E0459,CARD22231,2024-11-18,18:00:00,1330936,1330936,PM02
INV000361,ORD084740,ORS087028,CUS45919,E0303,CARD02829,2022-02-14,11:00:00,2772019,2772019,PM02
INV000362,ORD094668,ORS087384,CUS62432,E0304,CARD11645,2024-11-22,14:00:00,2446598,2446598,PM01
INV000363,ORD019900,ORS072038,CUS64038,E0300,CARD36877,2024-01-30,14:00:00,1323611,1323611,PM04
INV000364,ORD024786,ORS019840,CUS66083,E0321,CARD32127,2023-06-17,11:00:00,2033775,2033775,PM01
INV000365,ORD057661,ORS090067,CUS69608,E0349,CARD34004,2022-12-19,11:00:00,2302953,2302953,PM03
INV000366,ORD049122,ORS027002,CUS26568,E0295,CARD31636,2022-01-13,08:00:00,814205,814205,PM02
INV000367,ORD095680,ORS019917,CUS19637,E0349,CARD46958,2022-12-29,18:00:00,255092,255092,PM02
INV000368,ORD060236,ORS047868,CUS56780,E0368,CARD46665,2023-11-23,11:00:00,700373,700373,PM02
INV000369,ORD093763,ORS015872,CUS66065,E0393,CARD01998,2022-03-12,18:00:00,198212,198212,PM04
INV000370,ORD047773,ORS076388,CUS69492,E0273,CARD46328,2023-11-05,11:00:00,72084,72084,PM02
INV000371,ORD025468,ORS027014,CUS05822,E0398,CARD36090,2024-06-01,14:00:00,2046298,2046298,PM04
INV000372,ORD068520,ORS029790,CUS59013,E0438,CARD30699,2024-09-13,14:00:00,906670,906670,PM04
INV000373,ORD074488,ORS086797,CUS78190,E0408,CARD45203,2022-06-06,11:00:00,1948410,1948410,PM04
INV000374,ORD052123,ORS096594,CUS77594,E0303,CARD29947,2022-07-19,08:00:00,1668845,1668845,PM02
INV000375,ORD015684,ORS014686,CUS29374,E0460,CARD16439,2023-10-27,14:00:00,148638,148638,PM03
INV000376,ORD094732,ORS001896,CUS20231,E0438,CARD03885,2023-12-19,11:00:00,1783468,1783468,PM02
INV000377,ORD039512,ORS043203,CUS21036,E0337,CARD29755,2023-04-15,14:00:00,150908,150908,PM01
INV000378,ORD045251,ORS040479,CUS42344,E0286,CARD28878,2023-09-26,18:00:00,596694,596694,PM03
INV000379,ORD007698,ORS069471,CUS64194,E0314,CARD29308,2023-11-06,08:00:00,80345,80345,PM02
INV000380,ORD092605,ORS007020,CUS70986,E0378,CARD37975,2024-10-31,11:00:00,1957127,1957127,PM03
INV000381,ORD021669,ORS058562,CUS25611,E0413,CARD43455,2022-06-07,08:00:00,1697162,1697162,PM02
INV000382,ORD009200,ORS060953,CUS72939,E0409,CARD26864,2023-11-12,11:00:00,728834,728834,PM02
INV000383,ORD089558,ORS031656,CUS27710,E0349,CARD18352,2023-02-10,18:00:00,1263888,1263888,PM03
INV000384,ORD000515,ORS063779,CUS68375,E0443,CARD46807,2023-08-14,11:00:00,127203,127203,PM02
INV000385,ORD006732,ORS082324,CUS35094,E0406,CARD46403,2023-01-19,18:00:00,2622096,2622096,PM04
INV000386,ORD079804,ORS089739,CUS44095,E0314,CARD17829,2022-02-28,11:00:00,2143716,2143716,PM03
INV000387,ORD015848,ORS066981,CUS26197,E0459,CARD12184,2023-02-05,08:00:00,2839078,2839078,PM02
INV000388,ORD014892,ORS020616,CUS15830,E0469,CARD02265,2022-04-27,08:00:00,2050483,2050483,PM02
INV000389,ORD011401,ORS037579,CUS22092,E0431,CARD40601,2023-02-03,18:00:00,2859880,2859880,PM03
INV000390,ORD002322,ORS011926,CUS08467,E0393,CARD44495,2023-10-23,18:00:00,614907,614907,PM04
INV000391,ORD096674,ORS019442,CUS63633,E0286,CARD15194,2023-04-18,18:00:00,259077,259077,PM04
INV000392,ORD006952,ORS083567,CUS76734,E0474,CARD01783,2022-10-19,18:00:00,1425950,1425950,PM02
INV000393,ORD047589,ORS025066,CUS21788,E0397,CARD03523,2022-06-22,11:00:00,2756835,2756835,PM01
INV000394,ORD068416,ORS013715,CUS40637,E0393,CARD11873,2024-01-21,14:00:00,1820283,1820283,PM02
INV000395,ORD072803,ORS052623,CUS56678,E0398,CARD41700,2023-02-28,08:00:00,1854615,1854615,PM01
INV000396,ORD066941,ORS002344,CUS60548,E0378,CARD26603,2022-11-06,11:00:00,2456158,2456158,PM02
INV000397,ORD064377,ORS018844,CUS18605,E0368,CARD41459,2022-03-03,18:00:00,1366241,1366241,PM03
INV000398,ORD040912,ORS004939,CUS62889,E0407,CARD45936,2023-03-14,11:00:00,1682015,1682015,PM04
INV000399,ORD033785,ORS065437,CUS52961,E0277,CARD11308,2023-11-29,14:00:00,2954298,2954298,PM03
INV000400,ORD073330,ORS085232,CUS77437,E0429,CARD24282,2023-06-02,08:00:00,307057,307057,PM02
INV000401,ORD040263,ORS009518,CUS35255,E0472,CARD03318,2024-02-07,08:00:00,2581179,2581179,PM01
INV000402,ORD069931,ORS044280,CUS62976,E0479,CARD12148,2022-07-26,14:00:00,2737963,2737963,PM01
INV000403,ORD058925,ORS010505,CUS48607,E0422,CARD46801,2022-06-03,18:00:00,480546,480546,PM02
INV000404,ORD017005,ORS009890,CUS66984,E0277,CARD40941,2023-06-12,18:00:00,2098738,2098738,PM01
INV000405,ORD019289,ORS011688,CUS70328,E0443,CARD21958,2022-03-12,08:00:00,966848,966848,PM03
INV000406,ORD086151,ORS010791,CUS04288,E0474,CARD01276,2022-10-07,14:00:00,2207316,2207316,PM03
INV000407,ORD057449,ORS008867,CUS54243,E0321,CARD24244,2023-09-12,18:00:00,267283,267283,PM01
INV000408,ORD063256,ORS090159,CUS37785,E0443,CARD45917,2022-06-17,14:00:00,1942779,1942779,PM01
INV000409,ORD013825,ORS061883,CUS74618,E0291,CARD23735,2024-08-21,11:00:00,751424,751424,PM02
INV000410,ORD015073,ORS052207,CUS54588,E0277,CARD18645,2023-12-07,14:00:00,1732522,1732522,PM02
INV000411,ORD010702,ORS094318,CUS61676,E0457,CARD19950,2024-11-09,11:00:00,1393064,1393064,PM04
INV000412,ORD010532,ORS079683,CUS63102,E0460,CARD16476,2022-10-07,18:00:00,2735254,2735254,PM01
INV000413,ORD061418,ORS074852,CUS34045,E0423,CARD49349,2022-07-21,18:00:00,1159671,1159671,PM04
INV000414,ORD089369,ORS074736,CUS61247,E0398,CARD07310,2024-06-07,18:00:00,2132070,2132070,PM03
INV000415,ORD032651,ORS046904,CUS79821,E0273,CARD23118,2022-09-21,08:00:00,1840320,1840320,PM01
INV000416,ORD048095,ORS080724,CUS13881,E0338,CARD38705,2024-05-07,08:00:00,1280534,1280534,PM01
INV000417,ORD031407,ORS075429,CUS78211,E0330,CARD42500,2022-07-11,11:00:00,2229304,2229304,PM04
INV000418,ORD019406,ORS017450,CUS17397,E0319,CARD26772,2022-11-09,11:00:00,1427414,1427414,PM03
INV000419,ORD047186,ORS083141,CUS05504,E0374,CARD02419,2024-03-01,11:00:00,1139685,1139685,PM04
INV000420,ORD065308,ORS002902,CUS67454,E0469,CARD26454,2023-07-29,08:00:00,707685,707685,PM01
INV000421,ORD018280,ORS048799,CUS21033,E0379,CARD15300,2023-04-28,14:00:00,743147,743147,PM04
INV000422,ORD023967,ORS018490,CUS51015,E0295,CARD13120,2023-02-20,18:00:00,361890,361890,PM04
INV000423,ORD046332,ORS031287,CUS19851,E0319,CARD04223,2024-02-07,11:00:00,94724,94724,PM04
INV000424,ORD057758,ORS063400,CUS56634,E0429,CARD18904,2022-06-22,14:00:00,1186557,1186557,PM02
INV000425,ORD032988,ORS035874,CUS69363,E0423,CARD16939,2023-11-10,11:00:00,2971091,2971091,PM04
INV000426,ORD092736,ORS075768,CUS73593,E0406,CARD47991,2024-10-02,08:00:00,2879246,2879246,PM04
INV000427,ORD042309,ORS082843,CUS44949,E0378,CARD20896,2023-09-24,08:00:00,2030672,2030672,PM01
INV000428,ORD057947,ORS089137,CUS16413,E0433,CARD36355,2023-06-04,18:00:00,246001,246001,PM02
INV000429,ORD009717,ORS079833,CUS41202,E0407,CARD08867,2022-11-14,11:00:00,945409,945409,PM01
INV000430,ORD030745,ORS091488,CUS30106,E0374,CARD08779,2024-02-11,18:00:00,1033044,1033044,PM01
INV000431,ORD082634,ORS068437,CUS46159,E0458,CARD08489,2024-10-24,18:00:00,2751393,2751393,PM04
INV000432,ORD033916,ORS022434,CUS75267,E0321,CARD45668,2023-06-09,11:00:00,2286488,2286488,PM01
INV000433,ORD038754,ORS062657,CUS43297,E0317,CARD05296,2023-07-20,08:00:00,842293,842293,PM03
INV000434,ORD055428,ORS041800,CUS35027,E0428,CARD25570,2024-11-18,14:00:00,936360,936360,PM01
INV000435,ORD068139,ORS079773,CUS27491,E0367,CARD12428,2023-09-10,18:00:00,2359020,2359020,PM03
INV000436,ORD069403,ORS093829,CUS16895,E0317,CARD36682,2024-07-07,08:00:00,675932,675932,PM01
INV000437,ORD075525,ORS063738,CUS24870,E0443,CARD11613,2024-08-23,08:00:00,2869060,2869060,PM01
INV000438,ORD000286,ORS048999,CUS22726,E0468,CARD42240,2024-05-17,14:00:00,2130478,2130478,PM04
INV000439,ORD060423,ORS004453,CUS19015,E0374,CARD21343,2022-06-22,18:00:00,409486,409486,PM02
INV000440,ORD079620,ORS034076,CUS63742,E0429,CARD27548,2024-05-11,08:00:00,2476188,2476188,PM04
INV000441,ORD032797,ORS011510,CUS32071,E0393,CARD19726,2022-01-06,14:00:00,1526156,1526156,PM03
INV000442,ORD055578,ORS084328,CUS23175,E0459,CARD29054,2023-08-31,11:00:00,2628024,2628024,PM04
INV000443,ORD039370,ORS015717,CUS35581,E0307,CARD25190,2023-06-19,14:00:00,1245017,1245017,PM03
INV000444,ORD016225,ORS067913,CUS61158,E0429,CARD43268,2022-07-11,11:00:00,677608,677608,PM01
INV000445,ORD015397,ORS053597,CUS41902,E0423,CARD15052,2022-09-30,18:00:00,548724,548724,PM03
INV000446,ORD075229,ORS083168,CUS72509,E0397,CARD39064,2024-10-13,08:00:00,1649878,1649878,PM04
INV000447,ORD036884,ORS096092,CUS50275,E0409,CARD48176,2024-02-20,08:00:00,1768043,1768043,PM01
INV000448,ORD059272,ORS062777,CUS37434,E0472,CARD46114,2023-12-10,11:00:00,2292653,2292653,PM01
INV000449,ORD092204,ORS059721,CUS63780,E0407,CARD38172,2023-05-07,18:00:00,1101118,1101118,PM01
INV000450,ORD005269,ORS089049,CUS76486,E0464,CARD35512,2022-07-18,11:00:00,857074,857074,PM04
INV000451,ORD099654,ORS021649,CUS24831,E0431,CARD20206,2023-10-18,14:00:00,2558347,2558347,PM01
INV000452,ORD057203,ORS081722,CUS08893,E0422,CARD35180,2023-04-02,14:00:00,1194392,1194392,PM02
INV000453,ORD058545,ORS049556,CUS07623,E0291,CARD42759,2022-06-12,11:00:00,528424,528424,PM04
INV000454,ORD081029,ORS043771,CUS13960,E0397,CARD18776,2022-10-09,18:00:00,374852,374852,PM04
INV000455,ORD098781,ORS022493,CUS48857,E0299,CARD32586,2024-11-27,14:00:00,1924989,1924989,PM04
INV000456,ORD094963,ORS063958,CUS44067,E0431,CARD30090,2023-06-10,18:00:00,2226417,2226417,PM02
INV000457,ORD089722,ORS088599,CUS23981,E0460,CARD04209,2023-01-11,18:00:00,1658472,1658472,PM03
INV000458,ORD053484,ORS014570,CUS57021,E0430,CARD35786,2023-09-04,11:00:00,1357393,1357393,PM02
INV000459,ORD042623,ORS081612,CUS11184,E0413,CARD15628,2024-06-16,18:00:00,2154396,2154396,PM01
INV000460,ORD060767,ORS094182,CUS07602,E0304,CARD34571,2023-01-30,08:00:00,2208387,2208387,PM04
INV000461,ORD003233,ORS079194,CUS45206,E0295,CARD30365,2022-01-02,11:00:00,2153328,2153328,PM01
INV000462,ORD006909,ORS015288,CUS12754,E0459,CARD17970,2023-10-30,18:00:00,934288,934288,PM02
INV000463,ORD036013,ORS043294,CUS21307,E0490,CARD26344,2024-03-17,14:00:00,2515175,2515175,PM01
INV000464,ORD017940,ORS090917,CUS08618,E0273,CARD16372,2024-08-17,11:00:00,166479,166479,PM02
INV000465,ORD054674,ORS001378,CUS72970,E0465,CARD23973,2023-10-27,08:00:00,378646,378646,PM02
INV000466,ORD089901,ORS019092,CUS78872,E0396,CARD48816,2022-07-09,11:00:00,1098391,1098391,PM01
INV000467,ORD076422,ORS003014,CUS40330,E0413,CARD18467,2023-03-07,18:00:00,1996408,1996408,PM02
INV000468,ORD046703,ORS016454,CUS01600,E0314,CARD07815,2023-11-08,08:00:00,594106,594106,PM01
INV000469,ORD087156,ORS017875,CUS06497,E0443,CARD31599,2024-05-07,11:00:00,2173603,2173603,PM02
INV000470,ORD062790,ORS089199,CUS18750,E0371,CARD31761,2024-06-11,18:00:00,1268890,1268890,PM01
INV000471,ORD074853,ORS025753,CUS07505,E0397,CARD36376,2023-12-31,11:00:00,2693481,2693481,PM01
INV000472,ORD035901,ORS065429,CUS01485,E0472,CARD23923,2022-10-05,14:00:00,1961083,1961083,PM04
