TaskID,AssignmentID,TaskName,IsCompleted,CompletedTime
TSK00374,ASN00098,Kiểm tra phản xạ tỉnh táo,0,
TSK00375,ASN00098,Vệ sinh vết mổ,1,2023-08-18 13:25:06
TSK00376,ASN00099,Kiểm tra sưng tấy,1,2023-05-14 02:30:13
TSK00377,ASN00099,Kiểm tra độ liền da,1,2024-05-21 04:26:10
TSK00378,ASN00099,Đo nhiệt độ cơ thể,1,2023-08-26 00:15:31
TSK00379,ASN00099,Đánh giá mức độ đau,1,2022-07-07 19:33:37
TSK00380,ASN00099,Kiểm tra đi vệ sinh,1,2023-07-04 01:26:46
TSK00381,ASN00100,Kiểm tra độ liền da,1,2023-07-13 08:52:47
TSK00382,ASN00100,Kiểm tra rỉ dịch,1,2024-10-14 00:24:14
TSK00383,ASN00100,Vệ sinh vết mổ,1,2023-12-06 18:45:52
TSK00384,ASN00100,Theo dõi sốt,1,2022-01-01 09:34:22
TSK00385,ASN00101,Kiểm tra đi vệ sinh,1,2021-10-11 08:01:44
TSK00386,ASN00101,Kiểm tra phản xạ tỉnh táo,1,2023-02-12 13:12:45
TSK00387,ASN00101,Kiểm tra rỉ dịch,1,2024-05-10 09:21:50
TSK00388,ASN00101,Kiểm tra ăn uống,1,2021-01-02 20:04:01
TSK00389,ASN00102,Đánh giá mức độ đau,1,2021-12-23 21:27:27
TSK00390,ASN00102,Vệ sinh vết mổ,1,2024-04-29 14:58:59
TSK00391,ASN00102,Kiểm tra đi vệ sinh,1,2023-09-20 17:56:33
TSK00392,ASN00102,Đo nhiệt độ cơ thể,1,2022-04-26 19:48:46
TSK00393,ASN00102,Kiểm tra nhịp thở,1,2021-01-01 08:30:40
TSK00394,ASN00103,Kiểm tra đi vệ sinh,0,
TSK00395,ASN00103,Kiểm tra sưng tấy,1,2021-08-18 09:21:03
TSK00396,ASN00103,Đo nhiệt độ cơ thể,1,2022-04-06 10:13:27
TSK00397,ASN00103,Kiểm tra rỉ dịch,1,2021-06-17 07:42:02
TSK00398,ASN00103,Kiểm tra tuần hoàn,0,
TSK00399,ASN00104,Đo nhiệt độ cơ thể,0,
TSK00400,ASN00104,Kiểm tra phản xạ tỉnh táo,1,2023-07-28 21:22:54
TSK00401,ASN00104,Kiểm tra nhịp thở,1,2022-08-31 19:03:38
TSK00402,ASN00104,Kiểm tra tuần hoàn,1,2023-03-31 19:35:29
TSK00403,ASN00105,Đánh giá mức độ đau,1,2024-12-19 13:56:40
TSK00404,ASN00105,Kiểm tra tuần hoàn,1,2021-05-11 21:24:31
TSK00405,ASN00105,Kiểm tra nhịp thở,0,
TSK00406,ASN00106,Kiểm tra phản xạ tỉnh táo,1,2021-12-06 01:55:13
TSK00407,ASN00106,Vệ sinh vết mổ,1,2024-08-22 02:38:51
TSK00408,ASN00106,Kiểm tra ăn uống,0,
TSK00409,ASN00106,Kiểm tra đi vệ sinh,1,2022-07-31 04:58:25
TSK00410,ASN00106,Đo nhiệt độ cơ thể,1,2023-04-20 23:18:47
TSK00411,ASN00107,Kiểm tra sưng tấy,1,2023-07-02 06:55:18
TSK00412,ASN00107,Kiểm tra ăn uống,0,
TSK00413,ASN00107,Kiểm tra tuần hoàn,0,
TSK00414,ASN00107,Kiểm tra rỉ dịch,1,2024-08-16 12:17:36
TSK00415,ASN00107,Kiểm tra nhịp thở,0,
TSK00416,ASN00108,Đo nhiệt độ cơ thể,1,2021-02-10 16:29:30
TSK00417,ASN00108,Theo dõi sốt,0,
TSK00418,ASN00108,Đánh giá mức độ đau,0,
TSK00419,ASN00109,Kiểm tra nhịp thở,0,
TSK00420,ASN00109,Kiểm tra phản xạ tỉnh táo,0,
TSK00421,ASN00109,Đo nhiệt độ cơ thể,1,2024-06-21 05:26:41
TSK00422,ASN00109,Kiểm tra tuần hoàn,0,
TSK00423,ASN00110,Kiểm tra phản xạ tỉnh táo,1,2021-08-14 07:41:19
TSK00424,ASN00110,Kiểm tra đi vệ sinh,1,2024-12-21 05:19:25
TSK00425,ASN00110,Theo dõi sốt,1,2022-12-08 21:35:29
TSK00426,ASN00111,Vệ sinh vết mổ,1,2021-01-09 12:48:15
TSK00427,ASN00111,Kiểm tra sưng tấy,1,2021-09-22 23:43:09
TSK00428,ASN00111,Kiểm tra độ liền da,0,
TSK00429,ASN00111,Kiểm tra rỉ dịch,0,
TSK00430,ASN00112,Đánh giá mức độ đau,1,2023-03-27 05:10:57
TSK00431,ASN00112,Kiểm tra sưng tấy,1,2022-03-12 12:38:29
TSK00432,ASN00112,Theo dõi sốt,1,2024-02-22 20:26:13
TSK00433,ASN00112,Kiểm tra đi vệ sinh,0,
TSK00434,ASN00113,Đo nhiệt độ cơ thể,1,2023-12-24 12:40:19
TSK00435,ASN00113,Đánh giá mức độ đau,1,2023-02-08 00:32:43
TSK00436,ASN00113,Kiểm tra rỉ dịch,1,2021-12-26 17:24:06
TSK00437,ASN00114,Đo nhiệt độ cơ thể,1,2024-03-30 07:12:03
TSK00438,ASN00114,Kiểm tra ăn uống,1,2022-07-31 14:12:36
TSK00439,ASN00114,Vệ sinh vết mổ,1,2022-12-05 04:39:49
TSK00440,ASN00114,Kiểm tra tuần hoàn,0,
TSK00441,ASN00114,Kiểm tra phản xạ tỉnh táo,1,2021-02-02 03:00:04
TSK00442,ASN00115,Kiểm tra phản xạ tỉnh táo,1,2021-11-04 21:50:14
TSK00443,ASN00115,Kiểm tra tuần hoàn,0,
TSK00444,ASN00115,Kiểm tra đi vệ sinh,1,2023-12-14 10:19:21
TSK00445,ASN00115,Vệ sinh vết mổ,1,2023-11-04 05:18:28
TSK00446,ASN00116,Kiểm tra ăn uống,1,2022-01-14 15:45:10
TSK00447,ASN00116,Vệ sinh vết mổ,1,2021-02-24 20:29:35
TSK00448,ASN00116,Kiểm tra rỉ dịch,1,2024-11-01 14:40:48
TSK00449,ASN00117,Kiểm tra đi vệ sinh,1,2024-03-19 09:19:38
TSK00450,ASN00117,Vệ sinh vết mổ,1,2024-01-25 18:43:26
TSK00451,ASN00117,Kiểm tra rỉ dịch,1,2023-09-04 15:08:59
TSK00452,ASN00117,Kiểm tra ăn uống,1,2023-05-28 17:45:20
TSK00453,ASN00117,Đo nhiệt độ cơ thể,0,
TSK00454,ASN00118,Kiểm tra đi vệ sinh,0,
TSK00455,ASN00118,Kiểm tra phản xạ tỉnh táo,1,2022-12-02 05:39:46
TSK00456,ASN00118,Kiểm tra ăn uống,0,
TSK00457,ASN00119,Đánh giá mức độ đau,0,
TSK00458,ASN00119,Đo nhiệt độ cơ thể,0,
TSK00459,ASN00119,Kiểm tra ăn uống,1,2021-12-22 19:05:58
TSK00460,ASN00119,Kiểm tra đi vệ sinh,1,2022-08-26 01:03:35
TSK00461,ASN00119,Kiểm tra nhịp thở,1,2023-09-25 15:43:11
TSK00462,ASN00120,Kiểm tra độ liền da,1,2023-05-06 19:52:52
TSK00463,ASN00120,Kiểm tra phản xạ tỉnh táo,1,2023-01-18 18:03:49
TSK00464,ASN00120,Kiểm tra ăn uống,1,2021-01-03 08:55:25
TSK00465,ASN00120,Vệ sinh vết mổ,1,2021-06-30 17:34:52
TSK00466,ASN00120,Kiểm tra nhịp thở,1,2022-12-14 15:31:41
TSK00467,ASN00121,Kiểm tra độ liền da,1,2021-12-29 04:39:55
TSK00468,ASN00121,Kiểm tra đi vệ sinh,1,2023-10-06 02:28:31
TSK00469,ASN00121,Kiểm tra rỉ dịch,0,
TSK00470,ASN00122,Kiểm tra sưng tấy,1,2022-09-08 22:50:05
TSK00471,ASN00122,Kiểm tra nhịp thở,0,
TSK00472,ASN00122,Đo nhiệt độ cơ thể,1,2023-03-30 10:33:01
TSK00473,ASN00122,Đánh giá mức độ đau,1,2024-12-28 18:42:59
TSK00474,ASN00123,Kiểm tra ăn uống,1,2024-02-12 02:50:08
TSK00475,ASN00123,Kiểm tra sưng tấy,0,
TSK00476,ASN00123,Kiểm tra đi vệ sinh,1,2023-10-02 04:38:32
TSK00477,ASN00123,Kiểm tra nhịp thở,1,2024-03-16 09:50:24
TSK00478,ASN00123,Đánh giá mức độ đau,1,2024-09-21 21:28:21
TSK00479,ASN00124,Đo nhiệt độ cơ thể,0,
TSK00480,ASN00124,Kiểm tra rỉ dịch,1,2021-10-11 20:59:33
TSK00481,ASN00124,Kiểm tra nhịp thở,0,
TSK00482,ASN00124,Kiểm tra ăn uống,0,
TSK00483,ASN00125,Kiểm tra sưng tấy,0,
TSK00484,ASN00125,Kiểm tra độ liền da,1,2021-03-26 00:48:13
TSK00485,ASN00125,Kiểm tra tuần hoàn,1,2022-09-02 04:33:05
TSK00486,ASN00125,Kiểm tra ăn uống,1,2021-02-27 21:04:29
TSK00487,ASN00126,Kiểm tra tuần hoàn,0,
TSK00488,ASN00126,Kiểm tra ăn uống,1,2021-10-03 22:45:47
TSK00489,ASN00126,Kiểm tra phản xạ tỉnh táo,1,2024-03-17 01:12:40
TSK00490,ASN00126,Kiểm tra sưng tấy,0,
TSK00491,ASN00127,Theo dõi sốt,1,2021-06-25 08:28:07
TSK00492,ASN00127,Kiểm tra phản xạ tỉnh táo,1,2024-09-03 21:52:21
TSK00493,ASN00127,Kiểm tra đi vệ sinh,0,
TSK00494,ASN00128,Kiểm tra phản xạ tỉnh táo,1,2021-02-19 17:43:18
TSK00495,ASN00128,Kiểm tra nhịp thở,1,2023-05-16 10:08:39
TSK00496,ASN00128,Vệ sinh vết mổ,1,2022-04-16 23:52:20
TSK00497,ASN00129,Kiểm tra độ liền da,0,
TSK00498,ASN00129,Kiểm tra đi vệ sinh,0,
TSK00499,ASN00129,Kiểm tra nhịp thở,1,2024-07-01 22:41:26
TSK00500,ASN00129,Đánh giá mức độ đau,1,2024-12-21 04:44:28
TSK00501,ASN00130,Vệ sinh vết mổ,0,
TSK00502,ASN00130,Đo nhiệt độ cơ thể,1,2022-05-15 16:48:29
TSK00503,ASN00130,Kiểm tra rỉ dịch,1,2024-11-21 10:19:19
TSK00504,ASN00130,Kiểm tra tuần hoàn,1,2021-05-10 20:06:07
TSK00505,ASN00131,Kiểm tra nhịp thở,1,2024-06-27 02:35:11
TSK00506,ASN00131,Vệ sinh vết mổ,0,
TSK00507,ASN00131,Kiểm tra tuần hoàn,0,
TSK00508,ASN00132,Theo dõi sốt,1,2024-05-24 00:13:01
TSK00509,ASN00132,Kiểm tra đi vệ sinh,1,2024-11-14 19:55:14
TSK00510,ASN00132,Kiểm tra tuần hoàn,0,
TSK00511,ASN00132,Kiểm tra ăn uống,1,2024-12-27 22:44:38
TSK00512,ASN00133,Kiểm tra tuần hoàn,1,2024-12-12 14:00:02
TSK00513,ASN00133,Đánh giá mức độ đau,1,2024-12-27 23:12:58
TSK00514,ASN00133,Kiểm tra nhịp thở,1,2023-05-02 12:09:34
TSK00515,ASN00133,Kiểm tra đi vệ sinh,1,2022-12-09 03:12:04
TSK00516,ASN00134,Theo dõi sốt,1,2021-03-03 10:34:11
TSK00517,ASN00134,Đánh giá mức độ đau,1,2021-09-14 17:37:22
TSK00518,ASN00134,Đo nhiệt độ cơ thể,1,2021-01-05 10:50:01
TSK00519,ASN00135,Kiểm tra ăn uống,1,2022-08-13 05:06:03
TSK00520,ASN00135,Kiểm tra phản xạ tỉnh táo,1,2023-05-31 09:02:45
TSK00521,ASN00135,Theo dõi sốt,1,2023-12-19 00:22:38
TSK00522,ASN00135,Kiểm tra tuần hoàn,0,
TSK00523,ASN00135,Vệ sinh vết mổ,1,2022-04-23 12:55:36
TSK00524,ASN00136,Kiểm tra phản xạ tỉnh táo,0,
TSK00525,ASN00136,Vệ sinh vết mổ,1,2024-07-30 16:57:25
TSK00526,ASN00136,Theo dõi sốt,1,2023-01-18 22:15:40
TSK00527,ASN00136,Kiểm tra tuần hoàn,1,2021-01-29 07:04:16
TSK00528,ASN00136,Kiểm tra nhịp thở,1,2024-02-19 04:34:57
TSK00529,ASN00137,Kiểm tra sưng tấy,1,2021-05-03 19:48:24
TSK00530,ASN00137,Kiểm tra đi vệ sinh,0,
TSK00531,ASN00137,Đánh giá mức độ đau,1,2022-07-27 08:32:37
TSK00532,ASN00137,Kiểm tra rỉ dịch,0,
TSK00533,ASN00138,Kiểm tra nhịp thở,1,2022-05-06 07:32:34
TSK00534,ASN00138,Vệ sinh vết mổ,0,
TSK00535,ASN00138,Kiểm tra phản xạ tỉnh táo,1,2023-12-02 20:46:25
TSK00536,ASN00138,Kiểm tra đi vệ sinh,1,2024-12-27 06:11:03
TSK00537,ASN00139,Vệ sinh vết mổ,1,2022-05-16 01:52:07
TSK00538,ASN00139,Kiểm tra phản xạ tỉnh táo,1,2024-09-05 20:48:28
TSK00539,ASN00139,Đo nhiệt độ cơ thể,1,2023-08-25 18:20:38
TSK00540,ASN00139,Kiểm tra ăn uống,1,2024-08-11 16:15:26
TSK00541,ASN00140,Vệ sinh vết mổ,1,2022-06-21 21:03:57
TSK00542,ASN00140,Kiểm tra rỉ dịch,1,2021-12-06 16:27:28
TSK00543,ASN00140,Kiểm tra tuần hoàn,0,
TSK00544,ASN00141,Kiểm tra đi vệ sinh,1,2024-06-23 01:40:41
TSK00545,ASN00141,Kiểm tra rỉ dịch,1,2023-10-20 13:55:46
TSK00546,ASN00141,Vệ sinh vết mổ,1,2022-11-14 14:37:50
TSK00547,ASN00142,Đánh giá mức độ đau,1,2021-12-14 16:42:28
TSK00548,ASN00142,Kiểm tra tuần hoàn,0,
TSK00549,ASN00142,Kiểm tra phản xạ tỉnh táo,0,
TSK00550,ASN00142,Kiểm tra rỉ dịch,0,
TSK00551,ASN00142,Kiểm tra độ liền da,0,
TSK00552,ASN00143,Kiểm tra tuần hoàn,0,
TSK00553,ASN00143,Đo nhiệt độ cơ thể,0,
TSK00554,ASN00143,Kiểm tra rỉ dịch,1,2021-03-28 22:58:34
TSK00555,ASN00143,Đánh giá mức độ đau,0,
TSK00556,ASN00144,Kiểm tra phản xạ tỉnh táo,0,
TSK00557,ASN00144,Kiểm tra đi vệ sinh,1,2024-01-12 16:14:02
TSK00558,ASN00144,Kiểm tra tuần hoàn,0,
TSK00559,ASN00144,Vệ sinh vết mổ,0,
TSK00560,ASN00144,Kiểm tra ăn uống,1,2021-11-07 08:03:45
TSK00561,ASN00145,Kiểm tra tuần hoàn,0,
TSK00562,ASN00145,Kiểm tra đi vệ sinh,1,2023-11-01 03:31:24
TSK00563,ASN00145,Vệ sinh vết mổ,1,2022-09-10 09:43:18
TSK00564,ASN00145,Kiểm tra ăn uống,0,
TSK00565,ASN00145,Đo nhiệt độ cơ thể,1,2021-06-08 11:08:24
TSK00566,ASN00146,Kiểm tra đi vệ sinh,1,2021-12-08 23:15:35
TSK00567,ASN00146,Theo dõi sốt,0,
TSK00568,ASN00146,Kiểm tra ăn uống,0,
TSK00569,ASN00147,Kiểm tra phản xạ tỉnh táo,1,2023-07-15 23:18:57
TSK00570,ASN00147,Kiểm tra đi vệ sinh,0,
TSK00571,ASN00147,Theo dõi sốt,1,2022-02-10 23:48:20
TSK00572,ASN00147,Vệ sinh vết mổ,1,2021-09-20 08:01:01
TSK00573,ASN00147,Kiểm tra rỉ dịch,1,2021-12-10 02:27:39
TSK00574,ASN00148,Theo dõi sốt,1,2024-09-24 01:27:35
TSK00575,ASN00148,Đánh giá mức độ đau,1,2021-09-10 08:27:24
TSK00576,ASN00148,Kiểm tra độ liền da,1,2023-03-16 10:54:47
TSK00577,ASN00148,Kiểm tra rỉ dịch,1,2022-11-19 18:12:03
TSK00578,ASN00149,Đo nhiệt độ cơ thể,1,2024-07-02 01:00:40
TSK00579,ASN00149,Đánh giá mức độ đau,0,
TSK00580,ASN00149,Vệ sinh vết mổ,1,2021-10-12 19:49:58
TSK00581,ASN00149,Kiểm tra sưng tấy,1,2023-09-02 02:11:40
TSK00582,ASN00149,Theo dõi sốt,1,2023-09-03 14:01:28
TSK00583,ASN00150,Vệ sinh vết mổ,0,
TSK00584,ASN00150,Đo nhiệt độ cơ thể,0,
TSK00585,ASN00150,Kiểm tra phản xạ tỉnh táo,1,2023-02-28 07:00:45
TSK00586,ASN00150,Kiểm tra đi vệ sinh,0,
TSK00587,ASN00150,Kiểm tra độ liền da,1,2024-07-19 14:40:02
TSK00588,ASN00151,Kiểm tra nhịp thở,1,2023-09-12 19:30:40
TSK00589,ASN00151,Kiểm tra sưng tấy,1,2022-07-06 22:51:22
TSK00590,ASN00151,Vệ sinh vết mổ,1,2021-01-11 04:07:05
TSK00591,ASN00152,Vệ sinh vết mổ,1,2021-11-27 07:37:18
TSK00592,ASN00152,Đo nhiệt độ cơ thể,0,
TSK00593,ASN00152,Kiểm tra phản xạ tỉnh táo,1,2021-11-13 14:42:49
TSK00594,ASN00153,Kiểm tra tuần hoàn,1,2024-05-12 05:38:41
TSK00595,ASN00153,Kiểm tra sưng tấy,1,2024-03-25 20:06:08
TSK00596,ASN00153,Kiểm tra nhịp thở,0,
TSK00597,ASN00153,Vệ sinh vết mổ,1,2021-09-15 12:46:24
TSK00598,ASN00153,Theo dõi sốt,1,2021-06-15 19:16:54
TSK00599,ASN00154,Kiểm tra tuần hoàn,0,
TSK00600,ASN00154,Kiểm tra nhịp thở,1,2024-05-03 08:45:32
TSK00601,ASN00154,Kiểm tra sưng tấy,1,2023-01-07 07:18:22
TSK00602,ASN00154,Kiểm tra phản xạ tỉnh táo,1,2023-08-10 09:34:00
TSK00603,ASN00154,Đánh giá mức độ đau,0,
TSK00604,ASN00155,Kiểm tra sưng tấy,1,2021-02-23 10:49:01
TSK00605,ASN00155,Kiểm tra rỉ dịch,1,2022-02-28 21:46:34
TSK00606,ASN00155,Kiểm tra độ liền da,0,
TSK00607,ASN00155,Theo dõi sốt,1,2021-10-27 16:59:57
TSK00608,ASN00156,Kiểm tra phản xạ tỉnh táo,1,2022-05-10 23:32:26
TSK00609,ASN00156,Kiểm tra tuần hoàn,0,
TSK00610,ASN00156,Kiểm tra sưng tấy,1,2022-03-14 12:50:28
TSK00611,ASN00157,Kiểm tra phản xạ tỉnh táo,1,2024-04-25 10:42:51
TSK00612,ASN00157,Kiểm tra ăn uống,1,2021-07-21 06:18:05
TSK00613,ASN00157,Kiểm tra độ liền da,0,
TSK00614,ASN00158,Kiểm tra nhịp thở,1,2022-04-02 14:04:50
TSK00615,ASN00158,Vệ sinh vết mổ,1,2024-03-06 20:51:36
TSK00616,ASN00158,Kiểm tra phản xạ tỉnh táo,1,2021-12-22 14:14:22
TSK00617,ASN00159,Kiểm tra phản xạ tỉnh táo,0,
TSK00618,ASN00159,Đánh giá mức độ đau,0,
TSK00619,ASN00159,Đo nhiệt độ cơ thể,1,2024-05-19 06:59:37
TSK00620,ASN00159,Kiểm tra đi vệ sinh,1,2023-05-16 20:22:26
TSK00621,ASN00159,Kiểm tra tuần hoàn,0,
TSK00622,ASN00160,Kiểm tra tuần hoàn,1,2021-03-19 22:20:22
TSK00623,ASN00160,Kiểm tra nhịp thở,1,2021-09-10 20:32:04
TSK00624,ASN00160,Đo nhiệt độ cơ thể,0,
TSK00625,ASN00161,Kiểm tra tuần hoàn,0,
TSK00626,ASN00161,Kiểm tra đi vệ sinh,1,2022-08-01 16:28:33
TSK00627,ASN00161,Kiểm tra nhịp thở,1,2022-07-10 08:13:58
TSK00628,ASN00161,Kiểm tra rỉ dịch,0,
TSK00629,ASN00161,Kiểm tra sưng tấy,1,2023-04-28 21:18:23
TSK00630,ASN00162,Vệ sinh vết mổ,1,2024-08-02 00:05:49
TSK00631,ASN00162,Kiểm tra tuần hoàn,1,2022-11-09 03:02:07
TSK00632,ASN00162,Kiểm tra nhịp thở,0,
TSK00633,ASN00163,Đo nhiệt độ cơ thể,0,
TSK00634,ASN00163,Kiểm tra nhịp thở,1,2024-01-04 06:49:57
TSK00635,ASN00163,Kiểm tra phản xạ tỉnh táo,1,2021-09-27 02:21:14
TSK00636,ASN00163,Kiểm tra độ liền da,1,2021-10-11 03:36:42
TSK00637,ASN00163,Đánh giá mức độ đau,1,2021-07-25 06:16:38
TSK00638,ASN00164,Kiểm tra rỉ dịch,1,2021-02-25 14:31:08
TSK00639,ASN00164,Kiểm tra sưng tấy,0,
TSK00640,ASN00164,Đánh giá mức độ đau,1,2024-07-26 13:47:23
TSK00641,ASN00164,Kiểm tra độ liền da,1,2024-06-12 16:01:55
TSK00642,ASN00164,Vệ sinh vết mổ,1,2021-09-11 00:32:52
TSK00643,ASN00165,Đánh giá mức độ đau,1,2024-09-12 23:32:21
TSK00644,ASN00165,Đo nhiệt độ cơ thể,0,
TSK00645,ASN00165,Vệ sinh vết mổ,1,2021-01-15 02:05:15
TSK00646,ASN00166,Vệ sinh vết mổ,1,2022-09-01 20:13:03
TSK00647,ASN00166,Kiểm tra ăn uống,1,2022-06-29 07:38:13
TSK00648,ASN00166,Kiểm tra phản xạ tỉnh táo,1,2021-08-15 03:59:54
TSK00649,ASN00167,Theo dõi sốt,1,2021-07-23 02:33:10
TSK00650,ASN00167,Đo nhiệt độ cơ thể,1,2024-03-23 18:27:21
TSK00651,ASN00167,Kiểm tra tuần hoàn,0,
TSK00652,ASN00167,Kiểm tra nhịp thở,1,2022-10-12 14:32:28
TSK00653,ASN00168,Kiểm tra tuần hoàn,1,2023-09-11 19:20:28
TSK00654,ASN00168,Theo dõi sốt,0,
TSK00655,ASN00168,Đo nhiệt độ cơ thể,1,2024-06-28 08:31:28
TSK00656,ASN00169,Kiểm tra rỉ dịch,0,
TSK00657,ASN00169,Kiểm tra ăn uống,1,2023-03-16 15:28:30
TSK00658,ASN00169,Kiểm tra sưng tấy,1,2022-06-27 00:58:18
TSK00659,ASN00170,Kiểm tra tuần hoàn,1,2021-09-16 09:44:34
TSK00660,ASN00170,Kiểm tra đi vệ sinh,0,
TSK00661,ASN00170,Theo dõi sốt,0,
TSK00662,ASN00170,Đo nhiệt độ cơ thể,1,2022-01-29 22:03:54
TSK00663,ASN00170,Kiểm tra phản xạ tỉnh táo,1,2021-06-24 00:36:54
TSK00664,ASN00171,Kiểm tra đi vệ sinh,0,
TSK00665,ASN00171,Kiểm tra sưng tấy,0,
TSK00666,ASN00171,Đo nhiệt độ cơ thể,0,
TSK00667,ASN00172,Kiểm tra nhịp thở,1,2024-02-22 08:38:02
TSK00668,ASN00172,Đánh giá mức độ đau,0,
TSK00669,ASN00172,Theo dõi sốt,0,
TSK00670,ASN00172,Đo nhiệt độ cơ thể,0,
TSK00671,ASN00172,Kiểm tra ăn uống,1,2024-08-20 04:47:27
TSK00672,ASN00173,Kiểm tra phản xạ tỉnh táo,0,
TSK00673,ASN00173,Kiểm tra ăn uống,0,
TSK00674,ASN00173,Đánh giá mức độ đau,0,
TSK00675,ASN00173,Kiểm tra tuần hoàn,1,2022-12-13 12:32:53
TSK00676,ASN00174,Đánh giá mức độ đau,1,2022-07-21 01:02:28
TSK00677,ASN00174,Vệ sinh vết mổ,0,
TSK00678,ASN00174,Kiểm tra phản xạ tỉnh táo,1,2022-12-21 14:49:59
TSK00679,ASN00175,Đánh giá mức độ đau,0,
TSK00680,ASN00175,Kiểm tra sưng tấy,1,2022-06-11 23:48:56
TSK00681,ASN00175,Kiểm tra ăn uống,1,2023-04-01 10:22:00
TSK00682,ASN00176,Kiểm tra tuần hoàn,0,
TSK00683,ASN00176,Vệ sinh vết mổ,1,2022-11-28 22:51:07
TSK00684,ASN00176,Kiểm tra phản xạ tỉnh táo,1,2024-01-23 12:10:05
TSK00685,ASN00176,Kiểm tra nhịp thở,1,2023-01-03 10:08:34
TSK00686,ASN00176,Kiểm tra ăn uống,0,
TSK00687,ASN00177,Đo nhiệt độ cơ thể,1,2022-03-20 03:49:06
TSK00688,ASN00177,Kiểm tra rỉ dịch,1,2022-04-17 19:33:19
TSK00689,ASN00177,Đánh giá mức độ đau,1,2022-09-02 00:49:16
TSK00690,ASN00178,Kiểm tra ăn uống,0,
TSK00691,ASN00178,Vệ sinh vết mổ,0,
TSK00692,ASN00178,Kiểm tra nhịp thở,0,
TSK00693,ASN00178,Đánh giá mức độ đau,1,2022-02-25 11:52:58
TSK00694,ASN00178,Kiểm tra độ liền da,1,2023-08-29 21:55:51
TSK00695,ASN00179,Đánh giá mức độ đau,1,2021-11-21 15:51:07
TSK00696,ASN00179,Kiểm tra nhịp thở,0,
TSK00697,ASN00179,Kiểm tra phản xạ tỉnh táo,0,
TSK00698,ASN00180,Kiểm tra phản xạ tỉnh táo,1,2021-10-02 12:27:33
TSK00699,ASN00180,Kiểm tra ăn uống,1,2021-09-01 10:29:06
TSK00700,ASN00180,Theo dõi sốt,1,2021-04-06 01:11:45
TSK00701,ASN00181,Theo dõi sốt,0,
TSK00702,ASN00181,Kiểm tra tuần hoàn,1,2023-07-26 05:26:54
TSK00703,ASN00181,Đánh giá mức độ đau,0,
TSK00704,ASN00181,Kiểm tra sưng tấy,1,2021-07-04 08:16:49
TSK00705,ASN00182,Theo dõi sốt,0,
TSK00706,ASN00182,Kiểm tra ăn uống,1,2022-04-24 15:13:28
TSK00707,ASN00182,Kiểm tra đi vệ sinh,1,2021-01-20 01:36:57
TSK00708,ASN00183,Kiểm tra tuần hoàn,1,2022-03-28 11:19:28
TSK00709,ASN00183,Kiểm tra phản xạ tỉnh táo,1,2024-05-08 01:22:22
TSK00710,ASN00183,Kiểm tra rỉ dịch,1,2022-04-16 23:19:19
TSK00711,ASN00183,Kiểm tra độ liền da,0,
TSK00712,ASN00183,Kiểm tra sưng tấy,0,
TSK00713,ASN00184,Kiểm tra đi vệ sinh,1,2021-09-19 06:28:00
TSK00714,ASN00184,Kiểm tra rỉ dịch,1,2024-08-02 17:40:58
TSK00715,ASN00184,Kiểm tra độ liền da,1,2023-06-30 03:26:27
TSK00716,ASN00184,Vệ sinh vết mổ,1,2023-04-21 23:01:37
TSK00717,ASN00185,Kiểm tra đi vệ sinh,1,2021-09-24 05:21:16
TSK00718,ASN00185,Vệ sinh vết mổ,0,
TSK00719,ASN00185,Kiểm tra ăn uống,0,
TSK00720,ASN00185,Kiểm tra sưng tấy,1,2022-03-20 12:57:13
TSK00721,ASN00186,Kiểm tra rỉ dịch,1,2021-09-23 02:31:30
TSK00722,ASN00186,Kiểm tra đi vệ sinh,1,2024-12-02 11:04:52
TSK00723,ASN00186,Kiểm tra ăn uống,0,
TSK00724,ASN00186,Vệ sinh vết mổ,1,2024-08-10 00:37:02
TSK00725,ASN00186,Theo dõi sốt,1,2024-08-29 14:25:57
TSK00726,ASN00187,Kiểm tra tuần hoàn,0,
TSK00727,ASN00187,Kiểm tra phản xạ tỉnh táo,1,2022-07-11 01:46:10
TSK00728,ASN00187,Kiểm tra rỉ dịch,1,2022-03-12 14:16:08
TSK00729,ASN00187,Kiểm tra ăn uống,1,2021-10-31 02:41:21
TSK00730,ASN00188,Kiểm tra rỉ dịch,1,2024-08-19 06:46:15
TSK00731,ASN00188,Kiểm tra sưng tấy,0,
TSK00732,ASN00188,Kiểm tra đi vệ sinh,0,
TSK00733,ASN00189,Theo dõi sốt,1,2023-10-23 16:41:11
TSK00734,ASN00189,Kiểm tra rỉ dịch,1,2023-10-31 07:11:10
TSK00735,ASN00189,Kiểm tra phản xạ tỉnh táo,1,2023-01-01 16:43:16
TSK00736,ASN00189,Đánh giá mức độ đau,1,2021-06-29 07:43:50
TSK00737,ASN00190,Kiểm tra phản xạ tỉnh táo,1,2021-04-23 14:08:30
TSK00738,ASN00190,Vệ sinh vết mổ,0,
TSK00739,ASN00190,Đánh giá mức độ đau,1,2024-08-02 09:52:47
TSK00740,ASN00190,Kiểm tra sưng tấy,1,2023-03-03 21:20:29
TSK00741,ASN00191,Đánh giá mức độ đau,1,2021-01-12 14:14:40
TSK00742,ASN00191,Kiểm tra tuần hoàn,1,2023-03-25 14:16:41
