PetID,CustomerID,PetName,Species,Breed,Birthday,Gender,HealthStatus
PET00269,CUS28796,Cheese,Thỏ,Thỏ Vặn,2021-01-01,Đực,Cần theo dõi
PET00270,CUS79025,Phở,Hamster,Hamster Winter White,2018-09-02,Đực,Bệnh mãn tính
PET00271,CUS28247,Dừa,Mèo,Maine Coon,2019-05-02,Cái,Đang điều trị
PET00272,CUS06078,Gấu,Thỏ,Thỏ Angora,2022-11-29,Cái,Khỏe mạnh
PET00273,CUS18068,Hoa,Thỏ,Thỏ Xám,2021-07-08,Đực,Tiêm phòng đầy đủ
PET00274,CUS09044,Milo,Chó,Béc giê Đức,2021-10-11,Cái,Phục hồi chấn thương
PET00275,CUS09074,Cò,Chim,Chim Bồ Câu,2020-03-06,Cái,Cần theo dõi
PET00276,CUS22458,Bin,Rùa,Rùa Sulcata,2023-01-26,Cái,Cần theo dõi
PET00277,CUS44915,Mocha,Thỏ,Thỏ Lùn Hà Lan,2022-02-01,Cái,Tiêm phòng đầy đủ
PET00278,CUS33531,Max,Rùa,Rùa Cạn,2023-09-25,Đực,Tiêm phòng đầy đủ
PET00279,CUS57291,Cỏ,Thỏ,Thỏ Trắng,2021-05-09,Đực,Tiêm phòng đầy đủ
PET00280,CUS22810,Bí Ngô,Rùa,Rùa Sulcata,2023-06-10,Đực,Tiêm phòng đầy đủ
PET00281,CUS22798,Bim,Chó,Phốc sóc,2018-02-17,Đực,Sau phẫu thuật
PET00282,CUS11069,Bin,Thỏ,Thỏ Angora,2023-08-16,Cái,Sau phẫu thuật
PET00283,CUS62162,Bo,Hamster,Hamster Winter White,2018-09-07,Đực,Sau phẫu thuật
PET00284,CUS78233,Charlie,Thỏ,Thỏ Lùn Hà Lan,2023-03-18,Cái,Đang điều trị
PET00285,CUS22938,Honey,Chó,Beagle,2022-07-13,Cái,Cần theo dõi
PET00286,CUS60828,Rocky,Mèo,Mèo Anh lông ngắn,2023-06-11,Đực,Sau phẫu thuật
PET00287,CUS04845,Phở,Chim,Vẹt,2019-01-23,Cái,Đang điều trị
PET00288,CUS20208,Sương,Mèo,Mèo Nga,2022-11-28,Đực,Tiêm phòng đầy đủ
PET00289,CUS39564,Bé Bi,Rùa,Rùa Tai Đỏ,2022-01-28,Đực,Sau phẫu thuật
PET00290,CUS50306,Chè,Thỏ,Thỏ Holland Lop,2021-04-14,Cái,Bệnh mãn tính
PET00291,CUS02276,Leo,Chó,Pitbull,2023-04-03,Cái,Cần theo dõi
PET00292,CUS33942,Cưng,Thỏ,Thỏ Lùn Hà Lan,2021-04-20,Đực,Đang điều trị
PET00293,CUS78533,Cà Rốt,Chó,Golden Retriever,2021-04-01,Đực,Sau phẫu thuật
PET00294,CUS20567,Bim,Mèo,Mèo Nga,2023-04-23,Cái,Khỏe mạnh
PET00295,CUS19030,Sữa,Rùa,Rùa Cạn,2023-05-27,Đực,Tiêm phòng đầy đủ
PET00296,CUS21998,Cò,Mèo,Sphynx,2020-12-11,Đực,Bệnh mãn tính
PET00297,CUS23309,Leo,Chó,Golden Retriever,2022-08-10,Đực,Đang điều trị
PET00298,CUS77640,Chè,Chó,Husky,2022-12-02,Đực,Bệnh mãn tính
PET00299,CUS05173,Latte,Thỏ,Thỏ Vặn,2022-02-07,Đực,Sau phẫu thuật
PET00300,CUS05462,Chanh,Rùa,Rùa Tai Đỏ,2023-08-12,Đực,Sau phẫu thuật
PET00301,CUS34890,Bella,Thỏ,Thỏ Đen,2023-12-27,Đực,Sau phẫu thuật
PET00302,CUS44379,Max,Mèo,Bengal,2020-12-10,Cái,Chưa tiêm phòng
PET00303,CUS30629,Sữa,Thỏ,Thỏ Holland Lop,2018-06-29,Cái,Sau phẫu thuật
PET00304,CUS58149,Hoa,Hamster,Hamster Campbell,2021-03-31,Đực,Phục hồi chấn thương
PET00305,CUS23032,Trăng,Hamster,Hamster Campbell,2023-05-13,Cái,Bệnh mãn tính
PET00306,CUS16501,Hoa,Rùa,Rùa Tai Đỏ,2022-12-05,Đực,Tiêm phòng đầy đủ
PET00307,CUS36823,Dừa,Hamster,Hamster Syria,2021-03-24,Cái,Cần theo dõi
PET00308,CUS08566,Bin,Hamster,Hamster Winter White,2022-07-11,Đực,Khỏe mạnh
PET00309,CUS37402,Cheese,Chó,Alaska,2019-08-17,Đực,Tiêm phòng đầy đủ
PET00310,CUS42583,Mochi,Thỏ,Thỏ Đen,2020-02-18,Cái,Đang điều trị
PET00311,CUS38171,Cam,Hamster,Hamster Syria,2023-01-17,Đực,Bệnh mãn tính
PET00312,CUS48227,Bim,Hamster,Hamster Winter White,2021-06-04,Đực,Đang điều trị
PET00313,CUS37116,Mocha,Chim,Vẹt,2021-03-04,Đực,Tiêm phòng đầy đủ
PET00314,CUS57437,Bé Bi,Mèo,Mèo Anh lông dài,2024-04-02,Cái,Đang điều trị
PET00315,CUS64279,Milo,Hamster,Hamster Winter White,2020-07-25,Đực,Đang điều trị
PET00316,CUS48242,Bo,Mèo,Mèo Tam Thể,2024-01-23,Đực,Khỏe mạnh
PET00317,CUS58462,Ki,Chim,Chim Bồ Câu,2019-05-16,Đực,Đang điều trị
PET00318,CUS56674,Simba,Chim,Chim Yến Phụng,2020-09-11,Đực,Tiêm phòng đầy đủ
PET00319,CUS59280,Mít,Chim,Chim Yến Phụng,2022-03-02,Cái,Bệnh mãn tính
PET00320,CUS06556,Lu,Hamster,Hamster Roborovski,2018-07-22,Cái,Cần theo dõi
PET00321,CUS35318,Nem,Chó,Cocker Spaniel,2018-10-10,Đực,Sau phẫu thuật
PET00322,CUS31450,Oreo,Chim,Chim Yến Phụng,2022-12-19,Đực,Bệnh mãn tính
PET00323,CUS30263,Rocky,Thỏ,Thỏ Trắng,2019-10-17,Đực,Sau phẫu thuật
PET00324,CUS41824,Bin,Hamster,Hamster Syria,2022-07-24,Cái,Tiêm phòng đầy đủ
PET00325,CUS35929,Bông,Rùa,Rùa Tai Đỏ,2021-10-24,Đực,Phục hồi chấn thương
PET00326,CUS78459,Honey,Hamster,Hamster Campbell,2019-03-26,Đực,Phục hồi chấn thương
PET00327,CUS78319,Sữa,Thỏ,Thỏ Vặn,2021-02-11,Đực,Phục hồi chấn thương
PET00328,CUS08602,Gấu,Hamster,Hamster Trung Quốc,2018-12-24,Cái,Bệnh mãn tính
PET00329,CUS56355,Chanh,Mèo,Mèo Nga,2021-05-16,Đực,Phục hồi chấn thương
PET00330,CUS24930,Chả,Chim,Vẹt Cockatiel,2023-10-05,Cái,Đang điều trị
PET00331,CUS38942,Luna,Chó,Cocker Spaniel,2023-06-10,Cái,Phục hồi chấn thương
PET00332,CUS50187,Miu,Chó,Poodle,2018-10-01,Cái,Đang điều trị
PET00333,CUS62182,Suối,Chim,Chim Sáo,2023-06-24,Cái,Phục hồi chấn thương
PET00334,CUS67905,Leo,Thỏ,Thỏ Xám,2020-09-25,Đực,Chưa tiêm phòng
PET00335,CUS03630,Sugar,Chim,Chim Bồ Câu,2022-07-18,Đực,Đang điều trị
PET00336,CUS33577,Bông Bông,Rùa,Rùa Tai Đỏ,2023-01-13,Đực,Tiêm phòng đầy đủ
PET00337,CUS77242,Phở,Thỏ,Thỏ Vặn,2019-09-05,Cái,Đang điều trị
PET00338,CUS03905,Caramel,Rùa,Rùa Tai Đỏ,2020-05-31,Cái,Cần theo dõi
PET00339,CUS11141,Sugar,Hamster,Hamster Winter White,2021-06-24,Cái,Phục hồi chấn thương
PET00340,CUS58344,Luna,Chó,Samoyed,2023-05-16,Đực,Bệnh mãn tính
PET00341,CUS14921,Luna,Chim,Vẹt Xám Châu Phi,2021-07-08,Đực,Sau phẫu thuật
PET00342,CUS72758,Nấm,Chim,Chim Sáo,2023-09-18,Cái,Tiêm phòng đầy đủ
PET00343,CUS25754,Đen,Rùa,Rùa Tai Đỏ,2020-07-02,Đực,Chưa tiêm phòng
PET00344,CUS23219,Na,Chó,Alaska,2022-08-06,Cái,Khỏe mạnh
PET00345,CUS70614,Gió,Mèo,Sphynx,2018-12-01,Đực,Sau phẫu thuật
PET00346,CUS51219,Gấu,Thỏ,Thỏ Xám,2020-08-25,Cái,Cần theo dõi
PET00347,CUS41278,Bim,Mèo,Mèo Mướp,2021-03-12,Cái,Sau phẫu thuật
PET00348,CUS31451,Suối,Chim,Vẹt Xám Châu Phi,2023-07-04,Cái,Khỏe mạnh
PET00349,CUS16512,Coco,Thỏ,Thỏ Xám,2018-12-17,Cái,Phục hồi chấn thương
PET00350,CUS74531,Bánh,Thỏ,Thỏ Vặn,2022-03-19,Cái,Bệnh mãn tính
PET00351,CUS46351,Luna,Thỏ,Thỏ Trắng,2020-10-09,Cái,Sau phẫu thuật
PET00352,CUS74287,Bún,Chó,Rottweiler,2024-04-30,Đực,Chưa tiêm phòng
PET00353,CUS13718,Ki,Hamster,Hamster Campbell,2021-02-24,Cái,Chưa tiêm phòng
PET00354,CUS76003,Lucky,Rùa,Rùa Cạn,2018-08-29,Đực,Sau phẫu thuật
PET00355,CUS47797,Cò,Thỏ,Thỏ Lùn Hà Lan,2018-12-11,Cái,Đang điều trị
PET00356,CUS73019,Bin,Rùa,Rùa Sulcata,2023-10-15,Cái,Khỏe mạnh
PET00357,CUS53721,Gió,Thỏ,Thỏ Angora,2020-05-17,Đực,Cần theo dõi
PET00358,CUS27661,Mít,Rùa,Rùa Sulcata,2020-07-12,Cái,Khỏe mạnh
PET00359,CUS27581,Mochi,Mèo,Mèo Scottlish Fold,2020-04-11,Đực,Tiêm phòng đầy đủ
PET00360,CUS73175,Bo,Mèo,Mèo Nga,2019-06-24,Đực,Bệnh mãn tính
PET00361,CUS48619,Leo,Thỏ,Thỏ Lùn Hà Lan,2019-10-08,Đực,Tiêm phòng đầy đủ
PET00362,CUS74722,Mochi,Thỏ,Thỏ Vặn,2019-05-12,Cái,Đang điều trị
PET00363,CUS73720,Bo,Rùa,Rùa Tai Đỏ,2018-07-24,Cái,Đang điều trị
PET00364,CUS10217,Bé Bi,Mèo,Bengal,2023-01-26,Đực,Cần theo dõi
PET00365,CUS55023,Đậu,Thỏ,Thỏ Lùn Hà Lan,2018-03-03,Đực,Bệnh mãn tính
PET00366,CUS32412,Đen,Rùa,Rùa Tai Đỏ,2021-05-23,Cái,Bệnh mãn tính
PET00367,CUS40614,Suối,Thỏ,Thỏ Xám,2023-08-23,Cái,Chưa tiêm phòng
PET00368,CUS07444,Nem,Thỏ,Thỏ Holland Lop,2023-01-16,Đực,Khỏe mạnh
PET00369,CUS50556,Mưa,Rùa,Rùa Cạn,2023-09-29,Đực,Cần theo dõi
PET00370,CUS63703,Phở,Hamster,Hamster Roborovski,2019-11-16,Đực,Cần theo dõi
PET00371,CUS76426,Bông Bông,Hamster,Hamster Winter White,2023-03-20,Đực,Sau phẫu thuật
PET00372,CUS26373,Milo,Thỏ,Thỏ Đen,2020-10-18,Cái,Tiêm phòng đầy đủ
PET00373,CUS65257,Mun,Mèo,Sphynx,2022-03-23,Đực,Bệnh mãn tính
PET00374,CUS18922,Latte,Mèo,Mèo Ba Tư,2019-01-04,Cái,Tiêm phòng đầy đủ
PET00375,CUS45716,Vàng,Rùa,Rùa Núi Vimg,2022-07-22,Đực,Bệnh mãn tính
PET00376,CUS12518,Honey,Rùa,Rùa Núi Vimg,2019-01-31,Cái,Đang điều trị
PET00377,CUS31504,Trà,Mèo,Mèo Scottlish Fold,2019-10-16,Cái,Tiêm phòng đầy đủ
PET00378,CUS76358,Bí Ngô,Chim,Chim Yến Phụng,2021-04-20,Đực,Đang điều trị
PET00379,CUS05494,Miu,Thỏ,Thỏ Lùn Hà Lan,2018-01-13,Đực,Phục hồi chấn thương
PET00380,CUS52886,Mực,Hamster,Hamster Syria,2020-04-27,Cái,Chưa tiêm phòng
PET00381,CUS77149,Nem,Chó,Chó ta,2019-09-17,Đực,Bệnh mãn tính
PET00382,CUS44978,Honey,Mèo,Mèo Ba Tư,2021-04-17,Cái,Đang điều trị
PET00383,CUS68801,Suối,Mèo,Munchkin,2022-09-15,Đực,Đang điều trị
PET00384,CUS59422,Charlie,Chó,Shiba Inu,2020-04-30,Cái,Khỏe mạnh
PET00385,CUS31640,Coco,Chim,Chim Sáo,2020-08-30,Cái,Đang điều trị
PET00386,CUS00170,Cà Rốt,Thỏ,Thỏ Lùn Hà Lan,2019-06-09,Đực,Chưa tiêm phòng
PET00387,CUS76607,Vàng,Thỏ,Thỏ Đen,2018-09-20,Đực,Sau phẫu thuật
PET00388,CUS22591,Na,Mèo,Sphynx,2020-06-13,Cái,Phục hồi chấn thương
PET00389,CUS03912,Milu,Hamster,Hamster Campbell,2022-11-09,Đực,Đang điều trị
PET00390,CUS55871,Caramel,Hamster,Hamster Syria,2020-08-05,Đực,Sau phẫu thuật
PET00391,CUS22887,Trắng,Chó,Chó Phú Quốc,2022-01-08,Đực,Tiêm phòng đầy đủ
PET00392,CUS62538,Ki,Chim,Vẹt Xám Châu Phi,2018-07-23,Cái,Cần theo dõi
PET00393,CUS73993,Milu,Hamster,Hamster Syria,2018-07-13,Đực,Khỏe mạnh
PET00394,CUS57347,Latte,Hamster,Hamster Campbell,2023-11-27,Đực,Phục hồi chấn thương
PET00395,CUS32804,Nem,Mèo,Siamese,2019-06-23,Cái,Đang điều trị
PET00396,CUS76574,Mun,Chó,Alaska,2022-04-03,Cái,Cần theo dõi
PET00397,CUS78692,Trà,Rùa,Rùa Cạn,2019-08-25,Đực,Chưa tiêm phòng
PET00398,CUS44011,Hoa,Hamster,Hamster Campbell,2021-07-01,Cái,Khỏe mạnh
PET00399,CUS48259,Caramel,Thỏ,Thỏ Đen,2018-03-18,Cái,Đang điều trị
PET00400,CUS77927,Charlie,Thỏ,Thỏ Lùn Hà Lan,2024-05-07,Cái,Bệnh mãn tính
PET00401,CUS39698,Gió,Chim,Chim Yến Phụng,2021-03-12,Cái,Khỏe mạnh
PET00402,CUS47246,Max,Thỏ,Thỏ Angora,2022-07-11,Cái,Cần theo dõi
PET00403,CUS69439,Xôi,Thỏ,Thỏ Trắng,2020-11-08,Cái,Khỏe mạnh
PET00404,CUS40863,Cò,Chim,Vẹt Cockatiel,2022-10-04,Cái,Đang điều trị
PET00405,CUS20159,Trắng,Chim,Vẹt Hoàng Yến,2019-02-13,Đực,Chưa tiêm phòng
PET00406,CUS70607,Gấu,Rùa,Rùa Tai Đỏ,2018-01-17,Đực,Chưa tiêm phòng
PET00407,CUS44392,Mây,Chim,Vẹt,2023-12-13,Đực,Bệnh mãn tính
PET00408,CUS69261,Xôi,Thỏ,Thỏ Lop,2018-06-28,Cái,Tiêm phòng đầy đủ
PET00409,CUS16231,Canh,Rùa,Rùa Cạn,2024-03-16,Cái,Bệnh mãn tính
PET00410,CUS48190,Luna,Chó,Chó ta,2022-10-20,Cái,Khỏe mạnh
PET00411,CUS62858,Chả,Hamster,Hamster Campbell,2019-12-08,Đực,Đang điều trị
PET00412,CUS49097,Leo,Rùa,Rùa Núi Vimg,2022-06-10,Đực,Bệnh mãn tính
PET00413,CUS79322,Bí Ngô,Thỏ,Thỏ Angora,2018-03-19,Cái,Chưa tiêm phòng
PET00414,CUS01133,Phở,Mèo,Siamese,2021-01-08,Cái,Cần theo dõi
PET00415,CUS02751,Nắng,Chim,Vẹt Hoàng Yến,2018-10-19,Đực,Cần theo dõi
PET00416,CUS65783,Mây,Rùa,Rùa Tai Đỏ,2018-07-13,Đực,Tiêm phòng đầy đủ
PET00417,CUS41510,Gió,Thỏ,Thỏ Lùn Hà Lan,2020-05-30,Đực,Khỏe mạnh
PET00418,CUS32907,Xoài,Hamster,Hamster Roborovski,2023-07-01,Cái,Tiêm phòng đầy đủ
PET00419,CUS78901,Gió,Thỏ,Thỏ Angora,2019-10-08,Cái,Đang điều trị
PET00420,CUS16902,Bún,Thỏ,Thỏ Lop,2023-04-04,Đực,Khỏe mạnh
PET00421,CUS45850,Luna,Mèo,Mèo Scottlish Fold,2023-04-25,Cái,Khỏe mạnh
PET00422,CUS79849,Nấm,Thỏ,Thỏ Lùn Hà Lan,2018-09-05,Cái,Chưa tiêm phòng
PET00423,CUS69114,Cún,Thỏ,Thỏ Angora,2018-12-04,Cái,Chưa tiêm phòng
PET00424,CUS67828,Mun,Chó,Pitbull,2020-10-29,Cái,Sau phẫu thuật
PET00425,CUS44530,Honey,Chim,Chim Yến Phụng,2021-01-29,Cái,Phục hồi chấn thương
PET00426,CUS05248,Cơm,Chó,Cocker Spaniel,2024-01-03,Cái,Sau phẫu thuật
PET00427,CUS39075,Cheese,Hamster,Hamster Syria,2020-06-21,Cái,Khỏe mạnh
PET00428,CUS26195,Cookie,Hamster,Hamster Campbell,2021-11-18,Cái,Phục hồi chấn thương
PET00429,CUS35176,Bông Bông,Rùa,Rùa Sulcata,2022-08-12,Đực,Bệnh mãn tính
PET00430,CUS30448,Vàng,Thỏ,Thỏ Lùn Hà Lan,2019-10-09,Cái,Sau phẫu thuật
PET00431,CUS26724,Bơ,Hamster,Hamster Winter White,2020-11-18,Đực,Cần theo dõi
PET00432,CUS02627,Charlie,Hamster,Hamster Campbell,2020-07-21,Cái,Khỏe mạnh
PET00433,CUS78010,Cam,Hamster,Hamster Trung Quốc,2019-11-10,Cái,Khỏe mạnh
PET00434,CUS71221,Trăng,Rùa,Rùa Sulcata,2024-01-21,Cái,Đang điều trị
PET00435,CUS10860,Milu,Chim,Vẹt Xám Châu Phi,2019-12-25,Đực,Sau phẫu thuật
PET00436,CUS52639,Dừa,Rùa,Rùa Núi Vimg,2023-12-04,Cái,Khỏe mạnh
PET00437,CUS77894,Ki,Chim,Chim Sáo,2020-06-21,Cái,Phục hồi chấn thương
PET00438,CUS61035,Miu,Mèo,Mèo Nga,2023-04-14,Đực,Chưa tiêm phòng
PET00439,CUS48445,Coco,Mèo,Mèo Mướp,2019-11-11,Đực,Đang điều trị
PET00440,CUS74865,Trắng,Rùa,Rùa Sulcata,2018-01-30,Cái,Tiêm phòng đầy đủ
PET00441,CUS28199,Vàng,Chim,Vẹt Cockatiel,2021-01-13,Cái,Phục hồi chấn thương
PET00442,CUS01613,Hoa,Thỏ,Thỏ Đen,2019-07-07,Cái,Cần theo dõi
PET00443,CUS63109,Bún,Hamster,Hamster Roborovski,2022-11-18,Đực,Khỏe mạnh
PET00444,CUS34873,Nắng,Chó,Alaska,2023-09-04,Đực,Bệnh mãn tính
PET00445,CUS48521,Phở,Mèo,Mèo Mướp,2021-05-01,Cái,Cần theo dõi
PET00446,CUS35827,Mochi,Hamster,Hamster Winter White,2022-05-14,Cái,Tiêm phòng đầy đủ
PET00447,CUS74842,Sương,Rùa,Rùa Núi Vimg,2024-05-07,Đực,Bệnh mãn tính
PET00448,CUS42266,Latte,Rùa,Rùa Núi Vimg,2019-06-26,Cái,Đang điều trị
PET00449,CUS04520,Nem,Thỏ,Thỏ Trắng,2021-12-02,Cái,Tiêm phòng đầy đủ
PET00450,CUS18934,Bánh,Rùa,Rùa Núi Vimg,2022-03-03,Đực,Cần theo dõi
PET00451,CUS41400,Sương,Hamster,Hamster Campbell,2018-01-23,Đực,Phục hồi chấn thương
PET00452,CUS69344,Gió,Thỏ,Thỏ Angora,2023-12-17,Đực,Tiêm phòng đầy đủ
PET00453,CUS43170,Sương,Chó,Corgi,2021-05-07,Cái,Tiêm phòng đầy đủ
PET00454,CUS58030,Chè,Mèo,Munchkin,2022-07-10,Đực,Sau phẫu thuật
PET00455,CUS15592,Mèo Mập,Rùa,Rùa Núi Vimg,2018-10-18,Đực,Đang điều trị
PET00456,CUS49989,Trà,Chó,Shiba Inu,2019-05-19,Cái,Đang điều trị
PET00457,CUS14944,Cỏ,Hamster,Hamster Campbell,2018-01-14,Đực,Tiêm phòng đầy đủ
PET00458,CUS39608,Chè,Chó,Bulldog Pháp,2023-10-15,Đực,Chưa tiêm phòng
PET00459,CUS47588,Latte,Chó,Labrador,2021-01-19,Đực,Cần theo dõi
PET00460,CUS24004,Bí Ngô,Hamster,Hamster Roborovski,2023-04-20,Cái,Chưa tiêm phòng
PET00461,CUS33130,Chanh,Mèo,Mèo Mướp,2018-10-27,Đực,Tiêm phòng đầy đủ
PET00462,CUS28892,Simba,Chim,Chim Sáo,2018-04-04,Đực,Cần theo dõi
PET00463,CUS04101,Cookie,Mèo,Mèo Ba Tư,2021-11-23,Cái,Bệnh mãn tính
PET00464,CUS31406,Rocky,Chim,Vẹt,2024-03-11,Cái,Phục hồi chấn thương
PET00465,CUS08084,Honey,Hamster,Hamster Roborovski,2018-04-22,Đực,Khỏe mạnh
PET00466,CUS47902,Gió,Mèo,Mèo Anh lông dài,2019-04-16,Đực,Tiêm phòng đầy đủ
PET00467,CUS61310,Max,Mèo,Sphynx,2023-04-30,Đực,Phục hồi chấn thương
PET00468,CUS74976,Cà Rốt,Mèo,Ragdoll,2021-11-15,Cái,Bệnh mãn tính
PET00469,CUS05005,Cà Rốt,Chó,Samoyed,2018-08-26,Cái,Phục hồi chấn thương
PET00470,CUS32316,Trà,Chó,Poodle,2023-09-21,Cái,Phục hồi chấn thương
PET00471,CUS57985,Trắng,Rùa,Rùa Cạn,2020-06-30,Đực,Sau phẫu thuật
PET00472,CUS48847,Cún,Mèo,Sphynx,2019-05-12,Cái,Chưa tiêm phòng
PET00473,CUS75184,Dưa,Chó,Golden Retriever,2021-08-21,Cái,Phục hồi chấn thương
PET00474,CUS05052,Bo,Mèo,Mèo Mướp,2020-11-01,Cái,Cần theo dõi
PET00475,CUS63441,Sữa,Mèo,Mèo Tam Thể,2023-10-03,Cái,Phục hồi chấn thương
PET00476,CUS03960,Mèo Mập,Chim,Vẹt Hoàng Yến,2019-04-08,Cái,Khỏe mạnh
PET00477,CUS37326,Lucky,Thỏ,Thỏ Lop,2020-09-19,Cái,Phục hồi chấn thương
PET00478,CUS67914,Chè,Chó,Beagle,2023-07-11,Đực,Tiêm phòng đầy đủ
PET00479,CUS36218,Đen,Rùa,Rùa Tai Đỏ,2023-01-24,Cái,Bệnh mãn tính
PET00480,CUS73765,Sugar,Hamster,Hamster Campbell,2022-08-26,Cái,Chưa tiêm phòng
PET00481,CUS23099,Chanh,Chó,Husky,2022-05-16,Cái,Phục hồi chấn thương
PET00482,CUS61425,Bông,Chim,Vẹt Hoàng Yến,2022-05-13,Đực,Khỏe mạnh
PET00483,CUS07548,Đậu,Mèo,Maine Coon,2023-01-27,Cái,Khỏe mạnh
PET00484,CUS38046,Bo,Chim,Vẹt Cockatiel,2019-06-09,Cái,Chưa tiêm phòng
PET00485,CUS72106,Bơ,Chó,Golden Retriever,2019-08-04,Đực,Bệnh mãn tính
PET00486,CUS07322,Mochi,Mèo,Mèo ta,2018-07-13,Đực,Tiêm phòng đầy đủ
PET00487,CUS17959,Gấu,Chim,Chim Yến Phụng,2021-05-13,Đực,Đang điều trị
PET00488,CUS78411,Oreo,Hamster,Hamster Campbell,2021-11-30,Cái,Bệnh mãn tính
PET00489,CUS61974,Mochi,Hamster,Hamster Campbell,2022-04-26,Cái,Sau phẫu thuật
PET00490,CUS44613,Cưng,Chó,Chihuahua,2020-07-03,Cái,Sau phẫu thuật
PET00491,CUS10781,Caramel,Chó,Béc giê Đức,2021-01-10,Đực,Tiêm phòng đầy đủ
PET00492,CUS04091,Mít,Hamster,Hamster Winter White,2018-03-16,Đực,Đang điều trị
PET00493,CUS07180,Lu,Hamster,Hamster Campbell,2019-09-06,Đực,Sau phẫu thuật
PET00494,CUS32431,Dừa,Chim,Chim Yến Phụng,2023-06-23,Đực,Đang điều trị
PET00495,CUS08163,Đen,Chim,Chim Bồ Câu,2018-10-22,Đực,Sau phẫu thuật
PET00496,CUS67091,Xoài,Rùa,Rùa Tai Đỏ,2022-06-08,Đực,Đang điều trị
PET00497,CUS42732,Bo,Chó,Chó cỏ,2019-09-13,Đực,Tiêm phòng đầy đủ
PET00498,CUS11048,Latte,Chó,Husky,2022-08-24,Cái,Cần theo dõi
PET00499,CUS03893,Charlie,Chó,Shiba Inu,2022-09-30,Cái,Sau phẫu thuật
PET00500,CUS66866,Hoa,Mèo,Mèo Mướp,2018-01-24,Đực,Chưa tiêm phòng
PET00501,CUS78366,Ki,Hamster,Hamster Syria,2019-04-04,Cái,Khỏe mạnh
PET00502,CUS00426,Cỏ,Chó,Pitbull,2023-12-28,Cái,Khỏe mạnh
PET00503,CUS10603,Honey,Thỏ,Thỏ Vặn,2020-11-16,Đực,Khỏe mạnh
PET00504,CUS68249,Butter,Thỏ,Thỏ Lop,2022-03-28,Cái,Đang điều trị
PET00505,CUS59494,Latte,Mèo,Sphynx,2023-08-24,Cái,Phục hồi chấn thương
PET00506,CUS24088,Mocha,Hamster,Hamster Campbell,2022-08-06,Đực,Bệnh mãn tính
PET00507,CUS44805,Chanh,Hamster,Hamster Winter White,2022-04-03,Cái,Cần theo dõi
PET00508,CUS73988,Bánh,Rùa,Rùa Tai Đỏ,2019-12-12,Cái,Đang điều trị
PET00509,CUS05272,Dừa,Chim,Chim Yến Phụng,2020-04-29,Cái,Chưa tiêm phòng
PET00510,CUS52783,Trắng,Mèo,Maine Coon,2022-12-11,Cái,Sau phẫu thuật
PET00511,CUS76574,Mưa,Mèo,Mèo Nga,2022-08-02,Đực,Bệnh mãn tính
PET00512,CUS06248,Mực,Hamster,Hamster Syria,2022-03-30,Cái,Bệnh mãn tính
PET00513,CUS09534,Cò,Thỏ,Thỏ Lop,2021-05-11,Cái,Chưa tiêm phòng
PET00514,CUS72153,Bo,Hamster,Hamster Winter White,2020-12-16,Đực,Khỏe mạnh
PET00515,CUS51297,Bí Ngô,Chim,Vẹt Hoàng Yến,2023-03-06,Cái,Tiêm phòng đầy đủ
PET00516,CUS29061,Mochi,Thỏ,Thỏ Trắng,2023-06-18,Đực,Tiêm phòng đầy đủ
PET00517,CUS12869,Vàng,Thỏ,Thỏ Vặn,2019-02-24,Đực,Đang điều trị
PET00518,CUS54566,Nala,Rùa,Rùa Sulcata,2020-02-11,Đực,Cần theo dõi
PET00519,CUS72732,Dừa,Mèo,Mèo Mướp,2019-07-27,Cái,Chưa tiêm phòng
PET00520,CUS42801,Ki,Chim,Vẹt Xám Châu Phi,2020-02-27,Đực,Sau phẫu thuật
PET00521,CUS21721,Milo,Thỏ,Thỏ Trắng,2023-08-19,Cái,Cần theo dõi
PET00522,CUS46050,Cưng,Chim,Chim Yến Phụng,2021-07-09,Đực,Phục hồi chấn thương
PET00523,CUS71344,Xoài,Chó,Phốc sóc,2022-07-12,Đực,Bệnh mãn tính
PET00524,CUS21349,Sữa,Hamster,Hamster Syria,2023-09-29,Đực,Đang điều trị
PET00525,CUS27693,Sao,Hamster,Hamster Trung Quốc,2022-09-30,Cái,Phục hồi chấn thương
PET00526,CUS21503,Coco,Thỏ,Thỏ Vặn,2021-09-16,Đực,Chưa tiêm phòng
PET00527,CUS60039,Oreo,Mèo,Sphynx,2022-07-18,Cái,Tiêm phòng đầy đủ
PET00528,CUS03487,Mít,Hamster,Hamster Roborovski,2023-01-25,Cái,Chưa tiêm phòng
PET00529,CUS05712,Coco,Mèo,Sphynx,2020-08-21,Cái,Khỏe mạnh
PET00530,CUS61346,Sương,Chim,Vẹt Hoàng Yến,2022-04-01,Đực,Bệnh mãn tính
PET00531,CUS40992,Nấm,Thỏ,Thỏ Vặn,2019-09-18,Cái,Cần theo dõi
PET00532,CUS05839,Luna,Chó,Rottweiler,2023-09-18,Cái,Sau phẫu thuật
PET00533,CUS05376,Sương,Hamster,Hamster Winter White,2021-10-17,Đực,Đang điều trị
PET00534,CUS28016,Rocky,Rùa,Rùa Núi Vimg,2024-03-22,Cái,Bệnh mãn tính
PET00535,CUS30959,Nắng,Rùa,Rùa Tai Đỏ,2020-10-18,Đực,Bệnh mãn tính
