PrescriptionID,DrugID,Quantity,UsageInstruction
PRSC089549,DRG0069,3,"Uống sau khi ăn, ngày 2 lần"
PRSC045851,DRG0191,10,"Uống sau khi ăn, ngày 2 lần"
PRSC033102,DRG0206,7,"Uống sau khi ăn, ngày 2 lần"
PRSC040856,DRG0260,4,"Uống sau khi ăn, ngày 2 lần"
PRSC013123,DRG0133,2,"Uống sau khi ăn, ngày 2 lần"
PRSC024869,DRG0072,1,"Uống sau khi ăn, ngày 2 lần"
PRSC033845,DRG0129,6,"Uống sau khi ăn, ngày 2 lần"
PRSC030777,DRG0262,8,"Uống sau khi ăn, ngày 2 lần"
PRSC064904,DRG0148,10,"Uống sau khi ăn, ngày 2 lần"
PRSC076620,DRG0222,3,"Uống sau khi ăn, ngày 2 lần"
PRSC006574,DRG0213,8,"Uống sau khi ăn, ngày 2 lần"
PRSC099668,DRG0115,1,"Uống sau khi ăn, ngày 2 lần"
PRSC098462,DRG0166,4,"Uống sau khi ăn, ngày 2 lần"
PRSC019910,DRG0058,7,"Uống sau khi ăn, ngày 2 lần"
PRSC035439,DRG0087,5,"Uống sau khi ăn, ngày 2 lần"
PRSC022315,DRG0171,10,"Uống sau khi ăn, ngày 2 lần"
PRSC015582,DRG0088,5,"Uống sau khi ăn, ngày 2 lần"
PRSC047418,DRG0102,10,"Uống sau khi ăn, ngày 2 lần"
PRSC074045,DRG0065,2,"Uống sau khi ăn, ngày 2 lần"
PRSC073447,DRG0158,6,"Uống sau khi ăn, ngày 2 lần"
PRSC009187,DRG0167,6,"Uống sau khi ăn, ngày 2 lần"
PRSC053289,DRG0037,2,"Uống sau khi ăn, ngày 2 lần"
PRSC049225,DRG0104,7,"Uống sau khi ăn, ngày 2 lần"
PRSC004662,DRG0013,3,"Uống sau khi ăn, ngày 2 lần"
PRSC035233,DRG0112,3,"Uống sau khi ăn, ngày 2 lần"
PRSC090087,DRG0117,9,"Uống sau khi ăn, ngày 2 lần"
PRSC054619,DRG0048,5,"Uống sau khi ăn, ngày 2 lần"
PRSC076070,DRG0279,10,"Uống sau khi ăn, ngày 2 lần"
PRSC092236,DRG0048,3,"Uống sau khi ăn, ngày 2 lần"
PRSC074185,DRG0257,3,"Uống sau khi ăn, ngày 2 lần"
PRSC091170,DRG0234,5,"Uống sau khi ăn, ngày 2 lần"
PRSC039723,DRG0168,10,"Uống sau khi ăn, ngày 2 lần"
PRSC071737,DRG0214,1,"Uống sau khi ăn, ngày 2 lần"
PRSC022070,DRG0272,7,"Uống sau khi ăn, ngày 2 lần"
PRSC034676,DRG0296,5,"Uống sau khi ăn, ngày 2 lần"
PRSC016876,DRG0025,9,"Uống sau khi ăn, ngày 2 lần"
PRSC092561,DRG0118,7,"Uống sau khi ăn, ngày 2 lần"
PRSC002412,DRG0014,7,"Uống sau khi ăn, ngày 2 lần"
PRSC011082,DRG0281,7,"Uống sau khi ăn, ngày 2 lần"
PRSC096001,DRG0256,7,"Uống sau khi ăn, ngày 2 lần"
PRSC077765,DRG0010,1,"Uống sau khi ăn, ngày 2 lần"
PRSC072862,DRG0090,5,"Uống sau khi ăn, ngày 2 lần"
PRSC011825,DRG0076,1,"Uống sau khi ăn, ngày 2 lần"
PRSC076054,DRG0140,3,"Uống sau khi ăn, ngày 2 lần"
PRSC036898,DRG0266,1,"Uống sau khi ăn, ngày 2 lần"
PRSC089762,DRG0220,2,"Uống sau khi ăn, ngày 2 lần"
PRSC065443,DRG0062,4,"Uống sau khi ăn, ngày 2 lần"
PRSC001244,DRG0053,7,"Uống sau khi ăn, ngày 2 lần"
PRSC010806,DRG0096,2,"Uống sau khi ăn, ngày 2 lần"
PRSC051252,DRG0156,4,"Uống sau khi ăn, ngày 2 lần"
PRSC002591,DRG0153,8,"Uống sau khi ăn, ngày 2 lần"
PRSC003213,DRG0279,4,"Uống sau khi ăn, ngày 2 lần"
PRSC060386,DRG0112,8,"Uống sau khi ăn, ngày 2 lần"
PRSC069517,DRG0148,5,"Uống sau khi ăn, ngày 2 lần"
PRSC024026,DRG0265,3,"Uống sau khi ăn, ngày 2 lần"
PRSC060806,DRG0227,9,"Uống sau khi ăn, ngày 2 lần"
PRSC098604,DRG0016,4,"Uống sau khi ăn, ngày 2 lần"
PRSC026067,DRG0199,8,"Uống sau khi ăn, ngày 2 lần"
PRSC034026,DRG0241,2,"Uống sau khi ăn, ngày 2 lần"
PRSC008961,DRG0105,4,"Uống sau khi ăn, ngày 2 lần"
PRSC053268,DRG0237,5,"Uống sau khi ăn, ngày 2 lần"
PRSC064523,DRG0138,4,"Uống sau khi ăn, ngày 2 lần"
PRSC006402,DRG0002,6,"Uống sau khi ăn, ngày 2 lần"
PRSC030693,DRG0128,2,"Uống sau khi ăn, ngày 2 lần"
PRSC057098,DRG0054,7,"Uống sau khi ăn, ngày 2 lần"
PRSC053637,DRG0182,7,"Uống sau khi ăn, ngày 2 lần"
PRSC065806,DRG0151,2,"Uống sau khi ăn, ngày 2 lần"
PRSC068912,DRG0300,8,"Uống sau khi ăn, ngày 2 lần"
PRSC094565,DRG0075,2,"Uống sau khi ăn, ngày 2 lần"
PRSC054835,DRG0016,9,"Uống sau khi ăn, ngày 2 lần"
PRSC037876,DRG0189,2,"Uống sau khi ăn, ngày 2 lần"
PRSC052535,DRG0176,5,"Uống sau khi ăn, ngày 2 lần"
PRSC026331,DRG0234,3,"Uống sau khi ăn, ngày 2 lần"
PRSC067874,DRG0085,8,"Uống sau khi ăn, ngày 2 lần"
PRSC089041,DRG0219,8,"Uống sau khi ăn, ngày 2 lần"
PRSC091618,DRG0138,1,"Uống sau khi ăn, ngày 2 lần"
PRSC041776,DRG0232,10,"Uống sau khi ăn, ngày 2 lần"
PRSC038507,DRG0249,6,"Uống sau khi ăn, ngày 2 lần"
PRSC019191,DRG0045,2,"Uống sau khi ăn, ngày 2 lần"
PRSC010756,DRG0267,9,"Uống sau khi ăn, ngày 2 lần"
PRSC007839,DRG0245,9,"Uống sau khi ăn, ngày 2 lần"
PRSC045094,DRG0074,5,"Uống sau khi ăn, ngày 2 lần"
PRSC005722,DRG0214,10,"Uống sau khi ăn, ngày 2 lần"
PRSC046822,DRG0057,5,"Uống sau khi ăn, ngày 2 lần"
PRSC072653,DRG0225,3,"Uống sau khi ăn, ngày 2 lần"
PRSC030060,DRG0204,10,"Uống sau khi ăn, ngày 2 lần"
PRSC021019,DRG0029,6,"Uống sau khi ăn, ngày 2 lần"
PRSC072192,DRG0207,2,"Uống sau khi ăn, ngày 2 lần"
PRSC030264,DRG0210,1,"Uống sau khi ăn, ngày 2 lần"
PRSC085781,DRG0249,8,"Uống sau khi ăn, ngày 2 lần"
PRSC076353,DRG0014,9,"Uống sau khi ăn, ngày 2 lần"
PRSC042681,DRG0267,8,"Uống sau khi ăn, ngày 2 lần"
PRSC051809,DRG0261,10,"Uống sau khi ăn, ngày 2 lần"
PRSC064573,DRG0043,9,"Uống sau khi ăn, ngày 2 lần"
PRSC084337,DRG0052,8,"Uống sau khi ăn, ngày 2 lần"
PRSC098820,DRG0120,4,"Uống sau khi ăn, ngày 2 lần"
PRSC066451,DRG0249,5,"Uống sau khi ăn, ngày 2 lần"
PRSC017966,DRG0059,2,"Uống sau khi ăn, ngày 2 lần"
PRSC003870,DRG0120,4,"Uống sau khi ăn, ngày 2 lần"
PRSC007421,DRG0198,2,"Uống sau khi ăn, ngày 2 lần"
PRSC028185,DRG0273,7,"Uống sau khi ăn, ngày 2 lần"
PRSC079983,DRG0156,4,"Uống sau khi ăn, ngày 2 lần"
PRSC022576,DRG0241,2,"Uống sau khi ăn, ngày 2 lần"
PRSC063581,DRG0075,4,"Uống sau khi ăn, ngày 2 lần"
PRSC055333,DRG0154,2,"Uống sau khi ăn, ngày 2 lần"
PRSC051912,DRG0250,8,"Uống sau khi ăn, ngày 2 lần"
PRSC067692,DRG0112,7,"Uống sau khi ăn, ngày 2 lần"
PRSC012523,DRG0192,1,"Uống sau khi ăn, ngày 2 lần"
PRSC056868,DRG0036,10,"Uống sau khi ăn, ngày 2 lần"
PRSC072718,DRG0198,7,"Uống sau khi ăn, ngày 2 lần"
PRSC046146,DRG0254,4,"Uống sau khi ăn, ngày 2 lần"
PRSC097853,DRG0244,8,"Uống sau khi ăn, ngày 2 lần"
PRSC066983,DRG0163,4,"Uống sau khi ăn, ngày 2 lần"
PRSC009480,DRG0205,1,"Uống sau khi ăn, ngày 2 lần"
PRSC004650,DRG0240,10,"Uống sau khi ăn, ngày 2 lần"
PRSC009110,DRG0034,3,"Uống sau khi ăn, ngày 2 lần"
PRSC059621,DRG0091,6,"Uống sau khi ăn, ngày 2 lần"
PRSC001582,DRG0051,4,"Uống sau khi ăn, ngày 2 lần"
PRSC054335,DRG0135,5,"Uống sau khi ăn, ngày 2 lần"
PRSC055800,DRG0208,4,"Uống sau khi ăn, ngày 2 lần"
PRSC007384,DRG0103,4,"Uống sau khi ăn, ngày 2 lần"
PRSC070413,DRG0188,1,"Uống sau khi ăn, ngày 2 lần"
PRSC099724,DRG0121,7,"Uống sau khi ăn, ngày 2 lần"
PRSC017405,DRG0068,9,"Uống sau khi ăn, ngày 2 lần"
PRSC070661,DRG0061,1,"Uống sau khi ăn, ngày 2 lần"
PRSC092328,DRG0047,2,"Uống sau khi ăn, ngày 2 lần"
PRSC076074,DRG0151,9,"Uống sau khi ăn, ngày 2 lần"
PRSC088869,DRG0037,4,"Uống sau khi ăn, ngày 2 lần"
PRSC010810,DRG0234,4,"Uống sau khi ăn, ngày 2 lần"
PRSC070334,DRG0297,1,"Uống sau khi ăn, ngày 2 lần"
PRSC090493,DRG0143,6,"Uống sau khi ăn, ngày 2 lần"
PRSC054248,DRG0299,5,"Uống sau khi ăn, ngày 2 lần"
PRSC071337,DRG0188,4,"Uống sau khi ăn, ngày 2 lần"
PRSC006094,DRG0139,9,"Uống sau khi ăn, ngày 2 lần"
PRSC082129,DRG0098,4,"Uống sau khi ăn, ngày 2 lần"
PRSC014807,DRG0171,7,"Uống sau khi ăn, ngày 2 lần"
PRSC047517,DRG0053,1,"Uống sau khi ăn, ngày 2 lần"
PRSC090886,DRG0298,8,"Uống sau khi ăn, ngày 2 lần"
PRSC072641,DRG0121,4,"Uống sau khi ăn, ngày 2 lần"
PRSC067641,DRG0068,9,"Uống sau khi ăn, ngày 2 lần"
PRSC055193,DRG0203,5,"Uống sau khi ăn, ngày 2 lần"
PRSC040573,DRG0241,10,"Uống sau khi ăn, ngày 2 lần"
PRSC073149,DRG0024,4,"Uống sau khi ăn, ngày 2 lần"
PRSC036905,DRG0281,9,"Uống sau khi ăn, ngày 2 lần"
PRSC062954,DRG0100,10,"Uống sau khi ăn, ngày 2 lần"
PRSC059129,DRG0119,3,"Uống sau khi ăn, ngày 2 lần"
PRSC045027,DRG0193,2,"Uống sau khi ăn, ngày 2 lần"
PRSC094123,DRG0055,7,"Uống sau khi ăn, ngày 2 lần"
PRSC063059,DRG0140,7,"Uống sau khi ăn, ngày 2 lần"
PRSC031320,DRG0014,2,"Uống sau khi ăn, ngày 2 lần"
PRSC037481,DRG0049,4,"Uống sau khi ăn, ngày 2 lần"
PRSC095812,DRG0014,8,"Uống sau khi ăn, ngày 2 lần"
PRSC091620,DRG0130,3,"Uống sau khi ăn, ngày 2 lần"
PRSC027549,DRG0213,1,"Uống sau khi ăn, ngày 2 lần"
PRSC068567,DRG0188,7,"Uống sau khi ăn, ngày 2 lần"
PRSC008059,DRG0152,4,"Uống sau khi ăn, ngày 2 lần"
PRSC091410,DRG0078,2,"Uống sau khi ăn, ngày 2 lần"
PRSC056383,DRG0257,10,"Uống sau khi ăn, ngày 2 lần"
PRSC087685,DRG0263,5,"Uống sau khi ăn, ngày 2 lần"
PRSC048234,DRG0043,10,"Uống sau khi ăn, ngày 2 lần"
PRSC056823,DRG0107,4,"Uống sau khi ăn, ngày 2 lần"
PRSC096405,DRG0285,9,"Uống sau khi ăn, ngày 2 lần"
PRSC092956,DRG0152,10,"Uống sau khi ăn, ngày 2 lần"
PRSC005180,DRG0181,10,"Uống sau khi ăn, ngày 2 lần"
PRSC050439,DRG0115,6,"Uống sau khi ăn, ngày 2 lần"
PRSC032818,DRG0282,5,"Uống sau khi ăn, ngày 2 lần"
PRSC074441,DRG0048,8,"Uống sau khi ăn, ngày 2 lần"
PRSC057512,DRG0064,5,"Uống sau khi ăn, ngày 2 lần"
PRSC017486,DRG0201,5,"Uống sau khi ăn, ngày 2 lần"
PRSC035079,DRG0180,5,"Uống sau khi ăn, ngày 2 lần"
PRSC042993,DRG0260,9,"Uống sau khi ăn, ngày 2 lần"
PRSC080778,DRG0233,9,"Uống sau khi ăn, ngày 2 lần"
PRSC027638,DRG0158,7,"Uống sau khi ăn, ngày 2 lần"
PRSC058180,DRG0285,5,"Uống sau khi ăn, ngày 2 lần"
PRSC081442,DRG0111,5,"Uống sau khi ăn, ngày 2 lần"
PRSC005762,DRG0270,2,"Uống sau khi ăn, ngày 2 lần"
PRSC002381,DRG0041,10,"Uống sau khi ăn, ngày 2 lần"
PRSC095369,DRG0290,6,"Uống sau khi ăn, ngày 2 lần"
PRSC027645,DRG0054,5,"Uống sau khi ăn, ngày 2 lần"
PRSC083361,DRG0236,3,"Uống sau khi ăn, ngày 2 lần"
PRSC006684,DRG0206,10,"Uống sau khi ăn, ngày 2 lần"
PRSC013550,DRG0222,9,"Uống sau khi ăn, ngày 2 lần"
PRSC038094,DRG0208,9,"Uống sau khi ăn, ngày 2 lần"
PRSC087667,DRG0111,3,"Uống sau khi ăn, ngày 2 lần"
PRSC035382,DRG0027,5,"Uống sau khi ăn, ngày 2 lần"
PRSC058273,DRG0089,3,"Uống sau khi ăn, ngày 2 lần"
PRSC020145,DRG0150,8,"Uống sau khi ăn, ngày 2 lần"
PRSC054802,DRG0153,10,"Uống sau khi ăn, ngày 2 lần"
PRSC079894,DRG0094,6,"Uống sau khi ăn, ngày 2 lần"
PRSC098127,DRG0294,5,"Uống sau khi ăn, ngày 2 lần"
PRSC061242,DRG0055,9,"Uống sau khi ăn, ngày 2 lần"
PRSC094002,DRG0202,7,"Uống sau khi ăn, ngày 2 lần"
PRSC069043,DRG0070,6,"Uống sau khi ăn, ngày 2 lần"
PRSC016610,DRG0105,1,"Uống sau khi ăn, ngày 2 lần"
PRSC005500,DRG0025,10,"Uống sau khi ăn, ngày 2 lần"
PRSC085055,DRG0274,1,"Uống sau khi ăn, ngày 2 lần"
PRSC079493,DRG0091,5,"Uống sau khi ăn, ngày 2 lần"
PRSC055366,DRG0078,7,"Uống sau khi ăn, ngày 2 lần"
PRSC002231,DRG0139,2,"Uống sau khi ăn, ngày 2 lần"
PRSC029638,DRG0044,6,"Uống sau khi ăn, ngày 2 lần"
PRSC090433,DRG0283,10,"Uống sau khi ăn, ngày 2 lần"
PRSC051652,DRG0269,8,"Uống sau khi ăn, ngày 2 lần"
PRSC074674,DRG0136,9,"Uống sau khi ăn, ngày 2 lần"
PRSC040859,DRG0056,2,"Uống sau khi ăn, ngày 2 lần"
PRSC014936,DRG0264,6,"Uống sau khi ăn, ngày 2 lần"
PRSC003478,DRG0229,7,"Uống sau khi ăn, ngày 2 lần"
PRSC040202,DRG0164,2,"Uống sau khi ăn, ngày 2 lần"
PRSC016902,DRG0227,5,"Uống sau khi ăn, ngày 2 lần"
PRSC057724,DRG0279,1,"Uống sau khi ăn, ngày 2 lần"
PRSC095855,DRG0166,2,"Uống sau khi ăn, ngày 2 lần"
PRSC056852,DRG0086,2,"Uống sau khi ăn, ngày 2 lần"
PRSC045673,DRG0206,2,"Uống sau khi ăn, ngày 2 lần"
PRSC049431,DRG0013,8,"Uống sau khi ăn, ngày 2 lần"
PRSC001548,DRG0152,8,"Uống sau khi ăn, ngày 2 lần"
PRSC049656,DRG0114,8,"Uống sau khi ăn, ngày 2 lần"
PRSC062110,DRG0087,9,"Uống sau khi ăn, ngày 2 lần"
PRSC044142,DRG0285,10,"Uống sau khi ăn, ngày 2 lần"
PRSC070279,DRG0004,5,"Uống sau khi ăn, ngày 2 lần"
PRSC020614,DRG0025,7,"Uống sau khi ăn, ngày 2 lần"
PRSC057408,DRG0091,2,"Uống sau khi ăn, ngày 2 lần"
PRSC067251,DRG0214,9,"Uống sau khi ăn, ngày 2 lần"
PRSC044605,DRG0227,4,"Uống sau khi ăn, ngày 2 lần"
PRSC075847,DRG0059,7,"Uống sau khi ăn, ngày 2 lần"
PRSC035353,DRG0216,1,"Uống sau khi ăn, ngày 2 lần"
PRSC061975,DRG0201,10,"Uống sau khi ăn, ngày 2 lần"
PRSC072763,DRG0249,9,"Uống sau khi ăn, ngày 2 lần"
PRSC020564,DRG0009,4,"Uống sau khi ăn, ngày 2 lần"
PRSC024895,DRG0218,8,"Uống sau khi ăn, ngày 2 lần"
PRSC078793,DRG0219,2,"Uống sau khi ăn, ngày 2 lần"
PRSC023949,DRG0240,9,"Uống sau khi ăn, ngày 2 lần"
PRSC064014,DRG0051,3,"Uống sau khi ăn, ngày 2 lần"
PRSC005886,DRG0170,7,"Uống sau khi ăn, ngày 2 lần"
PRSC055745,DRG0212,3,"Uống sau khi ăn, ngày 2 lần"
PRSC004062,DRG0016,8,"Uống sau khi ăn, ngày 2 lần"
PRSC051813,DRG0287,9,"Uống sau khi ăn, ngày 2 lần"
PRSC078035,DRG0224,4,"Uống sau khi ăn, ngày 2 lần"
PRSC064206,DRG0163,9,"Uống sau khi ăn, ngày 2 lần"
PRSC020244,DRG0262,9,"Uống sau khi ăn, ngày 2 lần"
PRSC044863,DRG0106,8,"Uống sau khi ăn, ngày 2 lần"
PRSC000373,DRG0288,1,"Uống sau khi ăn, ngày 2 lần"
PRSC054650,DRG0045,2,"Uống sau khi ăn, ngày 2 lần"
PRSC068501,DRG0215,4,"Uống sau khi ăn, ngày 2 lần"
PRSC081795,DRG0040,6,"Uống sau khi ăn, ngày 2 lần"
PRSC055866,DRG0014,2,"Uống sau khi ăn, ngày 2 lần"
PRSC029619,DRG0090,5,"Uống sau khi ăn, ngày 2 lần"
PRSC011962,DRG0210,6,"Uống sau khi ăn, ngày 2 lần"
PRSC088439,DRG0192,4,"Uống sau khi ăn, ngày 2 lần"
PRSC041458,DRG0054,3,"Uống sau khi ăn, ngày 2 lần"
PRSC043545,DRG0109,1,"Uống sau khi ăn, ngày 2 lần"
PRSC006055,DRG0204,4,"Uống sau khi ăn, ngày 2 lần"
PRSC041489,DRG0280,10,"Uống sau khi ăn, ngày 2 lần"
PRSC030759,DRG0103,6,"Uống sau khi ăn, ngày 2 lần"
PRSC010749,DRG0218,8,"Uống sau khi ăn, ngày 2 lần"
PRSC003869,DRG0291,6,"Uống sau khi ăn, ngày 2 lần"
PRSC014702,DRG0070,2,"Uống sau khi ăn, ngày 2 lần"
PRSC092200,DRG0021,3,"Uống sau khi ăn, ngày 2 lần"
PRSC011722,DRG0096,9,"Uống sau khi ăn, ngày 2 lần"
PRSC018511,DRG0261,9,"Uống sau khi ăn, ngày 2 lần"
PRSC092071,DRG0225,5,"Uống sau khi ăn, ngày 2 lần"
PRSC057906,DRG0267,6,"Uống sau khi ăn, ngày 2 lần"
PRSC032175,DRG0081,3,"Uống sau khi ăn, ngày 2 lần"
PRSC068935,DRG0294,10,"Uống sau khi ăn, ngày 2 lần"
PRSC011780,DRG0025,9,"Uống sau khi ăn, ngày 2 lần"
PRSC017718,DRG0293,1,"Uống sau khi ăn, ngày 2 lần"
PRSC019709,DRG0135,5,"Uống sau khi ăn, ngày 2 lần"
PRSC010869,DRG0186,8,"Uống sau khi ăn, ngày 2 lần"
PRSC053046,DRG0116,4,"Uống sau khi ăn, ngày 2 lần"
PRSC002091,DRG0279,8,"Uống sau khi ăn, ngày 2 lần"
PRSC090457,DRG0231,6,"Uống sau khi ăn, ngày 2 lần"
PRSC045107,DRG0166,9,"Uống sau khi ăn, ngày 2 lần"
PRSC085864,DRG0233,5,"Uống sau khi ăn, ngày 2 lần"
PRSC089341,DRG0276,8,"Uống sau khi ăn, ngày 2 lần"
PRSC094149,DRG0293,6,"Uống sau khi ăn, ngày 2 lần"
PRSC088122,DRG0038,2,"Uống sau khi ăn, ngày 2 lần"
PRSC068236,DRG0231,3,"Uống sau khi ăn, ngày 2 lần"
PRSC082925,DRG0224,2,"Uống sau khi ăn, ngày 2 lần"
PRSC069935,DRG0113,6,"Uống sau khi ăn, ngày 2 lần"
PRSC000041,DRG0008,4,"Uống sau khi ăn, ngày 2 lần"
PRSC095978,DRG0120,7,"Uống sau khi ăn, ngày 2 lần"
PRSC035830,DRG0074,3,"Uống sau khi ăn, ngày 2 lần"
PRSC007974,DRG0073,7,"Uống sau khi ăn, ngày 2 lần"
PRSC017231,DRG0029,3,"Uống sau khi ăn, ngày 2 lần"
PRSC067989,DRG0141,6,"Uống sau khi ăn, ngày 2 lần"
PRSC082372,DRG0132,3,"Uống sau khi ăn, ngày 2 lần"
PRSC049370,DRG0125,3,"Uống sau khi ăn, ngày 2 lần"
PRSC071555,DRG0089,3,"Uống sau khi ăn, ngày 2 lần"
PRSC097571,DRG0205,1,"Uống sau khi ăn, ngày 2 lần"
PRSC033425,DRG0029,9,"Uống sau khi ăn, ngày 2 lần"
PRSC085666,DRG0282,5,"Uống sau khi ăn, ngày 2 lần"
PRSC085985,DRG0238,5,"Uống sau khi ăn, ngày 2 lần"
PRSC054092,DRG0062,2,"Uống sau khi ăn, ngày 2 lần"
PRSC007358,DRG0119,8,"Uống sau khi ăn, ngày 2 lần"
PRSC036786,DRG0087,1,"Uống sau khi ăn, ngày 2 lần"
PRSC077935,DRG0186,4,"Uống sau khi ăn, ngày 2 lần"
PRSC026115,DRG0248,7,"Uống sau khi ăn, ngày 2 lần"
PRSC027455,DRG0185,4,"Uống sau khi ăn, ngày 2 lần"
PRSC096130,DRG0121,3,"Uống sau khi ăn, ngày 2 lần"
PRSC011753,DRG0269,8,"Uống sau khi ăn, ngày 2 lần"
PRSC014000,DRG0282,3,"Uống sau khi ăn, ngày 2 lần"
PRSC003250,DRG0225,4,"Uống sau khi ăn, ngày 2 lần"
PRSC043198,DRG0196,2,"Uống sau khi ăn, ngày 2 lần"
PRSC024047,DRG0151,8,"Uống sau khi ăn, ngày 2 lần"
PRSC001979,DRG0081,10,"Uống sau khi ăn, ngày 2 lần"
PRSC030120,DRG0193,6,"Uống sau khi ăn, ngày 2 lần"
PRSC033696,DRG0147,7,"Uống sau khi ăn, ngày 2 lần"
PRSC095461,DRG0157,8,"Uống sau khi ăn, ngày 2 lần"
PRSC086798,DRG0085,1,"Uống sau khi ăn, ngày 2 lần"
PRSC065091,DRG0162,6,"Uống sau khi ăn, ngày 2 lần"
PRSC090122,DRG0095,5,"Uống sau khi ăn, ngày 2 lần"
PRSC044649,DRG0006,1,"Uống sau khi ăn, ngày 2 lần"
PRSC043350,DRG0111,8,"Uống sau khi ăn, ngày 2 lần"
PRSC023042,DRG0238,2,"Uống sau khi ăn, ngày 2 lần"
PRSC039522,DRG0278,1,"Uống sau khi ăn, ngày 2 lần"
PRSC094543,DRG0293,7,"Uống sau khi ăn, ngày 2 lần"
PRSC066739,DRG0217,6,"Uống sau khi ăn, ngày 2 lần"
PRSC053455,DRG0242,6,"Uống sau khi ăn, ngày 2 lần"
PRSC045597,DRG0143,10,"Uống sau khi ăn, ngày 2 lần"
PRSC003038,DRG0146,2,"Uống sau khi ăn, ngày 2 lần"
PRSC062816,DRG0271,9,"Uống sau khi ăn, ngày 2 lần"
PRSC031896,DRG0004,10,"Uống sau khi ăn, ngày 2 lần"
PRSC009337,DRG0157,7,"Uống sau khi ăn, ngày 2 lần"
PRSC085245,DRG0009,1,"Uống sau khi ăn, ngày 2 lần"
PRSC030933,DRG0290,7,"Uống sau khi ăn, ngày 2 lần"
PRSC087993,DRG0232,2,"Uống sau khi ăn, ngày 2 lần"
PRSC060077,DRG0107,7,"Uống sau khi ăn, ngày 2 lần"
PRSC011630,DRG0052,7,"Uống sau khi ăn, ngày 2 lần"
PRSC056824,DRG0120,5,"Uống sau khi ăn, ngày 2 lần"
PRSC043830,DRG0251,7,"Uống sau khi ăn, ngày 2 lần"
PRSC038968,DRG0045,9,"Uống sau khi ăn, ngày 2 lần"
PRSC020941,DRG0260,5,"Uống sau khi ăn, ngày 2 lần"
PRSC047728,DRG0130,2,"Uống sau khi ăn, ngày 2 lần"
PRSC094671,DRG0013,9,"Uống sau khi ăn, ngày 2 lần"
PRSC005681,DRG0240,9,"Uống sau khi ăn, ngày 2 lần"
PRSC031550,DRG0273,2,"Uống sau khi ăn, ngày 2 lần"
PRSC027701,DRG0072,1,"Uống sau khi ăn, ngày 2 lần"
PRSC010072,DRG0136,8,"Uống sau khi ăn, ngày 2 lần"
PRSC091535,DRG0202,10,"Uống sau khi ăn, ngày 2 lần"
PRSC029971,DRG0090,7,"Uống sau khi ăn, ngày 2 lần"
PRSC041246,DRG0124,3,"Uống sau khi ăn, ngày 2 lần"
PRSC097696,DRG0269,7,"Uống sau khi ăn, ngày 2 lần"
PRSC043620,DRG0014,4,"Uống sau khi ăn, ngày 2 lần"
PRSC068958,DRG0003,10,"Uống sau khi ăn, ngày 2 lần"
PRSC098154,DRG0075,6,"Uống sau khi ăn, ngày 2 lần"
PRSC020610,DRG0023,6,"Uống sau khi ăn, ngày 2 lần"
PRSC017146,DRG0195,8,"Uống sau khi ăn, ngày 2 lần"
PRSC098964,DRG0198,10,"Uống sau khi ăn, ngày 2 lần"
PRSC005938,DRG0091,8,"Uống sau khi ăn, ngày 2 lần"
PRSC030167,DRG0027,8,"Uống sau khi ăn, ngày 2 lần"
PRSC017577,DRG0067,1,"Uống sau khi ăn, ngày 2 lần"
PRSC050845,DRG0106,8,"Uống sau khi ăn, ngày 2 lần"
PRSC051743,DRG0178,5,"Uống sau khi ăn, ngày 2 lần"
PRSC019093,DRG0196,8,"Uống sau khi ăn, ngày 2 lần"
PRSC063726,DRG0128,7,"Uống sau khi ăn, ngày 2 lần"
PRSC095621,DRG0109,5,"Uống sau khi ăn, ngày 2 lần"
PRSC090670,DRG0050,10,"Uống sau khi ăn, ngày 2 lần"
PRSC064670,DRG0149,8,"Uống sau khi ăn, ngày 2 lần"
PRSC017916,DRG0192,7,"Uống sau khi ăn, ngày 2 lần"
PRSC092033,DRG0200,7,"Uống sau khi ăn, ngày 2 lần"
PRSC061891,DRG0281,2,"Uống sau khi ăn, ngày 2 lần"
PRSC027342,DRG0209,1,"Uống sau khi ăn, ngày 2 lần"
PRSC048425,DRG0141,6,"Uống sau khi ăn, ngày 2 lần"
PRSC041049,DRG0141,2,"Uống sau khi ăn, ngày 2 lần"
PRSC031798,DRG0042,1,"Uống sau khi ăn, ngày 2 lần"
PRSC026370,DRG0119,2,"Uống sau khi ăn, ngày 2 lần"
PRSC067402,DRG0210,3,"Uống sau khi ăn, ngày 2 lần"
PRSC067148,DRG0089,2,"Uống sau khi ăn, ngày 2 lần"
PRSC065025,DRG0206,10,"Uống sau khi ăn, ngày 2 lần"
PRSC079781,DRG0033,7,"Uống sau khi ăn, ngày 2 lần"
PRSC057546,DRG0065,2,"Uống sau khi ăn, ngày 2 lần"
PRSC039601,DRG0135,3,"Uống sau khi ăn, ngày 2 lần"
PRSC096981,DRG0008,5,"Uống sau khi ăn, ngày 2 lần"
PRSC086059,DRG0070,2,"Uống sau khi ăn, ngày 2 lần"
PRSC039666,DRG0108,7,"Uống sau khi ăn, ngày 2 lần"
PRSC007271,DRG0049,1,"Uống sau khi ăn, ngày 2 lần"
PRSC047642,DRG0220,7,"Uống sau khi ăn, ngày 2 lần"
PRSC061953,DRG0041,4,"Uống sau khi ăn, ngày 2 lần"
PRSC024285,DRG0247,8,"Uống sau khi ăn, ngày 2 lần"
