InvoiceID,CustomerID,CID,CardID,CreatedDate,CreatedTime,TotalPrice,PaymentMoney,PaymentTypeID
INV000307,CUS23371,E0456,CARD16722,2024-03-01,18:00:00,464729,464729,PM04
INV000308,CUS11327,E0074,CARD27057,2024-10-03,14:00:00,2709163,2709163,PM01
INV000309,CUS05868,E0064,CARD25740,2024-11-07,18:00:00,1725103,1725103,PM02
INV000310,CUS67924,E0499,CARD23706,2024-08-29,18:00:00,1248576,1248576,PM02
INV000311,CUS64055,E0202,CARD17144,2024-02-17,08:00:00,629400,629400,PM04
INV000312,CUS02228,E0120,CARD48518,2022-01-18,18:00:00,480029,480029,PM04
INV000313,CUS18366,E0295,CARD46936,2022-09-15,08:00:00,2676304,2676304,PM02
INV000314,CUS00948,E0381,CARD20990,2023-07-04,11:00:00,1360088,1360088,PM01
INV000315,CUS15291,E0148,CARD38359,2022-07-20,11:00:00,1651149,1651149,PM03
INV000316,CUS58154,E0301,CARD22860,2022-11-21,14:00:00,2455028,2455028,PM04
INV000317,CUS57987,E0226,CARD11927,2023-07-28,11:00:00,1042511,1042511,PM01
INV000318,CUS77801,E0366,CARD05277,2022-11-06,14:00:00,1173004,1173004,PM02
INV000319,CUS44973,E0218,CARD26207,2023-06-11,11:00:00,2311399,2311399,PM03
INV000320,CUS63115,E0299,CARD49377,2023-08-01,11:00:00,1021002,1021002,PM03
INV000321,CUS36880,E0341,CARD46256,2023-01-06,14:00:00,59649,59649,PM01
INV000322,CUS02569,E0425,CARD43845,2023-05-24,11:00:00,1263172,1263172,PM02
INV000323,CUS20236,E0219,CARD06395,2024-06-30,18:00:00,829334,829334,PM02
INV000324,CUS06019,E0088,CARD30408,2023-06-12,14:00:00,1514305,1514305,PM02
INV000325,CUS03603,E0357,CARD07617,2023-10-03,08:00:00,293720,293720,PM03
INV000326,CUS52639,E0436,CARD02850,2022-10-24,18:00:00,513092,513092,PM01
INV000327,CUS60467,E0306,CARD26904,2022-10-10,08:00:00,318010,318010,PM03
INV000328,CUS05663,E0182,CARD18769,2023-08-22,11:00:00,1576207,1576207,PM02
INV000329,CUS31845,E0112,CARD18849,2023-09-27,08:00:00,1659502,1659502,PM01
INV000330,CUS52532,E0455,CARD36042,2023-02-21,11:00:00,1060504,1060504,PM03
INV000331,CUS12349,E0229,CARD37253,2022-11-21,08:00:00,102736,102736,PM04
INV000332,CUS43033,E0069,CARD03072,2022-06-30,08:00:00,92461,92461,PM02
INV000333,CUS39838,E0493,CARD09785,2022-12-07,18:00:00,2524634,2524634,PM01
INV000334,CUS61341,E0346,CARD04983,2024-04-27,11:00:00,2300486,2300486,PM04
INV000335,CUS66739,E0371,CARD47146,2024-06-15,11:00:00,2957620,2957620,PM03
INV000336,CUS70654,E0182,CARD36932,2024-09-14,08:00:00,1339421,1339421,PM03
INV000337,CUS28086,E0148,CARD34704,2023-06-19,18:00:00,1265903,1265903,PM01
INV000338,CUS49083,E0057,CARD09725,2022-02-26,14:00:00,2594153,2594153,PM03
INV000339,CUS00630,E0374,CARD00204,2024-08-23,18:00:00,959864,959864,PM03
INV000340,CUS61831,E0457,CARD04920,2023-09-05,08:00:00,794564,794564,PM04
INV000341,CUS08080,E0406,CARD28103,2022-10-31,08:00:00,294058,294058,PM04
INV000342,CUS48849,E0224,CARD31378,2023-05-18,08:00:00,429890,429890,PM04
INV000343,CUS50638,E0145,CARD20633,2023-10-23,18:00:00,1114311,1114311,PM01
INV000344,CUS11531,E0459,CARD06983,2024-11-21,14:00:00,737724,737724,PM03
INV000345,CUS19639,E0498,CARD34882,2023-02-17,11:00:00,2853004,2853004,PM02
INV000346,CUS31957,E0282,CARD01323,2023-12-22,18:00:00,138137,138137,PM03
INV000347,CUS67984,E0144,CARD36886,2024-09-12,08:00:00,2282218,2282218,PM03
INV000348,CUS07681,E0169,CARD04630,2022-09-01,18:00:00,222320,222320,PM03
INV000349,CUS67369,E0315,CARD29314,2024-06-12,08:00:00,1817219,1817219,PM04
INV000350,CUS76729,E0240,CARD46364,2024-02-26,18:00:00,2851041,2851041,PM04
INV000351,CUS35449,E0114,CARD39109,2022-07-28,14:00:00,1569883,1569883,PM02
INV000352,CUS64436,E0110,CARD05602,2023-11-01,08:00:00,1408889,1408889,PM03
INV000353,CUS17687,E0112,CARD17200,2022-05-19,11:00:00,307894,307894,PM03
INV000354,CUS64104,E0132,CARD39366,2022-01-31,08:00:00,243963,243963,PM04
INV000355,CUS66647,E0029,CARD00002,2022-07-23,14:00:00,1059574,1059574,PM03
INV000356,CUS17088,E0060,CARD02033,2023-06-07,14:00:00,1775269,1775269,PM04
INV000357,CUS20302,E0497,CARD47934,2022-10-12,14:00:00,337140,337140,PM04
INV000358,CUS36121,E0208,CARD22449,2023-10-14,11:00:00,813941,813941,PM01
INV000359,CUS48482,E0134,CARD29161,2024-12-03,14:00:00,2039200,2039200,PM02
INV000360,CUS72256,E0481,CARD17118,2022-07-02,14:00:00,246547,246547,PM01
INV000361,CUS42645,E0436,CARD43310,2023-02-21,18:00:00,533193,533193,PM01
INV000362,CUS05910,E0455,CARD20778,2022-04-06,11:00:00,2085097,2085097,PM04
INV000363,CUS08839,E0405,CARD32700,2022-03-14,11:00:00,1210934,1210934,PM03
INV000364,CUS03504,E0197,CARD15666,2022-10-14,14:00:00,329519,329519,PM01
INV000365,CUS24070,E0374,CARD20848,2024-12-14,18:00:00,1553815,1553815,PM01
INV000366,CUS74255,E0167,CARD28651,2023-04-10,14:00:00,1412155,1412155,PM01
INV000367,CUS59434,E0359,CARD07441,2023-02-12,11:00:00,1098226,1098226,PM03
INV000368,CUS58929,E0296,CARD45189,2022-01-04,11:00:00,538492,538492,PM01
INV000369,CUS62438,E0186,CARD13226,2024-01-29,14:00:00,1465446,1465446,PM02
INV000370,CUS04457,E0008,CARD36581,2024-02-29,18:00:00,528764,528764,PM04
INV000371,CUS07011,E0280,CARD16945,2024-08-07,11:00:00,1495207,1495207,PM02
INV000372,CUS23536,E0183,CARD32187,2022-07-09,18:00:00,1865326,1865326,PM02
INV000373,CUS58756,E0060,CARD46732,2024-11-27,18:00:00,291375,291375,PM01
INV000374,CUS56280,E0004,CARD03264,2024-04-09,11:00:00,1396859,1396859,PM01
INV000375,CUS33923,E0040,CARD37060,2022-09-24,11:00:00,1355327,1355327,PM02
INV000376,CUS76963,E0245,CARD25415,2024-01-01,14:00:00,330933,330933,PM02
INV000377,CUS43627,E0343,CARD41740,2023-11-25,11:00:00,2863008,2863008,PM03
INV000378,CUS02774,E0166,CARD08123,2024-04-27,08:00:00,633270,633270,PM04
INV000379,CUS08763,E0408,CARD23394,2022-03-29,11:00:00,2270426,2270426,PM03
INV000380,CUS14993,E0366,CARD22763,2022-11-12,08:00:00,176516,176516,PM04
INV000381,CUS30662,E0117,CARD09516,2023-11-27,18:00:00,2630369,2630369,PM03
INV000382,CUS25918,E0465,CARD49144,2023-03-20,11:00:00,1879075,1879075,PM03
INV000383,CUS66885,E0025,CARD37721,2023-08-16,11:00:00,497121,497121,PM02
INV000384,CUS43233,E0311,CARD31325,2023-06-19,14:00:00,1627089,1627089,PM01
INV000385,CUS64003,E0246,CARD35890,2023-09-25,14:00:00,419336,419336,PM01
INV000386,CUS61433,E0193,CARD19656,2024-05-12,14:00:00,2424543,2424543,PM04
INV000387,CUS77056,E0192,CARD23330,2024-05-01,14:00:00,1121536,1121536,PM04
INV000388,CUS50828,E0329,CARD46682,2024-09-27,11:00:00,1397556,1397556,PM01
INV000389,CUS25728,E0096,CARD48477,2024-09-09,18:00:00,2613891,2613891,PM03
INV000390,CUS00932,E0385,CARD31614,2023-06-07,14:00:00,484137,484137,PM03
INV000391,CUS73497,E0394,CARD39883,2024-07-17,14:00:00,244159,244159,PM03
INV000392,CUS12544,E0382,CARD02340,2022-01-16,18:00:00,1076618,1076618,PM04
INV000393,CUS47927,E0199,CARD03094,2023-01-02,08:00:00,476365,476365,PM04
INV000394,CUS28487,E0296,CARD26356,2022-03-03,08:00:00,1879114,1879114,PM04
INV000395,CUS40307,E0081,CARD19215,2022-03-17,18:00:00,2102420,2102420,PM03
INV000396,CUS71133,E0142,CARD21040,2022-02-14,11:00:00,1917748,1917748,PM04
INV000397,CUS54989,E0053,CARD36146,2024-10-21,14:00:00,2745229,2745229,PM01
INV000398,CUS46516,E0456,CARD25882,2024-05-16,18:00:00,2738327,2738327,PM02
INV000399,CUS43110,E0262,CARD29034,2023-05-31,14:00:00,2345812,2345812,PM04
INV000400,CUS20987,E0325,CARD28250,2023-12-26,14:00:00,947403,947403,PM01
INV000401,CUS44630,E0153,CARD39817,2024-03-18,08:00:00,120670,120670,PM01
INV000402,CUS78765,E0330,CARD15485,2022-01-24,14:00:00,2044771,2044771,PM01
INV000403,CUS54888,E0038,CARD28377,2024-09-01,14:00:00,258684,258684,PM02
INV000404,CUS42036,E0266,CARD19540,2023-06-11,14:00:00,2708473,2708473,PM04
INV000405,CUS74609,E0008,CARD24988,2024-12-20,11:00:00,1916637,1916637,PM03
INV000406,CUS64916,E0058,CARD34285,2022-05-13,14:00:00,2804424,2804424,PM04
INV000407,CUS56033,E0432,CARD42696,2024-07-20,11:00:00,2670049,2670049,PM02
INV000408,CUS55464,E0267,CARD36561,2023-05-14,18:00:00,1773429,1773429,PM04
INV000409,CUS42494,E0476,CARD06031,2024-01-06,11:00:00,732138,732138,PM02
INV000410,CUS37159,E0333,CARD32232,2024-04-15,11:00:00,1667063,1667063,PM03
INV000411,CUS00839,E0190,CARD41323,2024-06-07,14:00:00,346043,346043,PM02
INV000412,CUS02623,E0469,CARD26206,2024-10-23,14:00:00,951158,951158,PM03
INV000413,CUS02974,E0166,CARD11206,2023-12-05,18:00:00,930059,930059,PM03
INV000414,CUS41211,E0354,CARD38782,2024-11-12,14:00:00,2439314,2439314,PM03
INV000415,CUS27907,E0152,CARD39136,2023-03-08,18:00:00,2297827,2297827,PM02
INV000416,CUS60679,E0446,CARD03324,2022-01-21,11:00:00,2737630,2737630,PM03
INV000417,CUS36046,E0364,CARD36801,2024-11-09,18:00:00,1655104,1655104,PM01
INV000418,CUS37514,E0351,CARD20392,2023-06-13,14:00:00,2000639,2000639,PM03
INV000419,CUS79120,E0056,CARD41178,2024-08-15,14:00:00,2719877,2719877,PM01
INV000420,CUS30946,E0152,CARD24924,2022-04-06,18:00:00,2587053,2587053,PM01
INV000421,CUS34734,E0060,CARD13790,2023-09-20,18:00:00,2813359,2813359,PM02
INV000422,CUS21370,E0052,CARD36380,2022-01-24,08:00:00,393575,393575,PM03
INV000423,CUS59390,E0021,CARD27987,2023-02-10,11:00:00,1514979,1514979,PM02
INV000424,CUS28801,E0242,CARD49316,2024-02-06,11:00:00,2406152,2406152,PM01
INV000425,CUS69177,E0122,CARD20418,2023-11-15,18:00:00,2948167,2948167,PM01
INV000426,CUS00596,E0410,CARD17664,2023-08-03,11:00:00,1983118,1983118,PM03
INV000427,CUS03973,E0443,CARD43842,2023-04-12,08:00:00,1465093,1465093,PM02
INV000428,CUS69857,E0369,CARD36553,2023-11-22,14:00:00,632019,632019,PM03
INV000429,CUS59816,E0208,CARD23695,2024-02-15,14:00:00,939346,939346,PM01
INV000430,CUS06789,E0401,CARD44956,2024-10-29,08:00:00,917039,917039,PM02
INV000431,CUS31363,E0438,CARD15817,2023-04-07,18:00:00,1329459,1329459,PM02
INV000432,CUS59207,E0067,CARD45455,2023-03-23,08:00:00,1443245,1443245,PM03
INV000433,CUS43829,E0292,CARD29029,2023-02-17,18:00:00,1466373,1466373,PM03
INV000434,CUS14098,E0487,CARD10767,2024-12-14,08:00:00,533371,533371,PM01
INV000435,CUS49005,E0168,CARD45907,2023-07-18,08:00:00,1451441,1451441,PM01
INV000436,CUS73002,E0202,CARD45007,2022-07-05,18:00:00,1333135,1333135,PM03
INV000437,CUS00449,E0355,CARD07477,2022-11-25,08:00:00,1316034,1316034,PM02
INV000438,CUS23264,E0442,CARD19855,2024-07-27,11:00:00,829752,829752,PM01
INV000439,CUS51246,E0206,CARD20195,2024-03-20,11:00:00,1588179,1588179,PM02
INV000440,CUS02357,E0447,CARD21663,2022-02-09,08:00:00,1599056,1599056,PM04
INV000441,CUS58984,E0297,CARD41951,2022-06-20,11:00:00,1368895,1368895,PM04
INV000442,CUS55916,E0169,CARD12238,2022-09-11,18:00:00,1548738,1548738,PM01
INV000443,CUS77434,E0412,CARD47987,2024-01-01,11:00:00,331180,331180,PM01
INV000444,CUS42512,E0407,CARD26221,2023-07-26,08:00:00,2071503,2071503,PM04
INV000445,CUS45577,E0296,CARD13788,2023-12-03,18:00:00,2298597,2298597,PM01
INV000446,CUS05357,E0252,CARD26762,2022-05-24,11:00:00,208212,208212,PM02
INV000447,CUS20519,E0074,CARD34709,2022-07-05,08:00:00,2356262,2356262,PM03
INV000448,CUS30877,E0390,CARD49038,2024-01-24,11:00:00,1625464,1625464,PM03
INV000449,CUS08856,E0374,CARD44988,2024-07-19,11:00:00,821620,821620,PM02
INV000450,CUS09313,E0205,CARD26251,2022-03-25,18:00:00,1998950,1998950,PM04
INV000451,CUS18222,E0219,CARD42830,2024-11-05,18:00:00,280832,280832,PM03
INV000452,CUS51533,E0096,CARD49282,2023-05-15,14:00:00,1216460,1216460,PM04
INV000453,CUS16116,E0176,CARD27750,2022-12-20,11:00:00,2210212,2210212,PM04
INV000454,CUS01695,E0276,CARD43521,2024-06-11,08:00:00,416115,416115,PM01
INV000455,CUS62142,E0368,CARD35937,2024-06-01,11:00:00,2326915,2326915,PM04
INV000456,CUS68076,E0213,CARD19224,2024-08-25,11:00:00,1427203,1427203,PM02
INV000457,CUS61630,E0456,CARD09804,2022-10-30,11:00:00,1517382,1517382,PM02
INV000458,CUS24038,E0384,CARD38046,2023-07-07,14:00:00,1444751,1444751,PM01
INV000459,CUS44600,E0380,CARD40863,2022-12-25,11:00:00,562747,562747,PM03
INV000460,CUS15832,E0303,CARD42064,2022-02-02,14:00:00,2620795,2620795,PM02
INV000461,CUS26817,E0343,CARD10411,2024-07-31,18:00:00,680391,680391,PM04
INV000462,CUS29659,E0058,CARD00507,2024-07-30,18:00:00,2039409,2039409,PM02
INV000463,CUS57027,E0130,CARD37308,2024-07-29,11:00:00,2237294,2237294,PM04
INV000464,CUS20572,E0333,CARD42808,2022-09-21,11:00:00,737146,737146,PM03
INV000465,CUS70177,E0149,CARD37306,2022-03-20,11:00:00,836045,836045,PM02
INV000466,CUS52041,E0238,CARD29784,2023-12-21,14:00:00,742103,742103,PM04
INV000467,CUS76605,E0156,CARD31488,2023-09-17,11:00:00,2424572,2424572,PM02
INV000468,CUS54909,E0430,CARD47994,2022-06-12,18:00:00,290195,290195,PM02
INV000469,CUS37043,E0042,CARD35378,2022-04-25,14:00:00,1403051,1403051,PM02
INV000470,CUS38660,E0111,CARD46260,2024-12-31,11:00:00,1311811,1311811,PM04
INV000471,CUS49129,E0116,CARD21119,2024-09-10,18:00:00,1648524,1648524,PM04
INV000472,CUS63951,E0069,CARD09091,2022-04-06,14:00:00,1443031,1443031,PM01
INV000473,CUS69239,E0032,CARD45302,2023-12-02,08:00:00,1286404,1286404,PM02
INV000474,CUS78230,E0143,CARD23940,2024-11-03,08:00:00,570743,570743,PM01
INV000475,CUS68049,E0454,CARD09329,2022-05-07,18:00:00,2594404,2594404,PM03
INV000476,CUS10797,E0256,CARD40490,2022-11-29,11:00:00,352449,352449,PM03
INV000477,CUS78181,E0260,CARD37757,2024-12-20,11:00:00,2669765,2669765,PM01
INV000478,CUS62042,E0128,CARD48105,2022-01-17,11:00:00,2613774,2613774,PM02
INV000479,CUS12202,E0419,CARD35773,2023-10-31,08:00:00,1405519,1405519,PM02
INV000480,CUS09702,E0393,CARD25642,2022-02-03,08:00:00,2592855,2592855,PM01
INV000481,CUS06148,E0335,CARD28811,2024-12-23,08:00:00,86595,86595,PM03
INV000482,CUS43086,E0153,CARD13269,2023-03-28,14:00:00,457790,457790,PM02
INV000483,CUS28290,E0483,CARD33340,2024-11-21,11:00:00,444824,444824,PM01
INV000484,CUS41136,E0046,CARD33120,2024-02-21,18:00:00,1790496,1790496,PM02
INV000485,CUS15790,E0448,CARD18699,2024-03-23,14:00:00,1274079,1274079,PM01
INV000486,CUS39095,E0364,CARD09226,2023-02-11,11:00:00,745344,745344,PM03
INV000487,CUS02296,E0385,CARD37315,2023-11-21,08:00:00,822844,822844,PM02
INV000488,CUS63989,E0349,CARD13067,2024-01-22,14:00:00,1434914,1434914,PM04
INV000489,CUS68860,E0013,CARD29647,2024-12-30,14:00:00,1717058,1717058,PM01
INV000490,CUS45781,E0378,CARD10655,2023-07-18,08:00:00,1551968,1551968,PM03
INV000491,CUS16417,E0018,CARD00919,2023-11-18,11:00:00,1673178,1673178,PM03
INV000492,CUS20266,E0276,CARD37454,2024-03-25,14:00:00,1906796,1906796,PM02
INV000493,CUS27230,E0433,CARD03538,2024-12-22,18:00:00,1480149,1480149,PM04
INV000494,CUS32557,E0399,CARD44397,2022-04-20,11:00:00,655804,655804,PM03
INV000495,CUS47292,E0346,CARD37217,2022-10-21,14:00:00,2304153,2304153,PM04
INV000496,CUS04856,E0143,CARD34382,2024-11-18,14:00:00,2578161,2578161,PM03
INV000497,CUS02130,E0224,CARD48867,2024-05-27,11:00:00,2185071,2185071,PM01
INV000498,CUS40217,E0364,CARD30880,2022-12-13,14:00:00,214603,214603,PM03
INV000499,CUS39146,E0255,CARD29248,2022-11-01,14:00:00,615810,615810,PM01
INV000500,CUS63869,E0332,CARD00171,2024-10-15,18:00:00,1256948,1256948,PM04
INV000501,CUS71947,E0256,CARD18878,2023-06-25,11:00:00,1944145,1944145,PM03
INV000502,CUS54002,E0289,CARD36400,2023-06-05,18:00:00,134965,134965,PM03
INV000503,CUS13596,E0497,CARD00730,2023-02-11,14:00:00,2539368,2539368,PM04
INV000504,CUS59069,E0046,CARD21181,2024-04-04,18:00:00,332240,332240,PM02
INV000505,CUS50884,E0197,CARD40796,2024-10-21,11:00:00,2060503,2060503,PM04
INV000506,CUS62459,E0333,CARD12406,2023-03-31,08:00:00,484446,484446,PM01
INV000507,CUS78604,E0263,CARD24446,2022-11-30,18:00:00,1731039,1731039,PM02
INV000508,CUS76543,E0413,CARD40386,2023-05-10,14:00:00,2744472,2744472,PM02
INV000509,CUS61484,E0109,CARD17356,2023-01-26,18:00:00,2510613,2510613,PM01
INV000510,CUS56124,E0468,CARD03834,2024-04-23,14:00:00,1436923,1436923,PM03
INV000511,CUS33020,E0031,CARD18264,2024-01-05,14:00:00,2841262,2841262,PM02
INV000512,CUS70012,E0319,CARD14972,2023-09-23,11:00:00,2145856,2145856,PM02
INV000513,CUS47145,E0453,CARD46004,2024-07-27,18:00:00,1412533,1412533,PM03
INV000514,CUS48458,E0177,CARD19626,2022-12-22,08:00:00,1413132,1413132,PM02
INV000515,CUS17064,E0040,CARD33476,2022-06-22,18:00:00,1728954,1728954,PM03
INV000516,CUS55902,E0027,CARD38498,2023-10-10,14:00:00,635411,635411,PM01
INV000517,CUS79192,E0342,CARD11070,2022-02-25,11:00:00,234308,234308,PM02
INV000518,CUS00612,E0017,CARD10891,2023-12-04,11:00:00,2024439,2024439,PM01
INV000519,CUS50072,E0373,CARD28033,2024-10-23,18:00:00,992248,992248,PM01
INV000520,CUS76910,E0272,CARD11147,2022-05-13,18:00:00,2426400,2426400,PM02
INV000521,CUS44124,E0424,CARD36511,2022-02-27,11:00:00,1305331,1305331,PM02
INV000522,CUS27641,E0082,CARD38455,2024-07-03,14:00:00,1588280,1588280,PM02
INV000523,CUS41073,E0027,CARD13070,2022-08-30,11:00:00,506188,506188,PM03
INV000524,CUS35531,E0108,CARD18361,2022-09-25,18:00:00,689911,689911,PM01
INV000525,CUS29521,E0255,CARD24160,2024-05-09,08:00:00,2550433,2550433,PM04
INV000526,CUS67351,E0179,CARD42478,2023-11-04,08:00:00,465399,465399,PM03
INV000527,CUS21749,E0204,CARD41336,2022-05-12,08:00:00,2668219,2668219,PM03
INV000528,CUS53696,E0286,CARD27269,2022-08-10,18:00:00,2467504,2467504,PM03
INV000529,CUS43923,E0250,CARD43674,2024-12-27,11:00:00,963332,963332,PM03
INV000530,CUS62720,E0264,CARD23630,2024-12-28,11:00:00,1762672,1762672,PM01
INV000531,CUS08381,E0392,CARD44032,2023-03-14,18:00:00,2359514,2359514,PM02
INV000532,CUS37783,E0181,CARD28790,2024-10-23,08:00:00,2496724,2496724,PM01
INV000533,CUS50693,E0214,CARD20770,2023-12-01,08:00:00,467067,467067,PM04
INV000534,CUS27201,E0302,CARD42344,2023-10-09,18:00:00,246196,246196,PM02
INV000535,CUS33504,E0397,CARD46908,2022-01-31,14:00:00,1358769,1358769,PM04
INV000536,CUS18433,E0283,CARD17842,2022-01-14,11:00:00,1691223,1691223,PM04
INV000537,CUS47214,E0467,CARD26064,2022-10-08,08:00:00,116964,116964,PM01
INV000538,CUS04961,E0493,CARD21920,2024-02-29,11:00:00,1556976,1556976,PM01
INV000539,CUS19184,E0302,CARD22005,2023-04-20,08:00:00,2480572,2480572,PM01
INV000540,CUS55826,E0212,CARD25340,2022-09-30,18:00:00,2668316,2668316,PM03
INV000541,CUS25434,E0204,CARD47052,2024-01-13,11:00:00,2560100,2560100,PM02
INV000542,CUS49507,E0151,CARD38014,2022-08-05,18:00:00,2414206,2414206,PM02
INV000543,CUS08400,E0151,CARD04564,2023-09-28,11:00:00,1377019,1377019,PM03
INV000544,CUS43676,E0206,CARD20414,2023-01-06,18:00:00,1192396,1192396,PM04
INV000545,CUS15046,E0057,CARD11031,2022-09-24,18:00:00,1198447,1198447,PM01
INV000546,CUS78314,E0276,CARD45928,2024-11-27,08:00:00,2159009,2159009,PM03
INV000547,CUS35457,E0372,CARD04070,2024-10-12,18:00:00,673772,673772,PM03
INV000548,CUS72476,E0305,CARD41510,2022-08-11,14:00:00,918727,918727,PM04
INV000549,CUS55560,E0045,CARD43497,2022-05-19,11:00:00,2631504,2631504,PM02
INV000550,CUS72963,E0500,CARD04117,2023-03-07,14:00:00,1981171,1981171,PM01
INV000551,CUS36325,E0009,CARD44544,2024-11-23,08:00:00,1717090,1717090,PM01
INV000552,CUS18031,E0244,CARD11584,2023-11-23,18:00:00,398516,398516,PM04
INV000553,CUS01191,E0209,CARD09536,2024-03-02,18:00:00,620783,620783,PM01
INV000554,CUS78709,E0197,CARD38884,2024-09-02,18:00:00,2677855,2677855,PM03
INV000555,CUS49940,E0369,CARD46645,2024-07-18,11:00:00,1930928,1930928,PM02
INV000556,CUS30712,E0246,CARD20633,2022-12-17,08:00:00,2411608,2411608,PM01
INV000557,CUS73935,E0384,CARD41994,2023-01-10,18:00:00,1988431,1988431,PM04
INV000558,CUS39710,E0232,CARD20303,2023-05-14,08:00:00,2099677,2099677,PM02
INV000559,CUS54315,E0449,CARD22012,2024-08-07,18:00:00,1469621,1469621,PM02
INV000560,CUS67676,E0395,CARD11034,2022-05-01,08:00:00,2814165,2814165,PM03
INV000561,CUS23006,E0394,CARD25001,2022-08-29,11:00:00,263214,263214,PM03
INV000562,CUS64021,E0006,CARD10966,2024-10-13,08:00:00,216861,216861,PM03
INV000563,CUS36945,E0315,CARD33349,2024-07-23,11:00:00,1462419,1462419,PM02
INV000564,CUS26511,E0450,CARD42311,2024-08-29,18:00:00,2757665,2757665,PM02
INV000565,CUS66323,E0345,CARD48092,2023-05-08,11:00:00,2888746,2888746,PM04
INV000566,CUS12203,E0171,CARD17414,2023-05-28,18:00:00,2813464,2813464,PM01
INV000567,CUS12166,E0302,CARD06249,2024-05-20,08:00:00,179549,179549,PM01
INV000568,CUS03809,E0211,CARD02576,2022-11-07,11:00:00,1189846,1189846,PM04
INV000569,CUS10654,E0043,CARD12765,2023-08-18,14:00:00,2021675,2021675,PM02
INV000570,CUS47404,E0456,CARD13870,2023-05-19,14:00:00,227413,227413,PM04
INV000571,CUS14398,E0100,CARD41451,2024-08-22,14:00:00,484465,484465,PM04
INV000572,CUS13498,E0103,CARD36222,2024-04-14,11:00:00,347769,347769,PM01
INV000573,CUS31199,E0440,CARD10395,2022-04-22,08:00:00,1161811,1161811,PM03
INV000574,CUS15821,E0215,CARD44300,2022-12-10,11:00:00,2869984,2869984,PM04
INV000575,CUS50916,E0475,CARD00293,2024-09-06,08:00:00,2293118,2293118,PM02
INV000576,CUS36438,E0087,CARD45332,2022-04-11,14:00:00,1694406,1694406,PM01
INV000577,CUS67823,E0316,CARD21951,2022-06-22,08:00:00,2690668,2690668,PM03
INV000578,CUS37100,E0197,CARD20542,2024-08-11,08:00:00,1082472,1082472,PM04
INV000579,CUS21399,E0410,CARD26316,2024-07-19,08:00:00,743289,743289,PM01
INV000580,CUS24547,E0275,CARD25192,2023-08-19,11:00:00,1447721,1447721,PM02
INV000581,CUS35904,E0385,CARD15082,2024-08-12,18:00:00,956960,956960,PM04
INV000582,CUS38289,E0396,CARD29127,2022-11-07,18:00:00,1651906,1651906,PM01
INV000583,CUS72237,E0324,CARD34797,2024-10-06,18:00:00,1597649,1597649,PM04
INV000584,CUS42476,E0301,CARD20201,2024-05-28,14:00:00,2934806,2934806,PM04
INV000585,CUS49957,E0205,CARD31082,2024-04-03,08:00:00,139645,139645,PM01
INV000586,CUS62960,E0185,CARD04791,2022-01-11,11:00:00,1258441,1258441,PM03
INV000587,CUS16577,E0129,CARD26998,2023-01-25,08:00:00,2459710,2459710,PM03
INV000588,CUS72364,E0251,CARD28866,2024-11-11,18:00:00,973324,973324,PM03
INV000589,CUS49046,E0120,CARD28334,2023-07-13,14:00:00,2439773,2439773,PM04
INV000590,CUS34544,E0441,CARD02008,2024-07-03,18:00:00,2383275,2383275,PM03
INV000591,CUS46967,E0148,CARD14494,2023-09-09,14:00:00,2559068,2559068,PM02
INV000592,CUS69029,E0145,CARD07202,2024-04-01,14:00:00,2827802,2827802,PM04
INV000593,CUS41349,E0080,CARD36127,2024-05-16,08:00:00,2032424,2032424,PM04
INV000594,CUS49554,E0091,CARD46283,2024-05-03,08:00:00,2134945,2134945,PM01
INV000595,CUS09983,E0096,CARD26000,2022-05-22,14:00:00,1350314,1350314,PM04
INV000596,CUS09524,E0027,CARD28346,2023-07-17,14:00:00,2455775,2455775,PM03
INV000597,CUS17457,E0106,CARD00468,2022-04-16,11:00:00,1996585,1996585,PM03
