EmployeeID,WorkDate,WorkTime,Shift,MID
E0136,2024-12-13,13,Ca chiều,E0323
E0201,2024-10-28,13,Ca chiều,E0272
E0159,2024-04-07,7,Ca sáng,E0306
E0267,2024-12-25,13,Ca chiều,E0306
E0063,2024-08-09,13,Ca chiều,E0306
E0496,2024-06-26,13,Ca chiều,E0372
E0497,2024-01-05,13,Ca chiều,E0424
E0239,2024-12-14,7,Ca sáng,E0467
E0495,2024-05-28,18,Ca tối,E0467
E0341,2024-03-24,13,Ca chiều,E0325
E0148,2024-02-03,13,Ca chiều,E0327
E0233,2024-01-21,7,Ca sáng,E0272
E0423,2024-10-30,7,Ca sáng,E0327
E0251,2024-06-05,7,Ca sáng,E0348
E0181,2024-12-04,7,Ca sáng,E0327
E0129,2024-03-11,13,Ca chiều,E0272
E0403,2024-09-14,18,Ca tối,E0467
E0080,2024-02-14,18,Ca tối,E0272
E0074,2024-04-10,13,Ca chiều,E0306
E0471,2024-02-11,13,Ca chiều,E0285
E0017,2024-08-30,13,Ca chiều,E0285
E0416,2024-12-13,18,Ca tối,E0348
E0217,2024-07-23,7,Ca sáng,E0272
E0472,2024-06-03,18,Ca tối,E0272
E0089,2024-10-15,13,Ca chiều,E0323
E0412,2024-10-23,7,Ca sáng,E0285
E0129,2024-03-10,13,Ca chiều,E0467
E0103,2024-06-03,13,Ca chiều,E0372
E0153,2024-10-17,18,Ca tối,E0325
E0280,2024-04-03,13,Ca chiều,E0348
E0050,2024-03-11,18,Ca tối,E0325
E0356,2024-06-09,18,Ca tối,E0323
E0240,2024-06-30,13,Ca chiều,E0325
E0216,2024-07-29,13,Ca chiều,E0327
E0468,2024-10-13,7,Ca sáng,E0348
E0046,2024-03-12,18,Ca tối,E0272
E0403,2024-05-04,18,Ca tối,E0467
E0192,2024-03-06,18,Ca tối,E0467
E0461,2024-10-16,13,Ca chiều,E0327
E0387,2024-07-20,7,Ca sáng,E0348
E0344,2024-01-04,13,Ca chiều,E0467
E0236,2024-01-28,7,Ca sáng,E0327
E0139,2024-11-28,7,Ca sáng,E0323
E0305,2024-02-19,13,Ca chiều,E0306
E0247,2024-12-19,13,Ca chiều,E0327
E0063,2024-10-26,18,Ca tối,E0467
E0379,2024-01-28,18,Ca tối,E0285
E0265,2024-03-14,18,Ca tối,E0325
E0070,2024-04-24,18,Ca tối,E0424
E0155,2024-11-17,13,Ca chiều,E0327
E0413,2024-09-05,18,Ca tối,E0285
E0059,2024-02-04,7,Ca sáng,E0424
E0310,2024-03-02,18,Ca tối,E0372
E0127,2024-04-14,7,Ca sáng,E0325
E0013,2024-09-15,13,Ca chiều,E0348
E0029,2024-03-03,13,Ca chiều,E0348
E0248,2024-04-04,7,Ca sáng,E0467
E0134,2024-11-09,18,Ca tối,E0325
E0440,2024-12-02,18,Ca tối,E0372
E0222,2024-03-15,18,Ca tối,E0327
E0095,2024-03-13,18,Ca tối,E0285
E0088,2024-09-18,18,Ca tối,E0467
E0103,2024-08-31,13,Ca chiều,E0272
E0149,2024-12-07,7,Ca sáng,E0306
E0253,2024-07-07,18,Ca tối,E0272
E0201,2024-07-16,18,Ca tối,E0372
E0238,2024-08-01,13,Ca chiều,E0424
E0015,2024-05-25,13,Ca chiều,E0372
E0289,2024-07-18,7,Ca sáng,E0306
E0156,2024-01-18,18,Ca tối,E0306
E0228,2024-01-22,13,Ca chiều,E0424
E0240,2024-08-22,13,Ca chiều,E0327
E0082,2024-07-02,18,Ca tối,E0467
E0108,2024-06-27,18,Ca tối,E0467
E0200,2024-09-19,7,Ca sáng,E0424
E0336,2024-03-18,13,Ca chiều,E0306
E0174,2024-08-23,18,Ca tối,E0424
E0143,2024-12-03,13,Ca chiều,E0348
E0035,2024-11-26,13,Ca chiều,E0348
E0493,2024-08-29,18,Ca tối,E0424
E0295,2024-12-28,18,Ca tối,E0467
E0133,2024-03-07,18,Ca tối,E0323
E0302,2024-10-24,13,Ca chiều,E0306
E0317,2024-07-25,7,Ca sáng,E0327
E0016,2024-03-22,7,Ca sáng,E0372
E0341,2024-02-24,13,Ca chiều,E0325
E0166,2024-04-28,18,Ca tối,E0285
E0054,2024-03-30,18,Ca tối,E0348
E0387,2024-08-03,7,Ca sáng,E0327
E0314,2024-05-08,7,Ca sáng,E0327
E0434,2024-02-07,13,Ca chiều,E0323
E0311,2024-11-19,7,Ca sáng,E0424
E0165,2024-02-25,18,Ca tối,E0325
E0194,2024-03-09,18,Ca tối,E0306
E0285,2024-04-12,7,Ca sáng,E0272
E0252,2024-08-12,18,Ca tối,E0272
E0116,2024-04-13,18,Ca tối,E0424
E0223,2024-09-27,7,Ca sáng,E0372
E0299,2024-01-13,18,Ca tối,E0372
E0105,2024-01-18,7,Ca sáng,E0327
E0185,2024-07-27,18,Ca tối,E0467
E0443,2024-02-06,13,Ca chiều,E0424
E0350,2024-11-24,18,Ca tối,E0325
E0098,2024-04-16,18,Ca tối,E0325
E0257,2024-06-29,13,Ca chiều,E0306
E0461,2024-10-13,7,Ca sáng,E0372
E0225,2024-08-06,18,Ca tối,E0348
E0448,2024-02-06,18,Ca tối,E0372
E0066,2024-09-21,13,Ca chiều,E0372
E0061,2024-09-12,7,Ca sáng,E0327
E0308,2024-10-03,13,Ca chiều,E0327
E0115,2024-05-28,13,Ca chiều,E0348
E0361,2024-07-02,7,Ca sáng,E0424
E0496,2024-05-27,7,Ca sáng,E0467
E0295,2024-05-03,18,Ca tối,E0306
E0257,2024-06-08,13,Ca chiều,E0306
E0030,2024-10-06,18,Ca tối,E0372
E0299,2024-08-29,13,Ca chiều,E0327
E0017,2024-06-22,13,Ca chiều,E0272
E0103,2024-06-20,7,Ca sáng,E0424
E0105,2024-10-07,18,Ca tối,E0323
E0474,2024-12-05,7,Ca sáng,E0285
E0253,2024-02-07,18,Ca tối,E0306
E0360,2024-01-19,13,Ca chiều,E0372
E0487,2024-08-01,18,Ca tối,E0306
E0476,2024-02-11,18,Ca tối,E0325
E0485,2024-03-07,13,Ca chiều,E0327
E0054,2024-01-19,13,Ca chiều,E0467
E0116,2024-11-28,13,Ca chiều,E0348
E0245,2024-06-04,7,Ca sáng,E0327
E0477,2024-01-29,7,Ca sáng,E0285
E0274,2024-11-07,13,Ca chiều,E0327
E0283,2024-09-03,7,Ca sáng,E0348
E0393,2024-07-12,18,Ca tối,E0424
E0221,2024-12-25,13,Ca chiều,E0467
E0071,2024-02-29,13,Ca chiều,E0372
E0460,2024-11-11,13,Ca chiều,E0323
E0100,2024-06-24,13,Ca chiều,E0327
E0122,2024-04-28,7,Ca sáng,E0306
E0006,2024-04-26,13,Ca chiều,E0467
E0291,2024-01-24,7,Ca sáng,E0285
E0417,2024-01-30,7,Ca sáng,E0327
E0065,2024-08-12,7,Ca sáng,E0272
E0023,2024-06-09,13,Ca chiều,E0306
E0336,2024-05-05,13,Ca chiều,E0424
E0311,2024-07-22,13,Ca chiều,E0372
E0337,2024-02-09,7,Ca sáng,E0272
E0481,2024-10-05,7,Ca sáng,E0325
E0362,2024-07-01,7,Ca sáng,E0325
E0366,2024-06-03,13,Ca chiều,E0467
E0150,2024-11-30,7,Ca sáng,E0467
E0458,2024-05-16,13,Ca chiều,E0467
E0258,2024-02-23,7,Ca sáng,E0323
E0462,2024-07-29,18,Ca tối,E0306
E0249,2024-05-23,7,Ca sáng,E0285
E0467,2024-03-11,18,Ca tối,E0285
E0157,2024-10-10,7,Ca sáng,E0372
E0191,2024-03-13,7,Ca sáng,E0285
E0358,2024-08-13,18,Ca tối,E0325
E0488,2024-02-28,7,Ca sáng,E0325
E0429,2024-01-18,13,Ca chiều,E0272
E0302,2024-07-15,13,Ca chiều,E0372
E0031,2024-05-22,18,Ca tối,E0348
E0254,2024-01-10,13,Ca chiều,E0348
E0228,2024-01-23,7,Ca sáng,E0285
E0195,2024-04-04,18,Ca tối,E0348
E0273,2024-01-27,18,Ca tối,E0272
E0017,2024-10-04,13,Ca chiều,E0327
E0466,2024-11-07,13,Ca chiều,E0272
E0415,2024-10-29,7,Ca sáng,E0327
E0175,2024-11-14,13,Ca chiều,E0348
E0401,2024-01-30,7,Ca sáng,E0467
E0199,2024-12-13,13,Ca chiều,E0467
E0238,2024-08-05,18,Ca tối,E0306
E0394,2024-09-22,13,Ca chiều,E0424
E0492,2024-07-14,13,Ca chiều,E0285
E0068,2024-01-08,13,Ca chiều,E0272
E0044,2024-05-07,18,Ca tối,E0272
E0173,2024-10-19,13,Ca chiều,E0327
E0316,2024-05-20,13,Ca chiều,E0272
E0338,2024-05-08,18,Ca tối,E0306
E0007,2024-03-04,13,Ca chiều,E0306
E0339,2024-06-13,13,Ca chiều,E0424
E0228,2024-08-24,7,Ca sáng,E0325
E0005,2024-08-26,7,Ca sáng,E0323
E0246,2024-11-22,18,Ca tối,E0285
E0210,2024-01-30,18,Ca tối,E0372
E0142,2024-11-08,18,Ca tối,E0323
E0489,2024-02-02,13,Ca chiều,E0424
E0133,2024-05-21,13,Ca chiều,E0325
E0066,2024-04-26,18,Ca tối,E0424
E0076,2024-11-12,18,Ca tối,E0327
E0120,2024-02-28,18,Ca tối,E0327
E0095,2024-12-16,18,Ca tối,E0325
E0297,2024-06-11,7,Ca sáng,E0467
E0368,2024-04-26,7,Ca sáng,E0272
E0500,2024-05-11,7,Ca sáng,E0323
E0277,2024-01-23,18,Ca tối,E0285
E0180,2024-02-25,7,Ca sáng,E0467
E0228,2024-02-27,18,Ca tối,E0372
E0122,2024-04-14,13,Ca chiều,E0306
E0191,2024-12-14,13,Ca chiều,E0372
E0329,2024-08-06,13,Ca chiều,E0424
E0013,2024-06-16,18,Ca tối,E0323
E0172,2024-07-27,18,Ca tối,E0323
E0241,2024-05-30,18,Ca tối,E0327
E0083,2024-07-07,7,Ca sáng,E0272
E0477,2024-03-17,18,Ca tối,E0327
E0055,2024-11-07,7,Ca sáng,E0323
E0262,2024-09-17,18,Ca tối,E0323
E0482,2024-04-20,13,Ca chiều,E0306
E0017,2024-12-02,18,Ca tối,E0424
E0196,2024-11-28,7,Ca sáng,E0372
E0491,2024-04-24,18,Ca tối,E0467
E0295,2024-11-18,18,Ca tối,E0348
E0276,2024-03-03,18,Ca tối,E0327
E0311,2024-08-29,18,Ca tối,E0467
E0267,2024-08-13,13,Ca chiều,E0272
E0100,2024-10-21,13,Ca chiều,E0285
E0169,2024-05-04,13,Ca chiều,E0285
E0234,2024-06-10,18,Ca tối,E0372
E0355,2024-05-03,13,Ca chiều,E0348
E0186,2024-02-10,13,Ca chiều,E0467
E0259,2024-02-09,13,Ca chiều,E0325
E0310,2024-04-27,13,Ca chiều,E0348
E0118,2024-10-18,7,Ca sáng,E0467
E0126,2024-07-27,18,Ca tối,E0306
E0341,2024-03-11,18,Ca tối,E0272
E0408,2024-05-26,13,Ca chiều,E0323
E0061,2024-02-11,13,Ca chiều,E0348
E0259,2024-03-16,18,Ca tối,E0325
E0324,2024-04-11,7,Ca sáng,E0325
E0008,2024-03-26,7,Ca sáng,E0348
E0135,2024-10-10,18,Ca tối,E0325
E0381,2024-02-21,7,Ca sáng,E0327
E0427,2024-08-08,7,Ca sáng,E0424
E0038,2024-03-08,18,Ca tối,E0467
E0471,2024-07-17,13,Ca chiều,E0323
E0066,2024-07-24,18,Ca tối,E0467
E0124,2024-12-30,13,Ca chiều,E0372
E0173,2024-06-21,18,Ca tối,E0306
E0316,2024-02-25,18,Ca tối,E0327
E0038,2024-06-30,13,Ca chiều,E0348
E0323,2024-08-18,18,Ca tối,E0348
E0149,2024-09-01,18,Ca tối,E0424
E0376,2024-04-03,18,Ca tối,E0306
E0470,2024-09-17,7,Ca sáng,E0424
E0459,2024-01-04,18,Ca tối,E0306
E0190,2024-12-11,18,Ca tối,E0325
E0195,2024-06-13,13,Ca chiều,E0424
E0261,2024-10-28,13,Ca chiều,E0372
E0119,2024-06-01,13,Ca chiều,E0323
E0025,2024-10-15,18,Ca tối,E0467
E0297,2024-09-17,13,Ca chiều,E0272
E0166,2024-07-15,13,Ca chiều,E0424
E0489,2024-03-14,7,Ca sáng,E0285
E0221,2024-09-22,13,Ca chiều,E0306
E0451,2024-11-11,13,Ca chiều,E0372
E0178,2024-05-25,7,Ca sáng,E0372
E0148,2024-05-20,13,Ca chiều,E0325
E0115,2024-03-27,13,Ca chiều,E0272
E0311,2024-02-24,7,Ca sáng,E0272
E0073,2024-02-19,7,Ca sáng,E0467
E0430,2024-09-17,7,Ca sáng,E0327
E0307,2024-01-21,18,Ca tối,E0467
E0410,2024-04-09,7,Ca sáng,E0325
E0427,2024-01-14,13,Ca chiều,E0285
E0145,2024-10-19,13,Ca chiều,E0325
E0267,2024-03-05,13,Ca chiều,E0272
E0471,2024-02-26,18,Ca tối,E0372
E0228,2024-08-09,13,Ca chiều,E0272
E0045,2024-03-11,13,Ca chiều,E0372
E0496,2024-06-30,7,Ca sáng,E0285
E0373,2024-02-08,13,Ca chiều,E0424
E0260,2024-06-20,13,Ca chiều,E0325
E0323,2024-09-19,18,Ca tối,E0372
E0362,2024-12-18,13,Ca chiều,E0327
E0222,2024-02-21,18,Ca tối,E0467
E0163,2024-04-07,18,Ca tối,E0327
E0486,2024-11-20,18,Ca tối,E0327
E0126,2024-03-11,18,Ca tối,E0348
E0447,2024-04-22,18,Ca tối,E0285
E0136,2024-08-28,7,Ca sáng,E0325
E0417,2024-04-05,18,Ca tối,E0325
E0145,2024-03-08,7,Ca sáng,E0372
E0487,2024-09-21,18,Ca tối,E0285
E0002,2024-08-10,7,Ca sáng,E0325
E0286,2024-11-08,7,Ca sáng,E0424
E0020,2024-08-02,18,Ca tối,E0272
E0315,2024-07-13,18,Ca tối,E0306
E0121,2024-11-22,13,Ca chiều,E0325
E0272,2024-12-02,7,Ca sáng,E0272
E0431,2024-04-28,13,Ca chiều,E0325
E0251,2024-11-18,13,Ca chiều,E0306
E0183,2024-10-05,13,Ca chiều,E0272
E0050,2024-04-22,7,Ca sáng,E0272
E0215,2024-08-16,13,Ca chiều,E0285
E0340,2024-08-05,7,Ca sáng,E0424
E0238,2024-06-12,18,Ca tối,E0372
E0178,2024-12-22,13,Ca chiều,E0424
E0397,2024-09-04,13,Ca chiều,E0306
E0211,2024-12-17,7,Ca sáng,E0327
E0149,2024-05-17,18,Ca tối,E0285
E0456,2024-07-28,7,Ca sáng,E0467
E0396,2024-06-14,13,Ca chiều,E0323
E0211,2024-07-19,13,Ca chiều,E0348
E0205,2024-05-13,7,Ca sáng,E0272
E0249,2024-04-22,13,Ca chiều,E0327
E0158,2024-08-17,13,Ca chiều,E0285
E0294,2024-03-26,18,Ca tối,E0285
E0400,2024-11-16,7,Ca sáng,E0306
E0313,2024-06-17,7,Ca sáng,E0306
E0277,2024-01-11,18,Ca tối,E0327
E0411,2024-07-13,7,Ca sáng,E0323
E0468,2024-06-29,18,Ca tối,E0372
E0336,2024-01-26,18,Ca tối,E0285
E0186,2024-10-01,7,Ca sáng,E0424
E0430,2024-10-01,13,Ca chiều,E0285
E0149,2024-03-23,13,Ca chiều,E0323
E0212,2024-04-20,18,Ca tối,E0285
E0482,2024-01-07,7,Ca sáng,E0327
E0387,2024-09-26,7,Ca sáng,E0467
E0204,2024-09-05,7,Ca sáng,E0424
E0145,2024-06-03,7,Ca sáng,E0285
E0324,2024-12-18,7,Ca sáng,E0327
E0140,2024-03-04,13,Ca chiều,E0348
E0068,2024-05-18,7,Ca sáng,E0372
E0038,2024-09-15,18,Ca tối,E0348
E0011,2024-01-08,18,Ca tối,E0467
E0310,2024-03-18,7,Ca sáng,E0306
E0406,2024-07-19,7,Ca sáng,E0306
E0440,2024-06-08,13,Ca chiều,E0348
E0263,2024-01-12,13,Ca chiều,E0272
E0235,2024-04-13,7,Ca sáng,E0272
E0497,2024-12-01,18,Ca tối,E0325
E0193,2024-05-29,13,Ca chiều,E0372
E0114,2024-07-27,18,Ca tối,E0272
E0248,2024-05-25,18,Ca tối,E0467
E0260,2024-05-05,13,Ca chiều,E0327
E0255,2024-07-20,13,Ca chiều,E0467
E0366,2024-02-25,13,Ca chiều,E0285
E0296,2024-01-13,13,Ca chiều,E0285
E0229,2024-07-08,13,Ca chiều,E0306
E0056,2024-11-25,13,Ca chiều,E0323
E0074,2024-11-18,7,Ca sáng,E0372
E0288,2024-03-27,7,Ca sáng,E0325
E0304,2024-05-07,7,Ca sáng,E0424
E0207,2024-11-11,13,Ca chiều,E0467
E0371,2024-10-17,7,Ca sáng,E0327
E0393,2024-09-09,13,Ca chiều,E0348
E0160,2024-06-21,7,Ca sáng,E0327
E0165,2024-12-18,18,Ca tối,E0306
E0209,2024-01-03,13,Ca chiều,E0285
E0387,2024-10-14,13,Ca chiều,E0467
E0256,2024-06-09,18,Ca tối,E0285
E0165,2024-08-24,18,Ca tối,E0325
E0264,2024-10-11,18,Ca tối,E0372
E0472,2024-02-23,13,Ca chiều,E0372
E0193,2024-03-06,7,Ca sáng,E0424
E0267,2024-03-03,7,Ca sáng,E0285
E0225,2024-02-28,7,Ca sáng,E0348
E0254,2024-03-28,18,Ca tối,E0467
E0250,2024-03-12,18,Ca tối,E0467
E0215,2024-07-23,7,Ca sáng,E0272
E0061,2024-08-10,13,Ca chiều,E0272
E0268,2024-06-14,18,Ca tối,E0323
E0289,2024-11-28,7,Ca sáng,E0424
E0149,2024-09-24,18,Ca tối,E0285
E0412,2024-11-10,18,Ca tối,E0323
E0266,2024-11-05,13,Ca chiều,E0325
E0237,2024-04-17,13,Ca chiều,E0424
E0085,2024-09-25,18,Ca tối,E0325
E0006,2024-06-11,13,Ca chiều,E0424
E0077,2024-08-28,7,Ca sáng,E0327
E0160,2024-12-25,7,Ca sáng,E0285
E0356,2024-02-18,18,Ca tối,E0325
E0170,2024-02-18,7,Ca sáng,E0306
E0240,2024-10-31,7,Ca sáng,E0372
E0180,2024-11-21,18,Ca tối,E0285
E0177,2024-11-17,7,Ca sáng,E0285
E0141,2024-05-25,13,Ca chiều,E0306
E0374,2024-06-05,13,Ca chiều,E0306
E0393,2024-07-25,13,Ca chiều,E0467
E0278,2024-11-24,18,Ca tối,E0285
E0040,2024-10-30,7,Ca sáng,E0372
E0375,2024-04-20,13,Ca chiều,E0424
E0135,2024-10-15,7,Ca sáng,E0424
E0409,2024-09-24,18,Ca tối,E0348
E0170,2024-10-21,18,Ca tối,E0306
E0142,2024-11-11,18,Ca tối,E0325
E0108,2024-03-27,7,Ca sáng,E0285
E0111,2024-02-16,18,Ca tối,E0424
E0074,2024-03-25,13,Ca chiều,E0327
E0166,2024-02-09,7,Ca sáng,E0424
E0262,2024-08-13,13,Ca chiều,E0325
E0168,2024-06-03,18,Ca tối,E0372
E0124,2024-10-13,13,Ca chiều,E0348
E0397,2024-07-16,18,Ca tối,E0325
E0182,2024-06-08,18,Ca tối,E0323
E0272,2024-02-10,18,Ca tối,E0285
E0490,2024-03-26,18,Ca tối,E0272
E0365,2024-03-14,13,Ca chiều,E0467
E0227,2024-09-07,18,Ca tối,E0272
E0351,2024-03-02,18,Ca tối,E0348
E0334,2024-06-27,7,Ca sáng,E0327
E0444,2024-07-06,13,Ca chiều,E0323
E0373,2024-08-05,7,Ca sáng,E0306
E0287,2024-04-07,13,Ca chiều,E0323
E0092,2024-01-06,7,Ca sáng,E0325
E0185,2024-09-26,7,Ca sáng,E0327
E0301,2024-06-07,13,Ca chiều,E0372
E0467,2024-07-07,13,Ca chiều,E0467
E0472,2024-01-07,18,Ca tối,E0272
E0018,2024-11-27,13,Ca chiều,E0325
E0204,2024-01-23,18,Ca tối,E0272
E0141,2024-11-16,7,Ca sáng,E0306
E0422,2024-01-16,18,Ca tối,E0325
E0312,2024-11-19,13,Ca chiều,E0325
E0089,2024-08-30,18,Ca tối,E0467
E0414,2024-02-23,7,Ca sáng,E0323
E0015,2024-11-09,18,Ca tối,E0424
E0362,2024-03-31,7,Ca sáng,E0372
E0215,2024-03-02,7,Ca sáng,E0325
E0327,2024-12-29,7,Ca sáng,E0323
E0050,2024-10-05,13,Ca chiều,E0285
E0336,2024-11-10,18,Ca tối,E0327
E0171,2024-12-10,13,Ca chiều,E0424
E0464,2024-10-27,18,Ca tối,E0323
E0265,2024-01-08,18,Ca tối,E0348
E0214,2024-12-07,18,Ca tối,E0327
E0034,2024-04-08,18,Ca tối,E0424
E0374,2024-05-16,7,Ca sáng,E0424
E0228,2024-01-23,13,Ca chiều,E0306
E0102,2024-12-18,18,Ca tối,E0348
E0089,2024-11-21,18,Ca tối,E0327
E0160,2024-05-20,18,Ca tối,E0323
E0061,2024-06-23,13,Ca chiều,E0306
E0429,2024-12-22,7,Ca sáng,E0306
E0477,2024-08-25,7,Ca sáng,E0372
E0471,2024-02-16,7,Ca sáng,E0372
E0096,2024-06-11,18,Ca tối,E0327
E0393,2024-03-27,7,Ca sáng,E0285
E0327,2024-07-10,13,Ca chiều,E0372
E0450,2024-05-06,13,Ca chiều,E0285
E0383,2024-03-08,13,Ca chiều,E0327
E0195,2024-12-27,13,Ca chiều,E0424
E0143,2024-03-12,18,Ca tối,E0323
E0212,2024-04-25,7,Ca sáng,E0272
E0453,2024-04-12,7,Ca sáng,E0272
E0133,2024-12-23,13,Ca chiều,E0272
E0048,2024-09-07,13,Ca chiều,E0306
E0187,2024-06-27,18,Ca tối,E0467
E0231,2024-11-19,18,Ca tối,E0424
E0019,2024-10-26,13,Ca chiều,E0424
E0276,2024-10-18,7,Ca sáng,E0348
E0178,2024-11-26,18,Ca tối,E0272
E0107,2024-06-24,18,Ca tối,E0467
E0283,2024-05-17,7,Ca sáng,E0467
E0396,2024-04-17,13,Ca chiều,E0285
E0240,2024-05-13,7,Ca sáng,E0372
E0265,2024-12-03,18,Ca tối,E0424
E0244,2024-03-12,13,Ca chiều,E0306
E0166,2024-07-09,18,Ca tối,E0348
E0338,2024-10-28,7,Ca sáng,E0323
E0360,2024-02-23,18,Ca tối,E0323
E0446,2024-01-05,7,Ca sáng,E0348
E0244,2024-06-20,13,Ca chiều,E0372
E0096,2024-07-02,13,Ca chiều,E0424
E0240,2024-10-06,7,Ca sáng,E0327
E0225,2024-11-11,13,Ca chiều,E0306
E0295,2024-12-21,13,Ca chiều,E0348
E0243,2024-05-04,13,Ca chiều,E0323
E0308,2024-06-21,13,Ca chiều,E0348
E0154,2024-01-21,7,Ca sáng,E0467
E0056,2024-08-03,13,Ca chiều,E0272
E0489,2024-10-22,13,Ca chiều,E0306
E0015,2024-03-24,18,Ca tối,E0424
E0473,2024-06-02,18,Ca tối,E0467
E0102,2024-10-17,7,Ca sáng,E0424
E0340,2024-06-19,7,Ca sáng,E0372
E0159,2024-03-13,13,Ca chiều,E0325
E0203,2024-03-25,13,Ca chiều,E0327
E0338,2024-03-16,7,Ca sáng,E0424
E0155,2024-06-06,7,Ca sáng,E0424
E0121,2024-04-14,13,Ca chiều,E0372
E0371,2024-05-05,7,Ca sáng,E0467
E0433,2024-07-10,7,Ca sáng,E0325
E0082,2024-06-25,7,Ca sáng,E0325
E0282,2024-12-17,13,Ca chiều,E0285
E0468,2024-08-29,18,Ca tối,E0348
E0426,2024-08-25,18,Ca tối,E0285
E0391,2024-02-19,13,Ca chiều,E0424
E0163,2024-03-09,13,Ca chiều,E0323
E0460,2024-05-24,18,Ca tối,E0348
E0306,2024-07-20,18,Ca tối,E0372
E0178,2024-09-07,18,Ca tối,E0306
E0014,2024-04-23,18,Ca tối,E0424
E0394,2024-04-30,13,Ca chiều,E0323
E0175,2024-09-13,7,Ca sáng,E0306
E0307,2024-07-22,7,Ca sáng,E0285
E0071,2024-09-12,7,Ca sáng,E0327
E0109,2024-06-03,13,Ca chiều,E0372
E0174,2024-07-15,18,Ca tối,E0424
E0218,2024-03-18,13,Ca chiều,E0272
E0199,2024-12-11,13,Ca chiều,E0327
E0134,2024-08-03,7,Ca sáng,E0424
E0204,2024-12-15,18,Ca tối,E0372
E0239,2024-02-12,13,Ca chiều,E0372
E0336,2024-07-26,7,Ca sáng,E0424
E0164,2024-03-06,18,Ca tối,E0467
E0197,2024-12-17,13,Ca chiều,E0327
E0249,2024-11-30,18,Ca tối,E0348
E0217,2024-01-28,13,Ca chiều,E0348
E0133,2024-11-20,7,Ca sáng,E0306
E0414,2024-08-18,18,Ca tối,E0323
E0400,2024-08-30,18,Ca tối,E0323
E0433,2024-09-30,13,Ca chiều,E0372
E0403,2024-04-01,13,Ca chiều,E0467
E0389,2024-07-15,18,Ca tối,E0372
E0077,2024-01-04,13,Ca chiều,E0306
E0133,2024-04-11,18,Ca tối,E0306
E0373,2024-08-20,13,Ca chiều,E0327
E0238,2024-05-24,7,Ca sáng,E0372
E0445,2024-09-07,13,Ca chiều,E0323
E0026,2024-11-02,18,Ca tối,E0323
E0130,2024-08-05,13,Ca chiều,E0272
E0393,2024-01-13,18,Ca tối,E0272
E0092,2024-05-30,13,Ca chiều,E0348
E0009,2024-08-16,13,Ca chiều,E0272
E0326,2024-01-19,18,Ca tối,E0372
E0183,2024-01-19,18,Ca tối,E0348
E0128,2024-03-30,7,Ca sáng,E0467
E0049,2024-03-05,18,Ca tối,E0424
E0325,2024-09-09,13,Ca chiều,E0272
E0177,2024-08-22,18,Ca tối,E0306
E0125,2024-09-25,18,Ca tối,E0325
E0021,2024-02-09,13,Ca chiều,E0323
E0020,2024-03-16,18,Ca tối,E0372
E0196,2024-09-19,18,Ca tối,E0372
E0173,2024-11-22,18,Ca tối,E0272
E0217,2024-07-24,7,Ca sáng,E0424
E0487,2024-05-11,18,Ca tối,E0372
E0429,2024-08-09,7,Ca sáng,E0285
E0293,2024-05-13,13,Ca chiều,E0306
E0264,2024-10-03,7,Ca sáng,E0327
E0192,2024-10-20,13,Ca chiều,E0285
E0390,2024-08-11,13,Ca chiều,E0424
E0142,2024-09-13,18,Ca tối,E0327
E0310,2024-07-23,7,Ca sáng,E0272
E0140,2024-01-03,13,Ca chiều,E0285
E0010,2024-07-31,18,Ca tối,E0424
E0141,2024-05-16,13,Ca chiều,E0306
E0405,2024-11-21,13,Ca chiều,E0372
E0114,2024-04-25,7,Ca sáng,E0323
E0114,2024-02-02,18,Ca tối,E0272
E0373,2024-12-30,18,Ca tối,E0325
E0302,2024-08-03,18,Ca tối,E0306
E0169,2024-10-04,13,Ca chiều,E0325
E0477,2024-10-12,7,Ca sáng,E0323
E0175,2024-06-12,13,Ca chiều,E0325
E0078,2024-08-24,18,Ca tối,E0325
E0108,2024-09-29,18,Ca tối,E0424
E0345,2024-07-18,13,Ca chiều,E0348
E0017,2024-12-04,18,Ca tối,E0372
E0324,2024-09-06,18,Ca tối,E0323
E0043,2024-04-16,18,Ca tối,E0467
E0190,2024-06-04,13,Ca chiều,E0323
E0232,2024-12-11,13,Ca chiều,E0327
E0080,2024-11-15,18,Ca tối,E0424
E0320,2024-06-29,18,Ca tối,E0348
E0213,2024-01-12,13,Ca chiều,E0467
E0381,2024-09-08,7,Ca sáng,E0348
E0472,2024-10-02,7,Ca sáng,E0348
E0311,2024-03-04,7,Ca sáng,E0348
E0112,2024-04-18,7,Ca sáng,E0306
E0149,2024-04-01,7,Ca sáng,E0348
E0282,2024-07-28,13,Ca chiều,E0285
E0215,2024-11-02,13,Ca chiều,E0323
E0395,2024-07-04,18,Ca tối,E0372
E0341,2024-12-17,18,Ca tối,E0323
E0258,2024-10-01,18,Ca tối,E0348
E0116,2024-07-25,13,Ca chiều,E0325
E0147,2024-08-18,7,Ca sáng,E0424
E0205,2024-05-27,7,Ca sáng,E0467
E0425,2024-06-20,13,Ca chiều,E0424
E0350,2024-02-20,13,Ca chiều,E0306
E0335,2024-08-02,13,Ca chiều,E0348
E0097,2024-11-21,7,Ca sáng,E0306
E0115,2024-03-11,18,Ca tối,E0306
E0258,2024-02-11,18,Ca tối,E0306
